,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC161,HC01_VC172,HC01_VC175,HC01_VC176,HC01_VC178,HC01_VC185,HC01_VC187,HC01_VC193,HC01_VC196,HC01_VC198,HC01_VC203,HC01_VC204,HC01_VC206,HC01_VC208,HC01_VC209
256,42099,2.50,167,34,51,17,111,262,1817,118,1209,119,45788,73,70,98,2049,164,888,242,356,453
257,42101,2.58,13955,45,54,45,78,35221,315159,60637,75535,74498,1546920,10566,1915,5182,121493,23394,4269,2200,3756,1809
258,42103,2.66,162,27,52,5,148,2100,6022,848,2319,322,56883,336,267,1116,11004,1250,326,283,228,273
259,42105,2.51,90,53,66,46,123,86,412,31,251,17,17451,19,98,115,1174,48,324,97,387,101
260,42107,2.37,691,45,51,24,101,755,6430,1194,2997,513,147146,664,119,1157,13724,1834,401,4416,595,465
261,42109,2.61,79,17,53,3,90,219,3554,193,2906,83,39922,15,56,121,1722,257,356,156,247,873
262,42111,2.43,216,32,50,19,107,186,2836,254,1887,98,77011,75,129,1152,6303,676,692,2639,352,921
263,42113,2.41,12,20,42,16,86,30,153,18,67,28,6400,6,2,18,457,78,90,24,26,8
264,42115,2.45,159,38,45,39,89,244,1039,99,502,91,42708,44,136,252,4078,946,433,928,431,95
265,42117,2.43,217,43,59,28,113,170,868,108,335,98,42358,30,173,201,2471,169,645,116,1082,146
266,42119,2.36,235,43,51,3,101,275,4098,664,1639,502,44955,127,135,141,3079,480,474,156,340,507
267,42121,2.36,217,38,44,21,94,140,1043,86,549,141,54265,21,248,254,3958,369,1395,318,1170,360
268,42123,2.38,146,35,47,36,106,242,1279,76,911,124,41218,18,211,310,4147,179,796,371,4753,234
269,42125,2.43,597,25,48,10,103,1517,6669,736,3685,758,208157,1307,201,4595,37666,4222,8357,8834,1338,460
270,42127,2.49,118,25,39,6,86,965,3012,353,1199,198,51967,172,107,463,7416,778,362,784,502,110
271,42129,2.34,919,24,38,7,82,1796,10264,699,5008,2007,362587,1622,441,7179,67904,5023,7453,21395,3968,930
272,42131,2.52,133,42,43,9,85,106,637,91,237,91,28229,88,59,165,2615,564,262,531,275,63
273,42133,2.55,1819,36,47,18,99,3004,27842,6748,6296,3194,438052,673,1105,1797,27100,2374,5380,1732,2913,2490
274,51001,2.25,168,48,37,0,62,120,3237,1620,579,76,33165,11,80,131,658,70,309,43,75,25
275,51003,2.45,250,18,48,6,97,2316,11041,1837,3533,2553,101883,632,527,328,5731,1212,2549,230,1268,437
276,51005,2.36,131,85,79,36,151,74,455,123,144,42,16133,7,63,0,463,9,438,0,29,53
277,51007,2.65,160,122,83,127,176,22,398,117,39,14,12764,0,23,17,450,5,68,0,13,203
278,51009,2.47,76,18,46,2,107,61,1032,288,275,120,32237,22,94,11,728,120,958,51,224,123
279,51011,2.53,87,57,55,22,112,58,184,54,45,0,15137,0,41,26,408,31,113,15,31,17
280,51013,2.26,844,20,51,36,52,6019,59734,7259,13248,11423,220173,2919,1575,1278,13050,4435,3245,673,3125,936
281,51015,2.49,221,33,53,4,117,282,1971,461,577,145,73707,99,99,181,1503,163,2984,64,492,268
282,51017,2.04,0,0,85,0,280,0,67,31,0,0,4644,0,17,0,74,0,515,0,54,0
283,51019,2.49,429,57,60,17,151,451,2439,320,739,576,75607,80,232,250,2293,239,1780,560,515,204
284,51021,2.24,12,23,70,0,181,50,42,5,37,0,6727,7,9,38,240,51,174,6,48,0
285,51023,2.55,17,7,37,17,105,430,675,103,242,0,33105,355,42,93,737,104,1377,115,162,25
286,51025,2.53,52,25,39,24,74,26,469,128,131,9,16961,12,3,0,156,19,202,0,83,3
287,51027,2.41,176,72,61,13,151,3,453,56,120,136,23683,18,26,3,249,32,371,0,31,6
288,51029,2.48,51,32,39,0,95,63,577,94,123,35,17072,11,19,20,278,7,381,0,24,6
289,51031,2.50,113,18,34,15,73,223,1423,163,273,440,54833,32,56,155,1653,57,1142,101,167,121
290,51033,2.55,172,52,47,20,89,333,1374,127,370,192,29057,40,123,175,1348,189,401,39,158,18
291,51035,2.37,135,55,49,25,87,37,892,383,111,0,29881,39,71,19,558,0,521,0,64,105
292,51036,2.53,37,39,40,0,88,31,145,2,23,24,7154,0,22,39,149,0,90,4,58,0
293,51037,2.60,44,32,33,0,67,37,254,109,61,0,12399,0,11,17,263,21,223,0,37,31
294,51041,2.78,1034,24,46,6,100,3378,33603,8694,6658,6607,324337,2065,1447,1361,14467,1450,5863,675,2724,625
295,51043,2.50,84,54,47,120,49,290,1019,82,431,101,14273,110,72,59,611,71,333,39,171,0
296,51045,2.41,33,73,41,0,108,19,94,2,35,0,5206,0,0,0,102,13,249,0,15,0
297,51047,2.81,208,40,48,24,97,539,3718,865,521,308,47910,159,271,210,2425,107,542,136,192,79
298,51049,2.45,109,94,62,0,150,0,94,24,38,0,9916,0,58,5,181,0,135,21,18,120
299,51051,2.47,86,67,60,95,117,22,194,28,76,7,15612,0,10,21,57,10,582,0,22,9
300,51053,2.73,165,44,44,39,98,220,808,292,153,49,27993,0,127,82,822,37,251,15,40,47
301,51057,2.56,35,24,16,0,40,16,263,110,44,8,11166,137,91,12,192,0,133,0,76,0
302,51059,2.83,2484,19,55,7,88,25230,390163,60749,91272,120981,1117072,26288,5566,5760,56583,15794,14932,3629,9719,3640
303,51061,2.86,181,26,43,15,106,964,4980,1111,1318,324,66726,174,470,263,4309,243,1064,184,932,287
304,51063,2.53,0,0,31,0,71,32,534,163,161,134,15452,0,0,127,546,130,478,12,22,60
305,51065,2.52,112,36,50,0,72,268,869,216,264,70,25945,55,78,111,1239,195,376,24,122,53
306,51067,2.36,239,43,72,41,148,325,1822,618,432,177,56360,40,436,80,1394,90,1256,80,178,115
307,51069,2.71,268,32,59,17,121,393,6045,1979,656,691,80377,360,393,311,4086,426,996,183,679,76
308,51071,2.33,183,96,84,6,170,56,861,14,583,74,17025,6,17,35,283,31,354,16,40,57
309,51073,2.60,172,41,53,31,115,404,1125,55,574,144,36938,17,309,287,1779,176,757,37,553,86
310,51075,2.43,24,12,49,0,102,234,936,151,362,53,21627,113,89,93,662,184,427,0,81,38
311,51077,2.25,55,42,46,0,108,13,424,65,54,0,15255,20,13,22,194,17,252,17,32,37
312,51079,2.67,8,4,24,0,55,49,892,513,118,193,18766,15,63,74,533,58,393,10,300,102
313,51081,2.42,50,53,29,0,74,0,435,59,99,50,11911,37,0,0,44,0,50,5,15,0
314,51083,2.41,181,46,51,62,111,27,828,179,165,152,35704,55,38,45,414,0,519,0,169,78
315,51085,2.66,143,14,43,3,96,997,4108,772,977,971,100689,520,666,573,4199,486,2287,274,751,218
316,51087,2.52,1625,37,55,10,103,4851,42819,6012,12835,12171,314878,3952,1092,1325,11901,3132,5607,504,1729,341
317,51089,2.33,197,34,59,19,151,143,2765,1326,260,204,52960,0,84,92,532,51,692,29,68,60
318,51091,2.12,17,105,114,0,217,6,20,6,7,0,2258,0,6,33,18,8,240,7,8,66
319,51093,2.61,101,28,35,0,73,185,1215,355,283,284,35518,107,207,150,1217,165,587,29,226,61
320,51095,2.49,63,9,53,10,92,1416,4884,1003,1255,1081,69832,515,500,339,2979,408,1506,198,1125,208
321,51097,2.50,13,24,84,0,223,8,278,175,0,23,7073,0,0,0,307,26,129,0,7,0
322,51099,2.92,205,76,80,50,168,162,990,68,267,249,24577,65,69,38,960,88,275,13,125,26
323,51101,2.60,81,54,61,0,145,115,443,89,221,26,16045,13,81,45,580,30,189,10,39,17
324,51103,2.10,44,45,63,0,162,89,389,37,90,90,11224,9,22,3,287,22,232,50,35,30
325,51105,2.50,158,61,64,39,144,11,785,143,283,101,25380,80,12,15,244,15,622,0,26,13
326,51107,3.07,655,19,65,1,133,6695,94041,15346,29037,24715,338916,4612,1624,1814,22144,3582,4774,1005,4236,1117
327,51109,2.62,58,17,37,6,82,311,1396,332,490,143,33743,43,103,116,966,438,386,51,140,12
328,51111,2.43,93,85,67,0,140,23,583,220,102,8,12667,40,10,6,124,2,284,24,28,49
329,51113,2.55,36,26,37,0,82,136,194,13,81,81,13208,0,48,17,333,30,358,18,51,35
330,51115,2.32,22,29,54,0,88,64,233,15,40,19,8923,38,107,0,267,269,128,0,7,58
331,51117,2.36,185,54,45,9,93,196,1102,191,277,159,31913,49,84,103,696,45,413,10,65,16
332,51119,2.36,32,33,27,0,61,140,243,34,31,8,10817,81,39,39,143,0,428,10,58,20
333,51121,2.48,215,12,33,0,53,1915,9977,434,3374,3607,95808,1136,342,333,4200,885,2408,166,557,323
334,51125,2.31,64,47,40,86,76,276,422,56,140,82,14892,9,38,36,472,97,508,0,101,82
335,51127,2.62,80,43,33,13,63,247,424,34,117,102,19187,89,118,74,858,18,421,47,117,24
336,51131,2.28,90,72,59,69,108,67,947,401,88,63,12254,0,19,17,146,10,90,0,16,4
337,51133,2.17,119,110,76,147,144,105,298,29,115,6,12320,2,55,54,453,19,210,6,113,46
338,51135,2.57,92,56,48,11,102,34,721,234,152,42,15756,0,122,4,262,0,124,0,53,59
339,51137,2.71,41,11,27,0,51,390,2147,429,885,152,34239,244,247,79,1250,104,468,197,227,53
340,51139,2.49,120,47,62,40,136,109,595,47,154,84,23905,17,35,10,434,9,537,12,125,164
341,51141,2.36,32,19,28,0,56,73,422,105,129,12,18365,4,48,0,112,0,136,0,46,7
342,51143,2.38,285,44,40,60,83,220,1956,717,363,270,62955,37,64,85,818,19,709,15,88,104
343,51145,2.64,52,22,47,0,137,346,924,113,383,100,28193,62,184,51,821,366,729,19,92,13
344,51147,2.45,334,73,76,31,134,49,844,260,122,84,23140,120,68,12,837,87,223,9,116,194
345,51149,2.98,157,41,42,85,60,169,2503,472,639,419,36792,23,91,113,945,182,540,58,32,0
346,51153,3.15,1963,39,68,13,120,5410,119734,31216,20381,16273,428772,4434,2868,1304,18325,2550,3794,1162,3757,1140
347,51155,2.23,157,48,65,82,145,78,611,119,168,61,34630,8,9,55,523,15,768,14,86,47
348,51157,2.26,33,59,44,0,158,129,412,226,115,39,7446,47,41,58,245,30,268,66,36,77
349,51159,2.56,52,70,103,0,280,7,712,450,15,172,9072,9,5,0,181,4,74,0,53,27
350,51161,2.38,255,26,53,10,99,879,5717,596,2329,1133,93194,283,361,265,3017,323,2452,210,679,293
351,51163,2.40,65,34,59,39,93,167,740,157,276,115,22367,26,44,34,521,94,1215,0,71,76
352,51165,2.57,299,37,50,49,92,576,6165,1812,2000,164,77345,289,168,80,1582,550,1804,84,389,1026
353,51167,2.54,56,21,28,20,54,132,319,59,102,77,28444,0,23,18,346,8,916,0,61,3
354,51169,2.37,22,12,26,5,51,38,248,51,30,61,22781,0,130,36,274,8,826,27,19,0
355,51171,2.44,228,54,70,36,129,237,2983,1079,361,326,42545,16,159,71,1150,74,858,3,228,173
356,51173,2.43,162,51,61,27,144,37,510,209,94,51,31876,15,21,10,316,52,780,0,59,75
357,51175,2.51,104,55,51,0,137,20,285,14,96,22,18364,2,46,56,304,56,65,0,42,3
358,51177,2.98,780,52,66,21,123,1452,11821,2564,2460,1722,126200,877,563,319,5667,403,1648,314,1145,162
359,51179,3.07,481,31,55,12,119,1586,16639,3395,3910,2129,134672,768,825,428,6683,913,1345,157,1458,170
360,51181,2.60,67,80,60,13,172,30,95,2,2,51,6885,0,24,0,202,5,64,53,12,0
361,51183,2.06,42,54,47,0,92,44,358,112,81,9,11923,38,52,2,117,9,28,5,7,4
362,51185,2.35,167,40,52,9,126,53,581,122,228,43,44331,45,15,216,913,60,660,0,102,17
363,51187,2.61,197,45,60,41,87,255,1766,441,359,161,38142,228,193,211,1782,186,576,68,388,66
364,51191,2.33,167,30,49,45,97,146,1210,103,386,142,54833,238,28,112,1094,63,2468,42,271,94
365,51193,2.49,116,56,48,36,94,100,590,374,41,40,17518,0,22,47,416,59,319,7,70,24
366,51195,2.44,118,27,39,0,87,103,957,230,297,63,40872,106,38,112,605,33,1387,23,89,20
367,51197,2.42,44,15,32,9,62,79,546,135,177,74,29259,34,28,17,261,68,686,19,142,116
368,51199,2.71,133,20,55,5,122,1202,6065,508,1971,2008,65808,292,502,414,3488,711,1274,153,617,216
369,51510,2.20,490,20,63,31,84,2940,42127,8369,8825,4209,146422,3577,702,443,7357,2198,2429,484,1378,405
370,51520,2.21,43,18,35,35,68,69,523,37,70,133,17595,0,22,31,208,23,565,13,48,34
371,51530,2.27,169,190,150,39,296,9,211,23,91,27,6683,0,8,11,170,0,220,0,68,7
372,51540,2.37,135,12,30,0,38,717,5886,747,1302,2018,44505,729,72,276,1791,491,899,82,404,152
373,51550,2.76,1321,46,57,22,108,1881,15142,1653,3715,3941,228168,657,1080,681,9216,964,3265,335,1265,272
374,51570,2.47,20,10,34,0,78,194,1328,263,304,362,17542,135,26,45,612,13,462,0,63,0
375,51580,2.34,5,8,49,0,199,0,151,0,6,21,5853,8,0,72,191,6,105,0,0,7
376,51590,2.22,239,41,45,37,78,218,2020,461,551,162,42704,29,0,58,509,38,450,8,60,6
377,51595,2.25,54,67,48,0,103,2,164,50,8,59,5682,0,0,12,18,0,43,8,76,0
378,51600,2.71,35,11,49,0,80,442,6999,1269,1567,1960,23507,461,110,151,1314,210,312,157,144,39
379,51610,2.63,2,1,26,0,53,531,2926,268,1119,663,13074,34,79,51,684,585,246,47,232,82
380,51620,2.35,103,69,59,0,106,95,202,0,100,56,8534,0,0,88,112,0,44,0,12,0
381,51630,2.44,203,33,47,7,66,279,3033,758,578,326,26632,266,112,149,1545,83,484,39,209,0
382,51640,2.24,36,37,29,19,54,33,803,581,42,0,6981,0,0,0,151,0,319,10,13,0
383,51650,2.51,805,37,45,37,70,1011,9355,1156,1684,2131,136904,949,425,205,4494,325,1516,139,554,119
384,51660,2.73,153,11,28,3,46,938,11075,3934,2025,984,50821,1151,203,226,1813,587,699,26,345,1038
385,51670,2.53,144,41,60,11,122,270,1498,394,161,169,22375,114,56,0,353,10,282,112,38,0
386,51678,2.09,0,0,16,0,0,35,444,29,137,192,7114,36,25,38,715,25,360,0,56,51
387,51680,2.38,345,22,59,3,104,352,5214,437,1458,1490,77626,89,384,211,3256,264,1958,82,565,150
388,51683,3.29,284,53,60,43,63,566,14037,5385,1397,1215,40436,245,187,32,1580,209,309,134,210,115
389,51685,3.31,0,0,22,0,37,372,6187,2180,873,803,14992,211,52,13,474,0,46,20,165,15
390,51690,2.23,156,71,72,84,152,70,739,90,118,10,13745,16,0,13,108,23,165,0,7,11
391,51700,2.51,1093,38,54,23,89,2195,18494,4364,3986,3595,181362,838,860,398,6381,1141,2232,299,1281,290
392,51710,2.56,1717,42,66,32,101,2056,23084,4120,4473,5562,244745,1385,933,751,8623,1539,2697,289,1139,155
393,51720,2.39,15,17,23,0,66,11,138,71,27,0,4015,0,17,319,71,11,83,0,0,0
394,51730,2.52,337,56,46,6,86,164,1802,509,525,232,32439,22,21,12,222,43,188,3,20,16
395,51735,2.60,15,14,30,19,87,143,683,36,163,215,12103,63,61,26,713,49,478,31,79,13
396,51740,2.52,687,47,63,46,98,352,4467,480,1235,818,96007,105,269,120,1850,211,741,105,406,123
397,51750,2.63,18,3,12,0,10,146,979,212,113,227,16993,16,93,24,776,161,455,0,69,54
398,51760,2.33,1470,32,50,17,76,1784,19743,6562,4136,2597,211063,919,475,437,5924,1227,3143,291,1007,341
399,51770,2.25,789,54,67,62,113,411,8536,2056,1980,1225,97949,494,249,153,2010,356,2879,40,521,126
400,51775,2.32,37,10,29,12,53,305,1529,407,606,152,25120,121,30,16,686,80,909,18,168,90
401,51790,2.17,80,20,41,0,73,260,882,64,373,102,24132,51,68,91,886,30,1014,0,331,67
402,51800,2.75,463,44,52,30,107,486,3541,323,956,519,85477,73,303,59,2526,263,988,5,353,122
403,51810,2.63,1613,28,57,16,99,6643,49347,5104,10501,18714,445623,1461,2600,1872,27002,3221,6388,868,3446,568
404,51820,2.37,127,46,63,0,102,162,1284,288,348,57,21177,19,72,29,707,50,795,25,163,62
405,51830,2.32,39,9,12,0,16,468,1658,342,594,329,14401,118,93,66,1151,247,337,24,178,35
406,51840,2.44,278,73,72,0,153,380,4360,2130,656,283,27031,144,137,157,1421,263,598,21,108,29
407,54001,2.63,39,19,26,16,58,13,172,37,65,36,16723,0,27,38,609,111,292,6,60,28
408,54003,2.62,430,32,50,16,101,671,4833,1166,1221,729,107324,97,473,458,4646,406,1487,216,503,292
409,54005,2.51,44,19,38,56,79,6,131,36,23,2,24257,135,0,91,339,62,633,0,9,19
410,54007,2.48,38,26,52,27,101,9,131,10,52,30,14492,0,24,0,235,58,243,26,272,8
411,54009,2.26,92,31,53,7,141,140,396,0,275,26,23787,21,103,184,4048,170,974,118,78,66
412,54011,2.31,366,26,38,28,57,356,2619,257,738,733,96826,753,117,182,2800,403,1898,40,239,106
413,54013,2.43,45,55,54,86,123,28,118,16,40,6,7583,7,0,0,231,34,64,0,0,0
414,54015,2.62,46,52,72,32,196,34,67,0,56,0,9226,8,0,0,40,18,136,0,19,0
415,54017,2.81,46,57,41,0,86,38,136,13,83,0,8282,3,0,25,171,0,183,2,83,46
416,54019,2.49,325,65,59,58,115,68,863,117,248,27,45709,34,97,454,1239,75,1277,9,106,69
417,54021,2.49,29,31,24,9,52,14,540,237,81,35,8706,66,0,6,330,28,118,3,82,3
418,54023,2.75,75,58,66,31,125,6,229,106,99,0,11829,0,13,45,390,0,16,0,46,246
419,54025,2.29,97,26,41,21,88,14,426,153,67,110,35639,81,87,128,883,101,1179,83,17,2
420,54027,2.17,125,44,28,5,78,48,313,62,144,17,23674,42,73,24,452,4,251,16,27,46
421,54029,2.32,204,67,63,32,158,162,494,107,228,39,30369,152,34,398,4284,315,1075,533,76,37
422,54031,2.68,47,27,21,79,32,38,709,222,96,53,13955,0,8,0,113,27,115,0,45,11
423,54033,2.46,124,17,55,14,114,153,1604,135,533,316,69069,181,133,596,7024,148,1847,365,385,264
424,54035,2.58,178,53,49,21,114,102,220,0,168,0,29229,7,16,26,568,36,612,19,87,180
425,54037,2.64,151,23,41,0,73,448,3248,711,795,593,54650,55,76,296,3168,468,933,94,324,174
426,54039,2.29,767,33,41,21,79,566,3998,238,1457,1112,191765,1431,420,828,7185,605,5442,150,1254,238
427,54041,2.49,39,22,43,0,94,42,153,11,70,21,16412,12,16,60,246,7,470,82,23,0
428,54043,2.65,97,37,36,36,62,17,208,104,27,45,21599,31,83,0,348,0,398,0,2,0
429,54045,2.46,116,33,44,44,80,3,371,27,38,112,36169,14,3,269,1068,107,378,5,21,0
430,54047,2.41,85,39,45,11,85,21,239,125,57,25,21281,12,0,72,418,47,99,28,15,16
431,54049,2.45,186,26,46,23,80,117,1038,200,353,81,56698,110,37,497,6702,268,1257,196,171,69
432,54051,2.33,42,13,29,0,62,76,559,89,172,112,32716,215,36,308,2145,215,795,238,96,107
433,54053,2.47,83,26,40,0,100,72,301,11,171,57,27207,44,6,41,406,20,323,17,21,30
434,54055,2.38,256,35,52,24,107,182,1724,304,493,212,62161,241,25,576,1849,317,1359,0,213,32
435,54057,2.44,234,60,73,0,139,50,283,27,70,50,27912,2,25,75,1204,137,339,8,237,124
436,54059,2.41,57,21,32,22,75,0,283,77,7,71,26229,11,23,45,720,104,213,0,33,0
437,54061,2.53,492,25,38,6,54,509,5162,459,1434,1636,100332,1097,139,1507,10581,961,2248,946,715,152
438,54063,2.35,73,53,48,35,111,32,92,0,71,0,13524,28,24,9,282,27,781,9,134,48
439,54065,2.35,16,8,42,0,112,56,430,127,65,86,17450,36,28,30,551,42,211,0,131,41
440,54067,2.43,46,18,33,22,71,17,119,21,15,30,26090,16,28,51,487,32,929,14,0,23
441,54069,2.24,246,42,40,25,74,253,1111,35,566,183,43956,617,45,402,4117,428,1004,330,187,167
442,54071,2.30,8,16,75,0,179,0,68,8,8,0,7525,0,18,14,137,2,72,0,33,82
443,54073,2.49,20,28,47,0,105,17,60,15,32,0,7600,14,21,2,266,8,137,0,25,0
444,54075,2.25,16,21,41,0,86,6,76,12,36,0,8710,11,6,17,125,42,230,6,7,31
445,54077,2.50,151,43,44,14,97,72,646,263,149,50,33720,78,56,110,1314,29,578,85,105,20
446,54079,2.62,306,50,60,62,122,64,894,79,286,174,56356,161,226,137,1119,82,828,87,247,101
447,54081,2.41,200,25,45,32,91,158,2662,754,941,338,78827,168,92,408,1982,301,1073,84,44,138
448,54083,2.41,139,46,42,38,70,66,319,42,69,93,29446,11,19,33,1777,72,550,32,273,358
449,54085,2.52,34,31,37,13,78,18,70,7,16,1,10221,6,0,14,119,0,272,6,28,6
450,54087,2.48,20,14,32,10,76,28,172,14,40,2,14749,0,39,23,395,46,265,0,0,0
451,54089,2.25,56,36,35,31,73,8,353,53,120,8,13699,0,22,27,315,34,187,19,50,28
452,54091,2.42,37,22,92,25,181,0,271,8,64,31,16969,15,65,37,1235,0,435,40,1,0
453,54093,2.30,10,17,25,0,47,8,47,0,12,5,6996,8,0,4,474,3,96,0,20,49
454,54095,2.40,7,10,24,19,44,9,89,10,31,3,9084,18,0,8,153,4,324,0,28,58
455,54097,2.60,52,17,43,8,98,55,172,9,71,13,24487,49,0,93,514,65,296,31,105,90
456,54099,2.48,202,40,52,12,125,0,431,37,51,106,41735,65,13,135,884,17,731,0,97,11
457,54101,2.32,35,44,44,8,118,7,50,3,24,0,9005,7,18,23,196,0,119,0,81,27
458,54103,2.41,123,72,76,59,193,19,176,8,9,120,16314,34,27,35,448,47,271,24,115,117
459,54105,2.40,32,47,70,301,55,0,38,8,0,0,5810,0,0,19,175,0,98,11,6,0
460,54107,2.39,466,47,49,46,97,173,1479,65,384,455,86595,135,75,136,2823,111,1752,112,256,172
461,54109,2.51,67,31,58,35,133,3,144,42,12,0,23203,102,0,12,563,10,237,0,6,20
