,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC161,HC01_VC172,HC01_VC175,HC01_VC176,HC01_VC178,HC01_VC185,HC01_VC187,HC01_VC193,HC01_VC196,HC01_VC198,HC01_VC203,HC01_VC204,HC01_VC206,HC01_VC208,HC01_VC209
256,42099,2.49,182,38,52,17,115,252,1815,132,1240,111,45677,32,81,87,2243,127,847,229,301,416
257,42101,2.59,13288,43,53,40,76,35131,319310,60905,76217,76300,1555072,10265,2000,4898,122100,22615,4217,2035,3681,1838
258,42103,2.66,171,28,55,8,152,2130,6284,909,2335,394,56632,303,268,1342,11441,1082,316,290,354,260
259,42105,2.57,102,61,68,47,137,71,353,32,198,14,17377,9,97,126,1228,59,316,86,395,84
260,42107,2.38,637,42,48,11,93,698,6350,1244,2533,466,146360,651,150,1003,13644,1960,410,4201,651,415
261,42109,2.62,121,25,49,0,82,130,3850,228,3002,131,40046,17,71,131,1910,223,292,176,265,814
262,42111,2.42,241,38,56,19,117,198,2860,313,1860,91,76617,99,116,1633,6036,707,749,2386,489,773
263,42113,2.22,14,25,41,28,76,31,164,22,82,23,6381,2,3,27,470,97,76,44,25,14
264,42115,2.41,133,33,43,23,84,290,1007,74,505,121,42369,50,145,252,4211,924,341,676,449,174
265,42117,2.47,251,49,66,39,118,159,784,103,239,101,42284,25,156,196,2443,178,562,132,1074,158
266,42119,2.38,184,35,47,5,101,208,4003,595,1734,395,44958,100,96,83,2995,471,423,171,366,668
267,42121,2.38,258,46,51,20,113,144,988,94,533,149,53906,23,121,241,3545,361,1397,318,1004,300
268,42123,2.35,145,36,53,34,123,153,1203,66,790,127,40962,21,177,293,3972,194,816,347,4846,223
269,42125,2.42,693,30,49,8,106,1489,6601,635,3529,890,208226,1255,248,4194,37688,4221,7921,8253,1411,490
270,42127,2.47,95,21,40,6,79,794,2820,425,1062,180,51642,163,97,460,7423,932,330,741,408,62
271,42129,2.33,975,26,40,8,85,1858,9927,790,5125,1794,361251,1779,418,7208,67862,5185,7113,21114,3687,924
272,42131,2.52,140,44,46,11,83,107,633,94,205,121,28147,110,91,156,2525,606,239,512,273,95
273,42133,2.57,1902,36,47,14,98,3260,28904,7075,6907,3066,439660,686,1205,1754,27297,2479,5332,1885,2930,2559
274,51001,2.29,166,49,43,0,75,134,3219,1460,597,60,33115,6,115,146,709,87,223,42,61,32
275,51003,2.45,270,19,50,7,99,2258,11517,1819,3690,2809,103108,472,499,407,5710,1234,2336,280,1265,523
276,51005,2.33,87,57,81,40,130,57,352,78,97,37,16066,13,58,0,400,9,366,0,30,48
277,51007,2.68,102,84,66,0,164,20,324,58,35,13,12777,63,31,20,470,4,75,0,0,158
278,51009,2.48,62,15,53,2,113,63,1141,325,260,134,32148,22,64,6,623,126,848,39,304,92
279,51011,2.55,76,47,44,25,89,40,146,27,52,0,15208,0,49,8,485,18,68,17,58,26
280,51013,2.24,1000,24,53,37,52,6558,61349,7095,13654,11728,223945,2876,1495,1415,13800,4356,2852,633,2939,754
281,51015,2.50,248,36,56,6,129,275,1940,412,493,217,74053,94,169,187,1525,106,3002,50,498,308
282,51017,2.10,0,0,80,0,253,0,66,34,0,0,4583,0,0,0,90,0,379,0,57,0
283,51019,2.48,269,36,49,0,124,368,2002,198,475,678,76463,35,173,275,2264,234,1948,444,512,213
284,51021,2.19,13,27,52,0,127,63,57,11,46,0,6662,15,5,36,255,0,164,9,26,8
285,51023,2.55,18,7,36,14,93,408,823,120,307,15,33155,336,51,30,784,167,1206,113,172,43
286,51025,2.51,98,46,47,37,70,40,538,106,117,67,16930,12,4,0,200,23,262,0,55,4
287,51027,2.37,169,71,65,23,145,3,320,21,77,80,23486,13,15,3,224,34,356,0,36,5
288,51029,2.68,55,34,36,0,93,61,610,90,129,61,17068,31,27,49,304,11,369,0,35,6
289,51031,2.50,127,20,47,16,97,204,1502,144,315,476,55012,45,55,154,1682,32,1110,111,201,134
290,51033,2.48,121,37,44,13,88,281,1395,162,381,130,29349,24,75,178,1529,164,311,40,146,16
291,51035,2.37,141,54,57,10,123,72,810,352,179,5,29856,45,54,17,645,0,607,0,41,111
292,51036,2.47,36,38,48,0,86,31,138,2,23,25,7118,2,42,41,111,0,56,4,25,0
293,51037,2.57,60,42,29,0,73,26,143,42,44,0,12313,0,64,18,258,5,242,0,24,28
294,51041,2.78,1157,27,48,8,105,3745,33945,8591,6965,6531,328176,1940,1602,1230,14175,1429,5641,487,2503,593
295,51043,2.55,100,66,67,109,120,195,732,136,220,46,14299,29,62,57,759,31,338,29,153,15
296,51045,2.35,33,76,68,0,175,18,89,0,40,0,5212,0,0,0,165,14,214,0,17,0
297,51047,2.83,222,43,40,10,91,498,3897,1099,611,271,48424,135,217,213,2686,96,448,156,235,79
298,51049,2.45,110,91,73,0,167,0,100,22,41,0,9859,0,61,6,369,0,145,21,23,100
299,51051,2.43,80,63,65,81,134,39,221,34,88,6,15463,0,14,21,88,12,507,0,8,8
300,51053,2.74,214,57,57,56,120,251,784,157,171,70,28110,0,164,118,903,34,281,10,22,104
301,51057,2.53,40,25,20,0,49,13,173,22,52,6,11151,118,52,12,191,0,162,0,63,0
302,51059,2.85,2185,16,53,9,84,24263,396626,60979,92700,122755,1128722,27406,5399,5697,57084,15707,14702,3866,9687,3657
303,51061,2.84,277,39,51,20,127,936,4939,1096,1041,455,67463,134,451,298,3995,247,1074,180,901,295
304,51063,2.46,0,0,43,0,107,40,355,175,124,0,15523,0,0,106,516,35,394,13,16,53
305,51065,2.50,123,40,53,0,88,331,1112,327,382,105,26014,69,67,77,1256,214,405,23,102,61
306,51067,2.36,188,33,60,22,113,328,1851,579,431,232,56315,27,231,114,1245,141,1073,107,185,106
307,51069,2.72,197,23,52,24,91,414,6520,1639,654,645,81340,365,369,421,3996,537,1107,225,667,114
308,51071,2.32,157,81,83,4,165,43,808,2,567,95,16907,11,33,30,496,23,264,19,59,55
309,51073,2.57,121,30,43,14,95,440,1320,103,633,176,37001,19,226,231,1933,134,828,42,388,0
310,51075,2.50,19,9,28,0,79,208,1100,179,433,129,21721,137,93,58,802,186,518,0,99,38
311,51077,2.24,56,45,61,0,127,27,548,146,34,19,15573,24,11,23,273,17,226,7,41,6
312,51079,2.64,29,17,35,0,74,48,1057,412,136,172,18938,9,101,69,508,52,320,90,190,110
313,51081,2.17,14,16,19,0,24,28,623,128,163,22,11760,39,3,11,62,0,90,56,15,0
314,51083,2.43,141,36,55,54,122,27,862,247,175,122,35506,56,34,43,371,8,520,0,108,59
315,51085,2.65,120,11,41,0,96,863,4113,770,981,959,101340,562,499,711,5038,513,2573,206,801,339
316,51087,2.54,1528,34,52,11,96,5077,44118,5942,13251,13028,318864,3158,1120,1378,12134,3212,5528,560,1728,382
317,51089,2.32,189,34,60,12,153,142,2825,1454,237,203,52580,0,56,94,664,15,595,9,30,72
318,51091,2.10,17,120,108,0,217,10,19,6,7,0,2244,0,4,23,25,7,196,5,7,67
319,51093,2.57,124,35,37,4,81,262,1362,329,270,303,35740,187,175,155,1305,194,470,32,257,110
320,51095,2.49,107,14,48,10,89,1382,4751,991,1277,1022,70673,208,409,295,3101,316,1581,180,1146,143
321,51097,2.46,26,44,93,0,246,22,259,160,0,23,7106,0,0,6,315,29,165,0,9,0
322,51099,2.96,173,64,62,42,132,119,982,48,308,210,24933,70,72,74,1074,68,509,7,122,11
323,51101,2.66,96,63,66,0,163,145,365,72,152,49,16097,13,69,30,629,25,204,10,6,17
324,51103,2.13,47,45,43,0,122,81,381,47,79,94,11129,9,24,45,272,10,272,55,39,33
325,51105,2.52,147,57,62,41,142,18,762,136,272,70,25206,75,6,0,315,14,382,0,23,15
326,51107,3.08,652,18,62,2,124,6895,99014,15567,30235,27404,351129,5513,1801,1679,22827,3860,5073,825,4426,1181
327,51109,2.64,64,18,50,8,118,327,1633,309,592,138,33986,61,32,124,1406,495,397,36,147,11
328,51111,2.48,92,78,75,0,147,14,607,210,124,21,12558,12,13,23,126,0,245,9,22,0
329,51113,2.58,39,28,63,0,136,118,207,42,109,6,13147,16,51,11,284,31,304,14,26,33
330,51115,2.30,0,0,19,0,52,10,201,34,58,3,8880,0,107,89,341,311,168,0,7,83
331,51117,2.41,164,48,47,9,100,82,1084,160,243,132,31555,56,98,38,755,46,508,7,100,6
332,51119,2.38,24,25,27,0,46,59,252,44,26,8,10717,44,46,56,162,0,449,9,82,14
333,51121,2.48,201,11,31,0,53,1560,10030,382,3062,4119,96467,1352,503,377,4185,687,2158,185,597,335
334,51125,2.33,63,43,57,105,70,295,361,38,142,56,14858,12,33,33,537,106,643,13,45,68
335,51127,2.61,66,36,26,17,39,166,571,36,192,39,19560,84,131,54,856,11,444,50,153,16
336,51131,2.26,85,65,65,84,106,75,946,371,106,63,12184,3,5,21,88,10,92,0,2,1
337,51133,2.10,77,72,73,106,125,178,277,20,100,6,12304,11,36,170,457,31,232,5,87,29
338,51135,2.54,150,97,73,11,172,52,744,204,228,80,15711,0,116,0,284,0,134,0,99,0
339,51137,2.66,27,7,21,0,34,412,2383,768,1041,120,34596,231,279,76,1126,106,453,146,261,19
340,51139,2.52,110,43,60,19,128,122,565,36,230,82,23843,7,39,7,581,16,530,12,121,116
341,51141,2.31,24,15,29,0,67,78,683,277,119,22,18264,2,40,0,124,2,197,0,71,8
342,51143,2.36,252,39,42,24,94,213,2106,598,380,221,62794,73,60,90,749,37,786,0,106,92
343,51145,2.63,63,26,56,0,159,212,882,129,277,146,28207,62,209,74,901,342,735,19,81,13
344,51147,2.49,275,61,76,35,127,58,744,301,146,128,23022,110,64,19,857,53,296,9,117,242
345,51149,3.03,144,36,49,77,82,227,2757,494,827,355,37380,27,127,95,821,128,519,76,38,0
346,51153,3.17,1819,35,69,14,118,5736,122900,30501,21552,16218,437271,5011,2703,1358,18825,2658,4003,1252,3625,1328
347,51155,2.30,145,43,62,87,129,106,715,166,151,71,34528,9,85,44,422,36,798,4,128,51
348,51157,2.26,35,65,52,0,190,92,383,207,84,44,7431,54,46,53,218,54,271,49,106,73
349,51159,2.47,20,27,88,0,218,17,733,440,16,129,8989,11,6,0,125,0,65,3,0,18
350,51161,2.40,250,25,54,10,104,782,5648,592,2066,1269,93633,281,332,222,3184,324,2436,224,667,298
351,51163,2.39,66,33,65,44,117,198,723,113,302,107,22444,0,24,47,554,80,1290,17,51,85
352,51165,2.57,231,28,48,50,89,669,6082,1942,1706,183,77785,346,136,102,1657,820,1885,106,333,1013
353,51167,2.51,74,28,33,15,66,97,507,107,107,87,28245,0,24,20,318,7,738,0,63,4
354,51169,2.34,23,12,22,5,55,43,248,55,69,38,22570,0,11,38,250,9,825,17,21,3
355,51171,2.47,212,50,74,23,132,315,3296,1400,408,238,42724,38,206,95,1223,91,825,13,207,130
356,51173,2.43,153,46,62,24,136,29,452,157,115,56,31734,18,15,20,382,57,550,0,45,81
357,51175,2.53,118,57,55,0,152,26,321,7,162,2,18410,2,26,62,522,76,106,0,52,0
358,51177,2.97,650,42,61,16,115,1264,12057,2578,2226,1721,127691,863,596,322,6293,501,1610,216,655,203
359,51179,3.08,359,23,50,14,102,1540,17474,3487,3673,2409,137145,1171,837,346,6936,838,1593,300,1371,135
360,51181,2.56,52,70,49,21,117,30,157,9,26,62,6823,0,10,0,158,28,80,0,34,16
361,51183,2.08,28,41,37,0,77,36,348,103,58,14,11864,50,20,1,112,0,44,4,6,2
362,51185,2.38,262,65,60,34,137,27,664,132,146,47,43870,225,13,286,1002,47,784,0,61,25
363,51187,2.62,217,50,55,70,89,331,1764,268,354,226,38481,230,189,187,1631,216,558,106,409,76
364,51191,2.35,209,37,51,34,105,189,1195,116,389,122,54759,187,23,57,1162,58,2475,34,60,132
365,51193,2.51,48,22,37,0,72,110,612,344,57,47,17557,0,16,68,401,32,284,8,68,24
366,51195,2.46,73,17,37,8,77,128,943,192,351,79,40530,148,21,115,682,2,1381,28,100,8
367,51197,2.44,59,21,29,23,58,78,588,126,205,101,29190,41,29,17,259,62,578,18,169,114
368,51199,2.73,114,17,49,5,98,1272,6476,584,2160,2099,66471,67,546,386,3828,706,1559,144,620,127
369,51510,2.21,514,20,62,17,88,3167,44468,8500,8354,4823,149315,3699,648,561,7601,2359,2025,539,1664,394
370,51520,2.22,77,35,39,60,72,81,600,17,79,137,17524,0,14,4,377,5,797,9,42,0
371,51530,2.26,110,120,119,61,166,9,229,25,106,12,6666,0,8,8,155,0,209,0,69,0
372,51540,2.39,125,11,28,0,35,836,6095,727,1414,2126,45084,714,98,266,1834,498,912,94,458,231
373,51550,2.75,1217,42,57,19,113,1800,15696,1404,3486,4197,230601,552,1180,641,9473,832,2787,334,1162,240
374,51570,2.44,20,9,37,0,79,186,1433,235,432,372,17515,169,121,50,620,12,393,23,89,16
375,51580,2.28,15,27,59,0,160,6,135,0,8,31,5736,15,0,52,137,6,43,0,0,0
376,51590,2.20,197,34,32,40,52,236,2065,353,752,125,42450,30,0,50,485,22,436,20,59,16
377,51595,2.21,12,16,32,0,62,0,275,162,0,57,5672,0,0,13,28,0,45,9,54,0
378,51600,2.70,21,7,59,0,97,495,7414,1306,1511,2245,23402,532,125,115,1221,282,322,160,151,36
379,51610,2.57,1,1,31,0,61,463,3065,204,1076,880,13308,18,142,68,703,485,261,38,287,103
380,51620,2.41,73,48,49,0,82,63,178,9,61,59,8457,0,0,0,57,0,58,0,26,0
381,51630,2.46,169,27,43,8,59,293,2930,829,582,299,27395,301,95,123,1301,179,565,31,193,17
382,51640,2.19,31,30,26,28,45,34,738,493,62,8,6876,0,0,0,195,0,114,11,0,0
383,51650,2.51,856,39,47,34,71,917,9303,1144,1445,2044,137081,1048,554,183,4392,265,1477,161,518,105
384,51660,2.69,154,11,26,8,37,987,11615,3813,1932,1306,51388,1169,219,192,2324,581,697,16,314,857
385,51670,2.53,109,33,60,26,120,195,1845,535,188,198,22279,184,41,5,337,6,344,100,70,0
386,51678,2.04,0,0,13,0,0,43,486,6,108,284,7071,32,35,23,677,30,371,8,69,29
387,51680,2.37,391,25,60,0,107,328,5322,687,1376,1523,78158,98,343,173,3705,267,1894,97,501,183
388,51683,3.27,251,50,69,58,81,508,14316,5499,1600,1200,40743,312,204,30,1456,230,349,132,139,53
389,51685,3.31,20,11,20,0,37,325,6495,2377,822,914,15625,146,208,15,513,0,36,16,132,0
390,51690,2.26,205,102,91,82,171,78,615,72,147,10,13624,36,0,11,138,6,129,0,6,0
391,51700,2.50,1068,37,52,21,83,2120,18318,4171,4014,3766,181323,637,897,486,5937,949,2503,313,1246,240
392,51710,2.53,1523,37,64,21,96,2144,23608,3838,4560,5827,245452,1366,1072,604,8415,1365,2254,279,1308,222
393,51720,2.21,9,13,39,110,50,11,315,52,58,164,4007,0,17,38,152,11,90,0,0,0
394,51730,2.44,313,53,44,19,73,135,1995,578,452,296,32123,18,25,30,166,17,156,3,12,16
395,51735,2.59,16,14,44,21,117,98,558,55,119,162,12077,50,61,70,607,72,486,32,65,11
396,51740,2.54,639,44,60,23,97,367,4264,632,1155,817,96135,91,299,201,1831,163,680,42,249,75
397,51750,2.57,20,4,10,0,12,137,853,153,104,190,17057,18,98,38,688,93,505,0,52,54
398,51760,2.33,1462,32,49,8,72,1490,19614,6481,4162,2587,213735,974,528,530,5853,1070,3198,192,1057,446
399,51770,2.29,814,56,67,58,107,566,8489,1569,2204,1233,98736,581,327,166,2089,386,2790,58,486,155
400,51775,2.29,86,24,46,22,85,257,1287,267,512,154,25165,89,51,37,655,118,1011,12,175,115
401,51790,2.21,73,18,39,0,71,171,846,101,264,123,24193,37,72,115,881,47,853,40,244,53
402,51800,2.75,539,50,57,22,118,551,3606,316,958,661,86184,137,258,173,2655,279,995,94,325,134
403,51810,2.63,2041,35,58,15,101,6322,49871,5277,10440,19302,448290,1770,2359,1713,27084,3059,6134,886,3485,727
404,51820,2.32,200,71,74,0,129,196,1362,354,300,78,21150,32,63,29,724,33,773,34,131,65
405,51830,2.37,52,12,22,0,28,495,2094,301,837,496,14754,107,103,79,923,328,227,34,207,37
406,51840,2.47,269,68,66,0,150,319,4611,1942,613,337,27168,130,130,123,1553,199,556,40,114,13
407,54001,2.68,34,16,23,5,54,23,165,29,69,49,16731,0,28,37,662,87,311,9,34,20
408,54003,2.63,378,28,49,2,100,793,5287,1077,1404,892,108724,351,251,460,5315,362,1316,237,747,318
409,54005,2.50,45,20,42,71,87,7,94,32,24,2,24000,147,0,40,369,87,473,0,10,26
410,54007,2.51,16,11,55,15,111,10,119,17,60,7,14466,0,15,9,341,58,393,12,217,9
411,54009,2.26,65,23,50,4,129,176,302,9,198,27,23665,22,83,129,4225,173,937,167,118,118
412,54011,2.32,389,27,45,26,75,311,2820,271,649,929,96824,690,115,292,2883,305,2024,110,172,45
413,54013,2.44,5,7,48,0,128,46,133,11,55,4,7557,0,0,2,224,21,85,0,2,0
414,54015,2.62,87,81,88,21,270,29,76,0,51,7,9141,9,0,0,63,0,74,0,22,0
415,54017,2.85,60,77,60,85,113,43,114,7,88,0,8201,2,0,36,345,0,260,2,85,17
416,54019,2.47,253,55,65,76,115,29,1016,170,263,15,45534,29,24,201,1408,56,1097,8,113,53
417,54021,2.40,24,27,23,9,51,21,493,217,64,49,8644,87,0,11,343,29,117,3,21,5
418,54023,2.80,55,40,35,29,54,9,208,111,88,0,11815,0,13,30,248,0,26,0,46,197
419,54025,2.28,116,31,44,0,99,87,493,162,89,110,35666,86,36,115,726,38,1094,27,25,3
420,54027,2.25,96,35,23,7,52,42,325,59,167,8,23542,17,57,31,532,4,208,14,53,56
421,54029,2.32,191,60,57,25,140,191,603,98,340,46,30201,135,7,409,4128,298,877,519,31,50
422,54031,2.69,51,30,30,85,48,56,749,280,103,66,13936,0,0,16,173,17,78,0,27,12
423,54033,2.48,125,17,51,10,111,135,1537,142,528,243,68998,167,93,472,6851,156,2064,337,455,272
424,54035,2.62,148,45,47,9,110,130,197,0,153,0,29256,9,41,21,505,50,839,81,100,176
425,54037,2.65,236,36,50,0,91,536,3376,568,914,568,55214,73,84,297,3021,453,939,185,326,171
426,54039,2.28,781,33,41,16,80,519,4056,226,1557,1068,190781,1498,459,835,6906,453,5741,161,1268,201
427,54041,2.48,48,27,44,0,86,42,238,46,84,24,16434,0,10,49,345,10,322,44,133,0
428,54043,2.69,50,21,26,0,52,0,189,98,0,52,21560,33,76,0,205,0,235,0,0,3
429,54045,2.50,112,32,42,37,77,33,438,62,85,120,35760,33,5,280,994,47,427,3,15,0
430,54047,2.39,83,39,39,8,71,22,274,150,28,0,20802,25,0,43,332,50,105,9,13,15
431,54049,2.47,185,26,51,11,86,107,1125,173,349,85,56790,118,83,503,6898,266,1186,177,55,92
432,54051,2.36,49,16,32,0,80,77,564,100,157,113,32480,259,38,293,2066,141,598,185,111,90
433,54053,2.44,86,27,37,0,92,61,264,17,107,43,27177,50,0,93,341,23,309,0,30,23
434,54055,2.39,274,37,48,17,99,123,1641,300,479,252,61891,178,39,579,1871,224,1305,28,130,35
435,54057,2.40,199,54,74,0,137,28,224,32,46,123,27755,4,36,142,1250,86,268,10,254,82
436,54059,2.38,57,22,28,18,67,0,275,48,14,82,25931,12,25,24,651,117,187,0,11,0
437,54061,2.56,581,30,40,8,56,516,5769,350,1905,1799,101668,887,125,1434,10195,967,2220,824,652,159
438,54063,2.30,82,64,61,43,129,51,173,0,173,0,13525,59,26,0,217,49,636,0,103,25
439,54065,2.36,27,15,41,0,104,82,420,109,75,82,17475,12,44,16,492,42,244,0,177,42
440,54067,2.39,115,47,33,39,68,41,90,24,20,7,25930,8,28,42,584,33,769,16,15,25
441,54069,2.24,198,34,33,25,57,268,993,33,391,269,43637,692,34,380,4526,369,977,367,179,173
442,54071,2.35,7,13,76,0,186,14,69,6,14,5,7402,0,15,4,159,1,100,0,22,67
443,54073,2.43,20,29,30,0,58,3,39,8,15,0,7636,15,19,1,295,19,114,0,22,0
444,54075,2.24,15,20,43,0,88,7,90,13,31,0,8697,11,20,8,152,41,266,8,23,27
445,54077,2.52,110,32,40,2,76,78,680,414,99,38,33809,89,29,75,1378,123,536,85,97,33
446,54079,2.60,315,52,60,72,114,93,734,68,267,77,56596,172,141,116,1129,71,817,51,157,95
447,54081,2.40,170,21,38,11,79,181,2828,597,1059,407,78493,223,69,386,1960,310,1050,88,33,100
448,54083,2.35,144,45,42,46,70,91,266,44,76,52,29365,27,16,49,1316,101,665,31,258,366
449,54085,2.56,62,58,63,78,101,19,53,0,20,2,10140,8,0,7,71,8,278,3,29,18
450,54087,2.48,33,23,24,10,63,28,187,17,42,2,14636,0,26,25,353,45,309,0,0,8
451,54089,2.22,77,45,38,3,81,15,314,41,100,20,13544,0,24,9,289,42,216,16,36,3
452,54091,2.45,42,24,68,33,152,13,312,23,73,63,16977,41,101,130,1119,88,515,28,1,0
453,54093,2.26,20,36,39,12,72,8,53,0,23,0,6972,5,0,11,364,9,97,5,7,22
454,54095,2.48,12,14,20,34,28,9,112,28,40,2,9033,26,0,11,147,4,321,6,26,42
455,54097,2.57,77,26,53,4,125,91,200,23,81,29,24560,53,0,75,704,57,421,27,112,104
456,54099,2.47,203,41,41,0,101,18,401,61,77,24,41499,95,61,165,836,18,765,0,38,18
457,54101,2.28,22,25,42,4,113,5,79,5,53,0,8927,6,19,49,154,0,85,0,70,40
458,54103,2.46,92,52,62,50,151,9,169,8,22,112,16157,36,43,24,414,28,281,24,76,145
459,54105,2.40,44,57,60,121,47,0,8,8,0,0,5841,0,0,17,207,0,145,22,8,0
460,54107,2.37,609,60,62,47,126,186,1430,97,474,376,86559,219,117,155,2848,180,1814,123,295,218
461,54109,2.48,79,37,60,13,145,4,77,18,14,0,22866,90,0,10,509,11,231,0,63,18
