,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC161,HC01_VC172,HC01_VC175,HC01_VC176,HC01_VC178,HC01_VC185,HC01_VC187,HC01_VC193,HC01_VC196,HC01_VC198,HC01_VC203,HC01_VC204,HC01_VC206,HC01_VC208,HC01_VC209
264,42115,2.93,34,39,40,85,10,114,95,122,34,0,162,1691,230,456,3877,960,52,175,2050,59
265,42117,2.70,57,59,12,125,25,75,55,98,36,4,164,1200,184,77,2141,103,26,250,1028,36
266,42119,2.77,24,45,22,81,29,931,771,522,173,68,110,1384,150,200,1897,176,413,1094,545,250
267,42121,2.90,36,48,13,111,13,42,57,94,32,0,165,1803,456,130,3101,456,61,250,797,23
268,42123,2.84,39,60,61,128,14,29,49,118,23,0,221,1279,316,74,2822,336,21,381,489,4
269,42125,2.98,28,47,11,103,19,348,316,720,311,25,1922,3149,5448,1295,22266,8670,375,593,2387,64
270,42127,3.06,29,41,0,93,23,503,481,114,88,0,206,1274,500,471,5502,897,213,171,1400,56
271,42129,2.87,29,42,12,90,19,778,841,1647,644,104,3699,7039,7791,2033,38313,23712,1466,812,4079,363
272,42131,2.95,44,54,10,116,21,101,82,56,23,0,89,1096,155,898,3985,753,52,125,1802,6
273,42133,2.99,37,49,24,108,14,5851,6438,3351,1922,271,1255,9460,1380,1275,14875,1424,1769,2747,5008,1546
274,51001,2.99,26,37,0,83,12,1762,1543,82,21,0,18,241,200,38,428,102,2003,15,233,167
275,51003,3.10,20,43,27,64,30,2316,1962,2548,1194,146,586,1418,269,266,3059,213,587,317,1312,199
276,51005,2.80,54,49,0,131,9,63,79,20,20,0,56,151,37,0,100,0,26,34,203,24
277,51007,2.90,41,26,53,53,0,185,167,34,17,51,0,104,20,0,104,0,166,34,160,17
278,51009,2.92,40,46,20,95,20,186,205,88,36,0,103,581,57,46,432,112,292,97,150,26
279,51011,2.89,73,56,0,140,0,54,19,0,0,0,32,180,37,0,127,11,57,58,1,0
280,51013,2.98,12,45,27,46,47,18923,8540,9867,3825,1464,1052,2288,1352,803,6675,643,5262,751,1615,851
281,51015,2.95,35,43,14,91,22,691,444,150,42,0,48,1045,99,91,847,85,38,215,296,183
282,51017,2.72,0,42,0,154,0,111,34,0,0,0,0,80,0,0,0,0,10,0,0,57
283,51019,2.91,37,40,21,106,10,158,255,406,196,34,108,922,281,74,899,408,109,106,495,1
284,51021,2.72,0,26,0,66,0,9,6,3,3,0,0,196,0,0,44,0,0,0,21,0
285,51023,2.94,35,34,28,82,13,91,36,135,83,4,137,429,160,28,379,0,20,30,253,2
286,51025,3.05,59,62,129,107,7,73,96,18,3,0,22,19,12,0,8,0,2006,0,27,79
287,51027,3.05,95,55,39,133,4,38,46,17,17,2,22,48,4,0,55,0,18,6,1,0
288,51029,2.50,126,82,0,199,0,93,52,27,0,6,0,37,0,16,39,23,4,0,115,0
289,51031,2.99,40,48,25,108,13,295,222,277,55,33,49,722,132,144,428,16,90,52,227,93
290,51033,3.02,47,62,17,108,35,268,213,130,58,0,107,419,56,30,321,69,173,33,206,48
291,51035,2.86,60,61,100,108,23,522,433,21,0,0,0,318,13,0,276,0,11,44,140,0
292,51036,3.26,29,19,0,67,1,2,0,2,2,0,11,68,2,2,46,0,49,8,53,51
293,51037,3.28,28,62,22,140,24,74,62,3,0,0,18,80,9,90,51,0,57,0,48,11
294,51041,3.19,26,48,8,106,20,11245,7698,7032,3516,175,1229,3143,750,392,6293,745,3423,621,2440,1810
295,51043,2.89,44,32,0,73,19,255,253,98,2,14,83,408,81,56,239,46,11,15,60,2
296,51045,2.96,24,15,0,40,0,0,8,0,0,0,22,0,0,0,84,0,0,10,151,0
297,51047,3.28,47,53,0,125,16,2297,1531,148,43,25,30,443,101,33,621,109,322,124,424,264
298,51049,2.91,8,35,0,89,0,134,2,0,0,0,21,23,1,0,171,0,180,0,28,0
299,51051,3.17,59,55,50,129,5,62,0,6,6,0,0,100,0,0,17,0,0,36,76,1
300,51053,3.27,8,21,15,39,11,295,200,43,9,0,165,85,81,0,124,21,336,45,147,8
301,51057,3.05,21,21,23,50,0,163,125,27,0,0,0,71,0,0,124,0,178,25,60,19
302,51059,3.25,20,56,12,98,34,96119,63100,116797,53923,9002,4731,11701,6210,3407,30080,3857,33506,3840,8067,3866
303,51061,3.29,27,44,16,107,16,1821,1263,550,218,0,186,964,255,60,1675,281,824,350,763,61
304,51063,3.06,4,39,10,109,3,73,58,113,96,9,61,254,92,15,577,0,15,0,179,3
305,51065,3.09,37,50,40,63,42,158,95,110,93,0,74,317,97,125,303,83,17,66,73,10
306,51067,2.65,55,66,14,159,20,625,542,199,199,125,108,416,250,19,859,75,39,232,283,24
307,51069,3.05,44,60,33,130,19,2436,1981,703,433,26,116,1260,228,121,1553,113,49,115,606,22
308,51071,2.89,41,59,19,145,13,105,65,25,0,0,22,212,117,28,158,0,8,26,35,0
309,51073,3.00,39,40,20,94,11,103,114,216,90,0,113,1008,120,50,709,13,65,110,339,34
310,51075,2.64,61,96,2,194,69,199,180,20,0,53,46,131,107,33,569,2,88,81,222,17
311,51077,2.86,0,22,38,36,8,121,159,0,0,0,0,171,11,0,42,38,1,61,109,0
312,51079,3.18,11,23,0,44,13,523,534,134,101,5,51,412,34,15,312,0,79,40,75,45
313,51081,3.08,95,69,73,130,25,201,227,52,24,6,0,4,0,0,83,30,1211,20,10,4
314,51083,3.04,28,50,30,103,19,184,228,57,38,0,47,137,50,24,116,0,258,95,132,48
315,51085,3.06,21,42,6,90,26,1031,630,836,374,39,784,1212,620,215,2550,283,354,200,921,127
316,51087,3.05,38,54,18,103,22,9052,6272,10458,4634,1617,921,2708,1559,520,5651,407,3223,658,2474,1818
317,51089,2.92,40,53,69,114,10,1501,1394,150,120,0,24,510,46,47,379,67,390,38,140,0
318,51091,2.53,0,43,0,59,46,8,0,0,0,0,0,89,18,0,0,17,0,20,4,0
319,51093,2.99,55,48,17,121,14,310,332,152,41,0,97,397,116,19,453,51,505,49,363,36
320,51095,2.89,27,58,26,118,28,1126,922,975,270,64,153,852,491,174,1832,181,164,281,690,226
321,51097,2.94,22,23,0,90,0,106,155,0,0,7,76,51,0,11,22,0,556,0,0,0
322,51099,3.28,64,74,56,158,25,91,20,200,66,0,84,500,33,28,590,17,123,21,104,42
323,51101,3.00,68,60,75,103,25,143,82,12,4,0,5,72,102,21,410,7,359,13,111,17
324,51103,2.34,7,20,0,48,10,72,24,35,8,0,46,112,14,66,71,9,21,41,139,57
325,51105,2.91,34,31,38,61,8,190,122,123,29,19,0,384,16,44,152,0,242,32,97,22
326,51107,3.50,28,68,10,124,43,21926,15150,20827,7303,978,1499,3576,1773,820,9878,697,5346,846,2672,1244
327,51109,2.86,44,55,19,118,19,248,354,68,29,0,198,336,61,8,462,73,37,23,249,0
328,51111,3.17,63,40,68,65,15,236,226,0,0,4,0,126,4,0,147,14,614,34,190,3
329,51113,2.91,36,43,30,113,0,230,85,114,36,0,0,214,0,22,103,17,133,48,77,29
330,51115,2.70,17,45,0,74,44,38,17,19,19,0,15,297,0,0,132,0,0,0,116,0
331,51117,3.15,68,68,59,155,13,469,431,176,65,16,2,265,151,10,181,9,2192,20,101,64
332,51119,2.90,26,29,0,73,12,40,65,0,0,0,16,193,16,23,118,0,0,14,0,17
333,51121,2.84,11,33,5,48,25,1017,428,3292,1020,65,264,1345,458,80,2284,70,398,278,753,142
334,51125,2.74,28,24,0,68,0,95,118,17,17,33,0,284,87,2,199,0,14,54,161,0
335,51127,3.03,0,22,0,28,22,29,60,72,45,2,139,148,93,23,674,73,48,27,183,56
336,51131,3.00,32,42,38,102,0,560,417,53,26,0,8,45,31,8,98,0,1171,5,67,25
337,51133,2.73,97,61,220,79,14,86,27,0,0,9,48,110,115,12,64,0,33,21,92,0
338,51135,3.22,45,50,0,132,3,356,308,23,0,0,10,239,229,8,246,0,1086,105,95,0
339,51137,3.00,35,53,24,110,21,594,425,164,91,27,110,595,77,154,664,29,313,57,166,69
340,51139,2.97,32,37,12,87,10,201,150,54,40,0,40,292,13,3,302,30,1,143,235,0
341,51141,3.25,26,17,0,37,10,108,80,5,5,0,12,182,4,5,71,13,5,37,18,0
342,51143,2.82,57,46,47,85,19,901,789,181,98,10,26,423,56,13,344,49,267,49,137,63
343,51145,2.81,15,47,44,140,6,307,216,98,26,31,33,148,62,30,301,0,5,0,194,39
344,51147,3.06,30,31,34,58,0,111,239,44,0,0,98,223,118,78,681,27,60,166,224,3
345,51149,3.22,14,25,0,54,14,307,316,378,116,0,251,342,117,19,473,16,625,0,167,134
346,51153,3.43,34,65,16,116,38,44478,31919,15553,7030,2786,1127,3193,912,1010,9591,821,14300,1348,2743,3925
347,51155,2.76,34,54,112,113,0,223,143,164,121,0,66,521,50,0,221,17,10,29,266,15
348,51157,2.68,97,82,0,153,63,11,52,39,0,0,70,196,38,0,140,16,0,36,110,0
349,51159,3.27,98,95,0,271,32,382,248,19,19,0,0,24,0,0,68,0,2,0,2,27
350,51161,2.89,38,51,8,111,25,1066,683,1213,597,79,194,1570,307,141,1309,241,374,272,718,111
351,51163,2.85,37,51,14,124,13,79,88,145,51,0,47,213,65,0,209,41,49,90,155,18
352,51165,2.92,34,63,56,122,21,1982,1436,141,77,46,124,833,154,83,759,62,154,1407,315,39
353,51167,3.05,26,29,7,78,0,45,0,38,27,0,21,498,75,0,415,0,6,0,238,13
354,51169,2.87,2,32,7,65,15,83,101,43,39,0,0,243,2,0,95,0,0,0,43,0
355,51171,2.90,40,44,42,85,15,1148,1069,312,166,16,85,613,121,46,427,0,50,191,246,15
356,51173,3.02,20,39,0,100,6,155,186,8,0,30,0,546,3,0,203,0,14,48,265,34
357,51175,3.06,66,51,7,94,36,110,23,25,0,0,11,92,36,2,245,0,1567,6,21,14
358,51177,3.29,52,58,32,108,30,3298,2425,1660,819,29,686,1167,532,230,3475,191,396,208,668,482
359,51179,3.38,31,58,10,130,27,4873,3143,2298,653,111,294,1786,502,168,3408,353,1981,290,1173,1251
360,51181,3.44,49,47,0,133,13,2,61,58,0,28,1,11,0,7,22,69,215,0,21,7
361,51183,3.84,54,50,0,88,39,94,64,0,0,3,1,0,55,0,3,0,555,5,17,0
362,51185,2.89,35,49,24,111,10,36,14,246,41,36,24,1092,136,11,487,0,309,48,197,0
363,51187,3.13,35,63,7,142,23,576,654,178,107,36,160,595,339,79,861,69,131,35,398,60
364,51191,2.69,44,56,42,129,9,224,144,123,73,37,168,713,149,0,494,3,104,23,313,28
365,51193,2.99,94,72,17,178,11,504,443,68,10,0,10,189,0,69,178,10,192,28,169,23
366,51195,2.99,29,38,17,80,9,374,259,96,16,0,43,674,93,8,361,0,38,14,107,81
367,51197,3.04,11,39,1,84,16,96,112,9,0,0,1,594,7,0,132,12,3,39,125,0
368,51199,2.97,25,64,4,160,26,844,709,1970,744,40,167,584,292,158,1739,282,476,132,551,381
369,51510,3.00,15,55,23,67,43,12232,8520,3949,1550,3263,682,1822,551,497,3772,575,11045,557,1378,895
370,51520,2.75,44,62,146,101,0,27,35,113,53,0,10,234,27,0,80,0,22,22,55,0
371,51530,2.87,0,19,0,49,0,0,0,21,19,0,0,120,0,0,137,0,2,54,113,3
372,51540,2.99,15,29,0,38,21,976,688,1955,860,350,122,439,139,110,1076,80,857,121,486,173
373,51550,3.16,52,57,41,118,17,3116,2065,3704,1608,79,521,1627,774,404,4475,241,6079,311,1391,1372
374,51570,3.04,3,15,0,21,16,140,46,371,296,48,124,164,21,10,280,0,372,21,151,82
375,51580,3.02,12,55,0,165,15,31,0,27,0,0,0,129,5,0,0,0,10,8,14,0
376,51590,2.92,32,53,0,113,17,737,589,148,67,26,106,258,59,68,246,0,415,23,92,157
377,51595,2.95,93,95,0,183,9,66,66,40,0,0,0,15,4,0,22,0,1158,0,4,0
378,51600,3.12,2,53,0,89,31,1671,922,2181,1088,53,102,317,140,35,505,45,192,33,339,110
379,51610,3.07,0,51,0,80,43,463,283,692,211,56,60,278,47,107,470,61,265,148,171,0
380,51620,3.08,81,72,0,195,0,153,14,57,25,0,0,11,42,22,159,0,1177,9,36,272
381,51630,3.09,28,44,10,61,36,1296,1208,231,116,13,46,112,107,8,352,61,177,19,121,245
382,51640,2.54,0,37,0,87,0,347,332,0,0,0,14,150,0,0,14,0,0,0,26,0
383,51650,3.20,22,41,20,78,10,2218,913,2178,915,307,170,746,312,61,1790,113,1385,147,591,1505
384,51660,3.02,18,36,6,59,15,3623,3049,736,332,467,29,228,126,57,645,85,696,947,269,56
385,51670,3.33,40,48,48,87,9,664,132,55,16,46,70,105,69,0,121,46,175,71,64,41
386,51678,2.89,0,12,0,0,41,123,63,240,36,0,20,79,21,0,114,23,19,42,182,12
387,51680,3.03,27,49,9,92,10,730,659,1085,745,24,431,1029,299,119,845,40,690,113,533,379
388,51683,3.56,42,60,0,92,49,6723,5905,972,344,134,78,304,73,84,846,64,600,196,245,113
389,51685,3.79,46,55,0,91,32,2671,2111,632,259,133,0,175,15,21,107,11,277,91,0,14
390,51690,2.92,37,37,52,82,0,193,297,79,47,44,50,105,16,5,56,0,221,8,66,28
391,51700,3.04,54,67,48,112,21,5359,3916,3102,1593,258,317,1546,419,267,2560,255,2791,321,1147,1803
392,51710,3.35,42,61,33,99,17,5940,3688,4696,1703,569,355,1857,1041,394,3935,310,7514,132,1352,3233
393,51720,3.01,0,0,0,0,0,0,5,0,0,0,0,47,92,0,49,0,0,0,30,10
394,51730,3.48,37,37,0,68,17,706,205,99,78,20,25,158,20,0,72,9,392,9,47,102
395,51735,2.96,50,45,0,116,28,87,21,310,199,10,50,265,6,0,287,26,0,7,35,0
396,51740,3.09,65,73,38,132,20,1054,536,492,166,3,145,640,153,14,1014,63,1537,149,630,558
397,51750,2.91,2,23,0,33,41,152,195,384,249,27,39,231,46,34,385,31,237,59,379,5
398,51760,3.14,34,48,26,72,21,7292,6303,2646,1135,395,323,1054,559,356,3326,357,3495,469,1361,1019
399,51770,2.93,50,54,78,88,14,3347,1983,1010,614,508,33,1247,113,125,900,122,1443,72,580,779
400,51775,2.90,29,48,27,81,27,413,429,136,49,0,22,356,11,10,210,17,153,44,311,96
401,51790,2.83,9,23,14,39,9,236,65,70,23,3,41,422,14,6,333,0,67,71,148,40
402,51800,3.20,40,57,5,130,20,570,334,661,289,123,103,689,37,83,965,0,1296,177,219,685
403,51810,3.11,32,54,20,99,21,8461,4988,17840,6640,534,1793,6514,1716,1003,12195,902,27060,849,4057,4169
404,51820,2.89,60,51,0,111,3,419,171,83,18,2,16,311,35,0,240,15,52,86,256,65
405,51830,2.67,2,12,0,22,5,488,288,173,112,11,48,138,81,64,421,38,63,6,188,103
406,51840,3.25,42,41,0,76,14,2295,2134,290,116,13,60,353,56,18,453,22,157,73,179,282
407,54001,3.07,26,30,22,55,12,0,1,1,0,2,0,498,94,40,502,7,2,29,38,12
408,54003,3.07,38,50,25,102,15,1988,992,545,403,26,237,1430,372,147,1792,178,193,157,960,629
409,54005,2.99,42,40,22,89,8,0,11,4,4,0,0,927,189,0,224,0,17,14,78,27
410,54007,2.83,13,36,16,73,14,18,29,3,3,0,0,386,0,4,148,11,30,25,66,0
411,54009,2.90,35,47,18,102,16,34,12,26,3,11,196,634,315,36,1354,348,37,102,392,4
412,54011,2.88,21,41,31,66,18,159,112,523,232,21,112,1133,320,61,1227,39,206,148,1002,79
413,54013,2.93,63,49,129,63,17,0,5,1,0,0,0,509,0,0,149,0,18,0,35,0
414,54015,3.22,46,61,42,158,0,1,0,0,0,0,0,507,4,2,15,0,0,35,66,1
415,54017,3.32,51,46,0,88,29,0,0,0,0,0,22,258,14,0,86,0,0,45,94,0
416,54019,2.98,45,51,33,105,13,55,31,23,18,0,189,1375,631,21,598,18,20,10,478,60
417,54021,3.23,29,30,0,76,0,211,282,21,21,0,3,186,12,0,65,0,119,0,13,55
418,54023,2.88,23,74,0,180,20,35,51,0,0,0,0,94,4,0,37,0,22,231,8,13
419,54025,2.79,21,46,13,104,10,39,43,19,0,0,79,629,198,10,336,61,159,7,132,12
420,54027,3.17,19,19,0,47,6,11,34,115,52,0,38,772,24,4,237,0,0,0,96,0
421,54029,2.81,50,61,0,152,16,8,53,29,0,0,184,685,453,98,2303,484,35,51,295,0
422,54031,3.63,20,37,0,65,29,140,311,0,0,28,13,184,55,0,161,10,45,11,74,0
423,54033,2.98,39,59,25,122,18,71,130,265,133,28,112,2546,543,160,1010,265,142,165,490,12
424,54035,3.00,23,32,33,60,12,5,24,0,0,0,9,637,10,0,294,3,0,35,141,43
425,54037,3.11,20,42,4,77,29,779,427,314,24,0,207,840,230,65,1352,85,221,402,409,57
426,54039,2.96,29,42,30,84,11,431,336,1061,404,87,173,4068,586,261,2104,181,466,219,1486,180
427,54041,2.99,21,36,0,66,22,0,0,58,0,0,23,312,14,0,120,81,0,20,95,35
428,54043,2.87,65,51,87,82,17,0,0,33,0,0,10,305,14,0,201,19,0,0,0,5
429,54045,2.90,17,33,69,62,1,22,43,91,37,0,42,1074,457,21,114,4,0,15,241,30
430,54047,3.30,31,32,15,40,30,0,44,48,25,0,3,448,85,0,94,28,669,9,76,0
431,54049,2.98,47,50,48,95,9,246,244,59,31,12,235,2564,870,79,2332,198,21,108,398,31
432,54051,2.82,45,44,114,64,10,27,98,145,47,0,90,700,255,106,2064,201,2,103,525,0
433,54053,2.95,29,41,6,99,4,19,12,12,3,0,56,720,44,0,114,15,7,81,290,3
434,54055,3.01,32,58,48,120,7,99,272,203,110,102,66,1301,683,23,538,31,67,39,219,0
435,54057,3.13,26,39,10,79,19,10,129,12,0,0,30,1089,153,0,518,13,78,10,346,0
436,54059,3.01,27,33,51,69,0,0,13,51,35,4,0,444,50,0,50,0,3,0,72,0
437,54061,3.22,17,37,10,52,25,511,471,1401,538,258,324,1955,1134,248,4472,906,483,204,1498,184
438,54063,2.93,28,53,20,124,14,0,32,0,0,0,0,458,50,0,61,13,23,39,47,0
439,54065,3.42,33,48,41,109,10,12,3,89,8,0,43,284,16,13,153,3,0,36,53,0
440,54067,3.01,37,45,12,119,6,71,13,59,0,0,0,504,33,0,310,21,0,7,71,105
441,54069,2.96,34,42,21,92,8,64,63,209,145,6,275,611,498,194,3227,259,102,254,447,15
442,54071,2.86,41,65,78,152,0,6,18,5,5,0,0,25,3,0,34,0,67,26,49,0
443,54073,3.53,23,60,0,154,18,0,12,0,0,0,0,121,0,0,28,0,0,0,193,5
444,54075,2.68,32,69,0,153,25,23,17,19,19,0,0,360,22,0,46,0,0,28,18,5
445,54077,2.85,33,54,14,124,9,212,170,45,31,0,52,1088,98,35,763,83,72,40,344,13
446,54079,3.02,15,58,5,127,23,79,44,271,171,16,60,646,163,10,616,207,0,133,444,7
447,54081,2.98,42,51,51,99,12,295,1006,263,88,109,123,1098,334,38,1184,57,231,114,284,103
448,54083,2.97,41,44,34,88,14,72,66,113,113,0,26,728,33,59,605,26,53,493,263,8
449,54085,3.07,34,52,13,133,8,2,18,5,0,0,0,286,8,15,115,3,0,8,53,0
450,54087,3.11,20,55,63,116,10,26,60,5,0,0,102,351,6,19,102,10,0,0,56,0
451,54089,3.11,63,48,254,43,5,17,35,78,8,0,74,412,27,0,367,26,41,43,49,7
452,54091,2.93,54,96,71,185,36,0,23,56,9,0,102,710,75,0,577,154,28,0,219,0
453,54093,2.65,73,65,10,146,24,0,3,7,7,12,0,310,8,28,222,0,0,35,38,0
454,54095,2.96,30,36,24,97,0,2,10,0,0,0,30,298,10,8,159,0,0,57,76,0
455,54097,2.98,15,47,5,101,17,25,96,42,0,0,53,447,100,12,252,54,5,35,190,63
456,54099,3.12,22,44,17,102,9,10,52,49,8,0,62,1308,94,0,228,19,0,3,322,0
457,54101,2.62,48,49,12,138,0,24,0,0,0,0,3,398,0,0,87,0,0,14,56,0
458,54103,2.91,73,60,54,125,17,17,25,74,25,0,11,572,26,30,391,41,0,119,175,0
459,54105,2.84,23,42,202,26,5,27,0,0,0,0,46,107,28,0,21,0,0,0,23,20
460,54107,2.91,44,50,66,92,14,67,175,334,238,19,128,2109,167,10,911,204,192,208,558,6
461,54109,3.10,30,40,53,77,7,4,90,0,0,57,15,283,33,0,177,0,1,14,186,23
