,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC161,HC01_VC172,HC01_VC175,HC01_VC176,HC01_VC178,HC01_VC185,HC01_VC187,HC01_VC193,HC01_VC196,HC01_VC198,HC01_VC203,HC01_VC204,HC01_VC206,HC01_VC208,HC01_VC209
264,42115,2.95,33,34,30,84,6,145,85,56,25,8,131,1691,248,536,4095,964,23,247,2333,42
265,42117,2.74,43,53,10,116,19,111,40,107,55,0,131,1223,163,74,2186,105,68,253,1054,89
266,42119,2.77,18,43,14,78,30,1117,989,557,192,47,100,1512,124,261,1778,121,240,1071,709,291
267,42121,2.90,38,51,40,107,14,41,66,67,26,0,207,1871,452,138,2762,425,70,196,792,26
268,42123,2.86,41,56,56,126,12,25,48,93,38,0,294,1364,327,69,2760,439,0,454,464,2
269,42125,2.99,28,46,19,98,19,358,366,666,331,27,1818,3182,5712,1529,22604,9186,374,633,2485,67
270,42127,2.97,34,42,0,99,21,457,419,72,51,0,221,1322,443,460,5447,812,140,190,1375,136
271,42129,2.88,31,46,12,97,23,890,964,1288,476,75,3594,7323,7839,2312,39939,24541,1539,863,4853,270
272,42131,2.97,43,52,9,117,18,83,88,45,14,3,99,1100,150,842,3861,696,48,82,1758,32
273,42133,2.98,33,48,22,105,14,5554,6446,3017,1634,294,1467,9553,1571,1172,14214,1688,1965,2750,5157,1468
274,51001,2.99,47,50,17,127,5,1575,1558,86,61,0,16,328,215,37,568,129,3811,15,249,166
275,51003,3.04,21,44,17,66,36,2293,1883,2906,1534,98,611,1439,313,184,2881,241,507,228,1311,258
276,51005,2.79,71,47,0,123,11,19,76,22,5,6,58,186,52,0,69,0,11,34,142,30
277,51007,3.00,29,54,48,121,11,289,231,32,20,46,0,182,0,0,178,15,158,78,127,18
278,51009,2.80,33,39,12,93,10,311,325,144,33,0,44,641,109,41,446,67,277,66,149,12
279,51011,2.79,74,53,74,133,0,36,28,0,0,29,28,165,133,0,42,11,74,67,45,0
280,51013,2.93,14,47,0,52,45,18764,8722,10240,3634,1368,1076,2197,1325,997,6664,628,4796,787,1767,771
281,51015,2.94,35,38,13,77,21,565,334,127,42,0,35,1206,50,70,839,92,17,232,360,96
282,51017,2.66,0,37,0,158,0,38,0,0,0,0,0,91,0,0,0,0,22,0,0,34
283,51019,2.91,36,43,19,116,11,149,289,353,201,13,128,1132,246,25,938,186,100,63,432,0
284,51021,2.81,0,44,0,116,0,21,14,7,7,0,0,204,0,0,25,0,0,0,15,12
285,51023,2.88,59,41,44,92,16,106,49,149,93,7,91,419,108,50,449,15,13,46,295,2
286,51025,3.11,46,67,57,158,2,83,94,47,8,0,0,21,25,0,40,0,2896,0,28,29
287,51027,3.18,52,34,40,64,12,45,46,3,3,14,22,109,0,0,65,0,59,0,17,0
288,51029,2.38,92,49,0,166,0,147,28,31,0,7,0,53,0,6,19,24,22,0,35,0
289,51031,2.96,41,54,20,117,15,440,275,195,26,47,56,760,155,130,479,8,223,71,272,91
290,51033,3.18,43,72,25,131,36,346,290,103,24,0,145,461,15,3,401,45,176,22,267,87
291,51035,2.82,35,64,122,95,30,278,253,32,0,0,0,441,24,12,252,0,0,35,143,0
292,51036,3.31,63,37,100,67,3,4,0,0,0,0,11,88,3,1,59,0,89,8,53,53
293,51037,3.49,61,76,13,166,31,24,8,0,0,0,24,90,10,103,41,0,36,3,70,0
294,51041,3.13,26,48,14,105,18,10690,8217,6631,3378,174,1369,3409,642,394,5814,689,2892,638,2837,1641
295,51043,2.95,32,30,0,69,18,214,284,99,0,10,87,309,89,29,258,30,26,14,78,7
296,51045,2.87,0,29,0,66,0,0,9,0,0,0,20,26,0,0,42,0,0,11,152,0
297,51047,3.19,16,51,0,121,18,2073,1588,158,64,28,58,350,120,39,602,107,392,117,352,77
298,51049,3.10,19,47,0,116,7,278,0,0,0,0,47,32,0,28,96,0,166,0,29,0
299,51051,3.22,47,62,38,149,5,3,0,6,6,0,0,128,0,0,0,0,0,39,68,0
300,51053,3.18,20,25,19,61,3,438,289,57,41,0,156,140,83,13,192,23,461,31,140,11
301,51057,2.89,44,43,34,104,0,156,125,41,0,0,0,73,0,0,102,0,215,23,55,35
302,51059,3.26,20,54,11,94,34,93379,62078,115394,54009,9342,5033,12183,6255,3306,29504,4211,31568,4218,8194,3498
303,51061,3.36,22,44,24,106,15,1876,1275,553,214,0,245,1117,322,45,1797,258,1091,322,653,61
304,51063,2.88,9,36,7,102,0,53,47,71,55,10,32,292,54,13,518,0,0,0,156,8
305,51065,3.11,49,53,29,63,51,110,122,73,55,0,115,343,113,140,465,90,29,39,133,7
306,51067,2.68,44,58,9,144,15,726,635,163,163,101,122,350,280,0,883,59,25,128,250,43
307,51069,3.01,44,65,26,144,23,2663,2414,573,340,11,140,1388,256,128,1736,87,45,134,694,43
308,51071,2.85,56,59,38,137,13,74,50,10,0,0,29,195,114,37,81,0,0,30,39,0
309,51073,2.94,33,34,27,78,9,159,176,204,100,0,107,776,227,16,720,9,96,124,387,46
310,51075,2.62,68,127,2,209,100,348,320,59,0,44,59,186,77,61,326,8,42,89,141,0
311,51077,2.83,0,26,44,51,6,76,157,0,0,0,0,225,23,0,26,46,0,36,107,0
312,51079,3.18,11,27,0,52,16,470,499,138,76,8,25,315,15,20,379,0,98,38,76,20
313,51081,3.60,59,50,51,94,24,86,150,75,35,0,0,0,0,0,81,32,2096,15,12,0
314,51083,3.02,25,52,7,109,27,181,206,68,68,0,52,155,69,23,162,0,305,16,227,45
315,51085,3.07,20,39,13,89,20,919,757,697,328,24,792,1108,543,137,2279,334,390,195,963,65
316,51087,3.04,37,57,18,106,25,8776,5897,10297,4459,1239,832,2779,1296,564,5537,412,3800,718,2366,1710
317,51089,2.90,48,49,83,98,8,1448,1235,125,78,0,20,665,23,87,333,35,846,33,114,7
318,51091,2.50,0,33,0,59,34,0,0,0,0,0,0,90,3,0,0,0,0,3,4,0
319,51093,2.94,45,46,24,112,17,221,214,109,48,0,148,399,64,12,356,62,645,104,207,30
320,51095,2.85,30,40,11,85,20,1176,1067,858,237,80,170,993,530,242,1791,214,139,264,715,60
321,51097,2.91,60,42,0,140,0,89,109,0,0,0,26,51,0,7,31,0,227,0,0,0
322,51099,3.13,33,64,20,140,24,64,33,146,68,0,92,467,13,21,599,19,121,33,182,7
323,51101,2.99,83,67,169,93,26,112,63,13,5,0,0,101,109,57,458,6,218,9,111,11
324,51103,2.43,8,29,0,51,23,34,8,9,7,41,73,137,41,57,77,14,91,27,163,34
325,51105,3.03,25,27,25,59,5,131,44,182,66,6,20,359,47,78,135,0,126,63,163,21
326,51107,3.57,24,73,12,123,53,19833,13945,20978,8002,740,1356,3840,1892,1048,10072,718,4292,805,2710,1030
327,51109,2.79,46,61,16,122,31,232,339,83,25,0,209,388,93,8,514,118,103,44,206,0
328,51111,3.26,57,43,63,86,9,254,272,0,0,0,9,161,19,0,136,9,756,72,115,3
329,51113,2.88,16,35,33,97,0,246,87,100,37,0,0,302,0,20,137,13,222,57,96,34
330,51115,2.76,13,46,0,92,29,43,21,24,24,0,14,334,12,0,131,0,0,50,98,11
331,51117,3.12,51,65,35,164,11,443,454,145,59,38,7,251,146,14,223,0,2895,8,182,13
332,51119,2.86,0,8,0,31,0,57,77,0,0,0,0,221,0,22,169,0,32,20,12,19
333,51121,2.82,8,36,4,57,27,1033,468,3098,1002,69,312,1513,492,145,2227,50,264,297,1048,156
334,51125,2.70,18,21,0,57,4,202,198,24,24,28,0,193,54,0,170,12,9,61,173,0
335,51127,2.93,17,34,0,51,33,0,30,82,59,0,154,209,88,11,686,71,69,27,210,75
336,51131,3.11,38,43,39,105,0,542,379,52,24,0,38,72,14,9,106,16,1414,10,56,11
337,51133,2.74,118,67,259,84,14,66,22,0,0,10,9,95,98,0,28,19,46,29,93,0
338,51135,3.18,61,65,19,172,0,336,318,13,0,0,11,227,234,9,250,5,1170,118,90,0
339,51137,2.97,30,50,25,113,14,558,476,168,73,14,210,547,105,124,596,11,151,72,204,60
340,51139,3.02,39,49,14,107,19,222,159,63,39,0,40,560,4,14,263,31,0,131,241,0
341,51141,3.06,58,42,0,89,23,152,88,44,8,82,12,326,19,0,62,13,82,29,111,0
342,51143,2.82,57,46,52,80,22,846,810,169,122,4,35,446,63,13,365,49,203,51,156,57
343,51145,2.79,0,37,2,142,7,364,195,88,51,9,53,156,43,26,272,0,10,19,104,23
344,51147,3.39,15,24,0,51,12,31,184,48,0,0,77,185,97,64,300,26,75,36,248,0
345,51149,3.21,17,21,0,48,9,459,314,427,130,0,226,356,94,22,561,15,565,17,171,132
346,51153,3.38,38,63,21,117,32,43599,32116,15358,6794,2514,1355,3098,1164,789,9771,792,13349,843,2569,2920
347,51155,2.75,23,56,65,118,11,257,169,147,101,0,74,367,47,0,209,20,7,33,200,15
348,51157,2.78,43,64,0,83,67,20,26,29,0,0,89,145,0,13,95,12,0,21,134,0
349,51159,3.26,80,50,0,153,20,307,194,20,20,0,8,26,0,0,118,0,8,0,3,19
350,51161,2.92,36,45,6,99,21,1049,669,1319,660,36,206,1570,318,225,1531,176,236,179,920,124
351,51163,2.81,25,38,0,97,8,38,108,20,0,0,44,176,38,0,241,38,17,50,114,19
352,51165,2.88,35,68,44,145,20,2000,1699,178,135,31,161,843,143,44,752,7,223,1498,242,30
353,51167,3.03,23,31,10,83,0,28,12,42,30,0,37,339,66,0,365,0,0,0,207,3
354,51169,2.88,0,38,9,61,28,65,106,15,10,0,14,331,0,54,102,0,3,0,81,0
355,51171,2.90,39,45,54,87,14,1073,1030,353,166,14,51,706,115,34,482,0,35,167,200,6
356,51173,2.94,8,28,0,75,1,116,124,17,0,31,0,515,3,0,192,0,10,23,196,44
357,51175,3.11,70,51,5,93,39,38,19,25,0,0,10,80,20,7,229,0,1826,7,32,19
358,51177,3.28,43,59,34,119,26,3185,2629,1650,854,24,746,1354,775,89,2896,242,365,160,999,661
359,51179,3.34,40,63,14,143,28,4587,2800,2270,651,107,295,1718,451,165,3278,308,2006,289,1143,1256
360,51181,3.54,48,44,0,115,14,0,59,2,0,23,1,20,4,0,13,67,138,0,23,8
361,51183,3.80,81,62,0,115,49,131,140,0,0,0,1,0,47,0,13,0,867,0,14,24
362,51185,2.91,39,48,30,110,7,28,0,202,85,41,40,1280,182,10,468,0,519,46,168,0
363,51187,3.12,39,60,0,148,17,566,688,155,44,20,205,693,307,78,777,48,125,52,349,77
364,51191,2.72,23,38,13,94,7,247,208,112,84,5,117,734,154,0,538,0,103,59,289,31
365,51193,2.94,77,62,10,160,10,458,353,141,26,0,12,132,0,61,139,0,132,52,185,19
366,51195,3.01,36,47,21,104,6,313,244,75,20,0,46,547,113,22,468,0,37,11,108,7
367,51197,2.98,13,32,10,67,12,39,36,9,0,0,0,785,9,0,210,12,0,8,85,0
368,51199,2.98,26,54,16,150,14,763,522,1763,659,64,202,756,291,159,1793,309,484,167,591,310
369,51510,2.96,18,55,33,73,36,11686,8571,4051,1694,3216,647,1734,577,570,3729,498,10512,572,1404,835
370,51520,2.77,46,46,148,70,0,9,84,57,34,0,8,272,25,0,90,0,27,29,36,0
371,51530,2.93,24,32,64,48,0,0,0,30,22,0,0,113,0,0,136,0,9,59,128,0
372,51540,2.94,10,25,0,38,13,1015,772,1916,757,430,132,560,128,112,924,47,1016,140,471,165
373,51550,3.16,50,54,50,109,17,3043,2053,3546,1489,75,553,1807,667,356,4283,221,6008,342,1492,1337
374,51570,3.05,3,18,0,37,9,151,52,427,314,54,165,210,17,0,276,10,289,35,189,30
375,51580,2.90,9,34,0,104,16,0,0,38,0,0,0,113,0,0,0,0,0,7,0,0
376,51590,2.78,35,60,37,118,18,706,593,189,95,50,16,259,73,64,224,0,398,34,88,155
377,51595,3.07,97,90,0,191,0,56,56,34,0,0,0,17,7,0,39,0,1338,0,0,0
378,51600,3.08,10,69,13,128,29,1904,1134,2162,1059,55,135,349,88,31,506,104,300,43,362,15
379,51610,3.10,0,58,0,100,45,411,227,609,207,50,77,223,43,9,402,74,245,102,218,0
380,51620,2.95,83,91,75,193,18,159,9,34,12,0,0,11,43,24,144,0,1406,10,32,261
381,51630,3.21,21,38,13,59,21,1310,1295,282,71,0,55,92,35,16,455,40,168,66,131,184
382,51640,2.52,0,32,0,78,0,418,464,0,0,0,9,99,15,0,39,0,0,0,36,0
383,51650,3.22,26,49,21,91,15,2308,907,2344,1024,325,150,868,349,41,2033,116,1581,146,747,1653
384,51660,3.01,19,29,0,48,19,3435,3052,642,242,218,52,268,116,68,710,95,543,999,289,38
385,51670,3.19,30,33,13,67,9,710,291,120,86,49,76,107,91,0,174,17,49,67,110,39
386,51678,2.91,4,3,0,7,0,162,87,161,39,0,50,50,33,43,201,19,19,27,144,35
387,51680,3.01,36,49,19,88,11,625,609,1010,682,23,245,911,294,120,846,119,441,146,580,336
388,51683,3.44,73,71,0,125,44,6648,5901,955,374,236,67,330,28,78,873,43,533,134,222,159
389,51685,3.53,37,57,0,100,34,2611,2441,567,255,137,12,190,16,34,128,33,290,112,0,36
390,51690,2.97,43,38,57,93,0,185,299,72,54,21,34,75,9,8,97,0,181,9,70,77
391,51700,3.03,48,61,41,103,21,5110,3266,3292,1572,259,550,1675,351,355,2621,207,2685,331,1112,1653
392,51710,3.39,48,64,31,109,16,5724,3895,4773,1802,521,439,1875,928,401,3837,545,7039,140,1390,2891
393,51720,2.88,10,7,0,16,0,0,4,0,0,0,0,111,139,0,25,0,0,0,25,27
394,51730,3.44,31,31,0,58,14,666,158,122,62,26,89,58,37,0,63,0,423,11,34,214
395,51735,2.96,30,43,0,104,28,84,62,260,160,12,25,172,7,0,350,9,16,8,52,0
396,51740,3.12,64,71,51,126,20,1155,589,574,303,8,154,726,127,11,911,64,1173,138,553,489
397,51750,2.79,0,15,0,35,0,127,173,268,164,0,32,161,68,37,373,32,181,51,197,13
398,51760,3.13,37,50,28,78,20,6900,5852,2590,1005,387,359,1217,598,334,3121,359,3456,498,1390,1224
399,51770,2.92,44,46,59,81,8,3413,2170,1102,700,374,104,1132,222,82,939,97,1077,73,513,975
400,51775,2.85,22,44,17,86,21,484,438,130,42,0,12,332,26,3,258,29,68,64,307,6
401,51790,2.81,8,21,19,36,5,236,79,117,45,11,49,442,14,29,240,0,52,138,177,14
402,51800,3.13,38,61,2,133,28,886,652,529,183,6,100,701,200,106,1075,13,1182,171,260,463
403,51810,3.11,29,53,26,95,21,9145,5280,17600,6756,708,1563,6989,1964,1067,11914,774,21529,1090,3937,4049
404,51820,2.94,60,52,0,106,11,393,162,108,28,0,7,291,80,0,266,0,65,63,371,90
405,51830,2.70,0,8,0,10,21,445,291,188,30,9,79,125,70,75,444,82,90,7,231,117
406,51840,3.23,37,43,0,83,10,2950,2019,310,130,17,15,415,76,11,524,51,115,78,209,942
407,54001,3.16,18,34,16,55,23,0,20,15,0,9,0,588,103,23,469,0,9,19,50,10
408,54003,3.08,49,53,47,106,12,1856,997,515,307,34,219,1857,355,239,1992,225,292,144,886,571
409,54005,2.95,48,35,26,78,4,0,13,0,0,0,26,950,215,0,137,13,18,18,113,22
410,54007,2.86,9,34,14,74,11,11,14,15,15,0,55,497,3,0,119,27,9,20,52,0
411,54009,2.95,56,58,66,111,13,37,32,11,0,10,144,731,350,16,1374,431,0,67,448,0
412,54011,2.92,27,45,18,81,14,92,84,555,308,10,120,1348,337,47,875,74,345,160,848,34
413,54013,3.08,98,84,148,150,23,0,6,0,0,0,0,431,0,18,93,0,17,0,43,11
414,54015,3.23,50,40,0,97,10,0,0,0,0,0,0,477,17,3,71,14,0,45,73,0
415,54017,3.44,44,42,0,98,16,0,0,0,0,0,40,287,16,0,141,15,0,54,88,0
416,54019,2.92,41,44,30,85,16,95,119,19,11,15,146,1398,699,66,559,26,27,31,546,61
417,54021,2.99,34,42,0,96,0,229,242,26,15,0,6,206,0,0,44,0,131,0,28,113
418,54023,2.87,33,65,0,156,16,21,27,0,0,0,0,161,15,0,11,0,17,113,13,10
419,54025,2.77,20,45,19,101,12,26,50,18,0,0,58,692,143,40,339,59,177,23,157,0
420,54027,3.12,24,40,15,100,7,14,37,62,10,0,36,840,22,15,248,0,0,0,99,0
421,54029,2.80,33,60,9,139,21,11,54,79,0,0,232,667,430,52,2478,444,20,63,348,0
422,54031,3.70,24,41,0,80,27,113,424,8,8,0,36,146,54,0,68,9,22,24,164,0
423,54033,2.98,56,62,40,124,20,81,100,206,87,33,136,2921,456,171,1097,269,164,100,619,11
424,54035,2.90,22,44,23,93,15,8,21,11,0,0,0,645,36,0,317,26,0,25,111,22
425,54037,3.10,16,45,5,72,37,840,454,384,25,0,247,701,55,70,1467,110,212,362,491,45
426,54039,2.94,34,46,23,92,14,364,396,995,308,185,224,4425,590,342,2049,178,472,248,1643,251
427,54041,2.95,32,41,0,81,21,0,0,29,0,0,17,262,5,0,102,53,0,21,47,27
428,54043,2.88,83,66,97,109,23,0,10,37,0,0,7,272,25,0,100,19,0,0,0,5
429,54045,2.86,23,33,69,59,1,4,23,66,18,0,51,1174,453,18,72,0,0,14,204,25
430,54047,3.34,37,36,8,60,27,0,37,57,24,0,7,441,78,0,161,28,630,0,39,0
431,54049,2.95,44,47,53,88,8,232,219,66,47,0,217,2555,924,83,2329,161,22,119,336,10
432,54051,2.83,40,46,111,72,10,39,111,157,60,0,128,926,177,77,2331,190,4,79,577,0
433,54053,2.86,60,59,26,137,5,16,10,15,3,0,0,544,23,0,136,18,8,91,219,3
434,54055,3.05,29,53,46,109,6,102,332,159,71,102,59,1171,591,16,436,40,96,0,178,0
435,54057,2.94,41,41,14,90,14,35,101,0,0,20,281,1204,144,22,402,28,88,14,249,0
436,54059,2.98,31,34,69,66,0,6,16,11,11,10,0,451,81,0,79,0,14,0,64,0
437,54061,3.12,12,36,14,47,30,664,495,1429,555,273,373,2319,1311,289,4635,898,594,188,1465,217
438,54063,2.88,11,46,20,109,10,0,38,0,0,0,0,456,51,0,72,11,5,46,44,0
439,54065,3.26,37,64,44,159,16,0,3,22,10,0,66,407,15,14,163,2,0,12,68,0
440,54067,2.97,32,44,29,111,3,63,0,60,0,0,0,693,63,0,313,26,0,20,77,294
441,54069,2.94,52,51,59,100,9,123,170,140,84,4,218,661,476,155,3232,316,19,281,412,26
442,54071,2.71,32,39,81,63,15,4,15,0,0,0,0,34,10,0,44,0,34,22,11,0
443,54073,3.65,7,40,0,114,6,0,13,0,0,0,0,126,8,0,13,0,0,0,128,9
444,54075,2.58,74,42,0,99,15,0,0,18,18,0,0,450,38,0,6,0,0,34,75,0
445,54077,2.86,41,54,20,111,18,183,127,53,43,0,26,1321,164,28,887,64,71,31,381,13
446,54079,3.01,16,51,5,116,17,49,50,299,173,14,14,612,152,14,574,219,19,146,405,12
447,54081,2.92,39,48,48,93,13,154,922,391,154,85,109,1119,369,40,1047,20,272,121,262,122
448,54083,2.91,17,30,19,66,7,76,85,136,128,0,10,907,91,40,317,20,42,435,216,20
449,54085,2.97,32,40,10,103,7,0,18,4,0,0,0,330,8,11,59,3,0,3,60,0
450,54087,3.06,48,84,80,183,11,25,53,33,0,0,0,335,11,0,116,5,0,0,102,0
451,54089,3.20,53,52,202,70,4,9,18,21,9,0,31,341,20,0,247,0,28,35,63,9
452,54091,2.98,43,75,34,152,30,0,13,50,8,0,119,847,58,0,571,144,10,0,103,0
453,54093,2.78,60,58,50,123,19,0,3,3,3,11,0,415,11,8,203,11,0,30,69,0
454,54095,2.97,35,56,21,151,5,5,23,11,0,0,17,238,10,11,158,0,0,28,157,0
455,54097,2.96,16,42,0,90,17,29,66,55,13,0,89,457,89,11,269,68,14,43,252,50
456,54099,3.09,35,52,20,125,6,29,70,51,0,0,49,1233,33,0,170,19,0,0,306,19
457,54101,2.59,28,35,12,99,0,25,0,0,0,0,0,423,0,0,79,0,0,0,4,0
458,54103,2.99,52,66,32,129,35,17,20,56,33,0,16,449,19,9,427,61,0,114,173,0
459,54105,2.75,0,42,194,27,7,31,0,0,0,0,44,149,20,0,14,0,0,0,15,27
460,54107,2.90,42,52,45,101,18,74,138,348,222,0,141,2476,268,12,1124,235,192,347,569,0
461,54109,3.12,5,23,19,55,0,6,118,50,0,36,20,280,35,0,84,0,0,16,197,30
