,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC161,HC01_VC172,HC01_VC175,HC01_VC176,HC01_VC178,HC01_VC185,HC01_VC187,HC01_VC193,HC01_VC196,HC01_VC198,HC01_VC203,HC01_VC204,HC01_VC206,HC01_VC208,HC01_VC209
256,42099,2.52,188,40,46,16,102,231,1970,126,1436,121,45647,38,77,108,2453,89,945,228,253,600
257,42101,2.59,12800,41,53,36,76,34552,325401,63630,76900,76242,1559938,10639,1904,4717,118800,21585,4177,2116,3576,1824
258,42103,2.64,68,11,46,8,121,2084,6228,671,2426,348,56210,196,311,1002,11489,1227,400,377,396,277
259,42105,2.56,94,58,57,77,113,80,400,39,230,24,17239,11,103,121,1202,67,272,58,410,82
260,42107,2.37,612,42,52,11,106,627,6276,1140,2210,360,145503,478,143,991,13413,1812,458,3731,684,342
261,42109,2.62,101,20,44,0,74,110,3971,261,3012,147,40246,27,64,120,1831,241,276,137,187,613
262,42111,2.40,298,47,62,24,121,205,2918,356,1817,83,76201,87,85,1525,6013,642,771,2057,542,802
263,42113,2.21,14,26,39,24,86,22,178,33,67,15,6302,6,3,28,417,101,53,39,45,18
264,42115,2.39,138,34,40,13,81,321,1010,97,469,109,41832,45,129,240,4072,888,357,616,401,186
265,42117,2.51,206,40,58,31,102,179,679,112,234,108,42031,24,152,258,2564,158,540,94,1000,251
266,42119,2.43,222,41,53,6,103,264,4127,504,1693,477,45178,117,103,87,2924,479,424,140,322,731
267,42121,2.38,250,45,48,32,96,137,914,72,488,154,53460,32,135,279,3158,279,1475,222,968,221
268,42123,2.36,174,43,53,41,117,163,1169,64,785,85,40649,20,193,303,4074,175,712,399,4703,356
269,42125,2.42,717,31,48,12,102,1454,6362,736,3097,981,208269,1221,247,4225,37474,4382,8126,8130,1241,374
270,42127,2.47,105,23,42,8,90,749,2567,366,894,210,51307,90,106,461,7415,918,314,738,356,47
271,42129,2.33,967,26,43,8,86,1677,9519,860,4615,1908,359377,2026,463,7087,67792,5493,7268,20873,3583,869
272,42131,2.52,149,48,50,15,87,94,581,102,208,70,27975,127,99,160,2712,519,250,449,243,97
273,42133,2.57,2018,39,49,9,103,3214,28989,7194,6533,3139,440604,938,1338,1798,27278,2757,4973,1923,2787,2636
274,51001,2.31,124,36,44,0,76,106,3283,1504,685,34,33060,3,120,125,620,89,205,51,68,36
275,51003,2.44,178,13,48,1,94,2129,11304,1712,3336,2956,104287,584,525,423,5358,1216,2329,382,1101,469
276,51005,2.28,144,91,94,53,112,59,324,64,84,23,15919,26,66,0,285,8,401,0,27,75
277,51007,2.79,121,93,82,0,139,15,139,36,31,16,12793,77,30,0,483,14,291,0,0,213
278,51009,2.51,77,19,48,12,99,71,1198,333,260,125,31999,20,69,44,672,77,801,29,355,86
279,51011,2.55,71,46,59,46,101,26,191,56,52,0,15314,0,61,0,442,27,85,1,51,31
280,51013,2.21,834,20,48,2,51,6122,61832,6612,13679,12234,226092,3436,1393,1331,14148,4402,2652,665,2991,941
281,51015,2.49,252,37,56,3,127,368,1844,390,491,200,74330,161,225,161,1553,142,3228,11,440,336
282,51017,2.11,49,99,101,0,302,0,89,54,0,0,4558,0,0,0,97,0,177,0,0,19
283,51019,2.48,290,39,53,0,127,411,2617,229,617,684,76933,114,254,226,2227,191,2100,168,476,108
284,51021,2.24,21,50,65,0,171,55,67,7,49,11,6612,7,5,38,240,0,175,10,37,7
285,51023,2.47,17,6,31,14,73,340,839,163,318,81,33192,219,60,10,850,171,1057,96,155,41
286,51025,2.37,84,41,55,0,91,21,656,111,160,117,16573,13,0,9,248,24,217,1,46,9
287,51027,2.43,44,19,44,30,91,0,349,13,84,74,23158,30,7,12,169,5,509,0,43,0
288,51029,2.64,81,52,53,0,122,66,552,74,130,61,17030,32,26,49,200,65,323,0,13,4
289,51031,2.45,163,26,40,14,72,224,1551,104,343,480,55061,60,20,172,1426,44,1163,103,161,131
290,51033,2.51,111,32,42,44,78,240,1269,193,350,59,29640,43,194,184,1481,122,542,143,78,2
291,51035,2.34,117,44,59,48,112,110,831,281,242,6,29733,13,76,18,568,16,658,0,22,55
292,51036,2.48,43,46,50,0,94,47,156,3,30,41,7086,2,41,37,94,9,76,4,18,0
293,51037,2.63,30,22,20,0,41,12,206,28,142,0,12232,0,92,27,252,5,157,0,11,26
294,51041,2.76,1370,32,50,15,107,3512,33970,8846,6567,6458,331839,1977,1298,1379,15072,1461,5875,478,2621,568
295,51043,2.52,81,50,54,86,112,153,729,136,247,33,14307,26,56,67,849,30,285,10,119,11
296,51045,2.24,14,29,80,0,210,0,52,0,29,0,5195,0,0,0,198,14,239,0,0,0
297,51047,2.81,144,27,36,13,79,528,4457,1579,612,262,48952,115,285,266,2600,185,470,154,147,78
298,51049,2.38,135,110,78,0,198,0,123,19,75,0,9769,0,64,0,458,0,195,44,57,140
299,51051,2.46,79,67,67,62,148,34,149,31,34,4,15304,0,23,19,52,7,497,0,7,7
300,51053,2.65,224,59,58,68,120,215,1036,370,145,58,28155,0,131,68,852,15,293,10,36,126
301,51057,2.46,68,40,34,0,90,11,213,8,37,30,11130,127,80,10,218,0,210,0,8,0
302,51059,2.86,2588,19,54,20,83,24331,400871,61803,92814,124856,1132887,28679,5330,5419,57520,14650,13812,3732,9856,3859
303,51061,2.83,196,27,43,6,98,944,5383,1233,1169,471,68025,176,510,307,3913,230,1131,111,896,281
304,51063,2.46,0,0,45,0,111,28,289,172,50,0,15587,0,15,26,449,62,362,15,12,69
305,51065,2.53,86,28,38,0,68,257,938,240,241,79,26046,72,67,67,1273,125,459,25,85,47
306,51067,2.38,210,36,56,29,111,249,1887,609,401,193,56230,99,317,107,1218,185,932,67,151,55
307,51069,2.71,259,29,52,13,97,493,7098,1712,678,649,82321,296,384,461,3895,503,1276,163,652,94
308,51071,2.30,124,70,66,2,130,35,704,2,483,41,16871,8,32,14,427,10,276,20,72,60
309,51073,2.53,91,23,38,27,79,394,1339,79,635,168,37021,33,186,286,1983,153,966,53,583,28
310,51075,2.54,13,7,28,0,44,248,984,178,486,100,21979,152,85,9,986,183,496,0,198,47
311,51077,2.18,53,42,61,0,139,44,542,131,83,22,15180,20,11,16,281,13,253,5,30,15
312,51079,2.66,18,10,44,0,99,64,1045,452,132,231,19085,13,111,55,512,77,227,92,103,126
313,51081,2.32,24,25,28,0,35,34,574,127,82,19,11698,32,3,9,84,5,99,57,4,0
314,51083,2.42,103,27,56,29,130,44,866,253,190,154,35305,5,26,27,424,10,426,0,157,6
315,51085,2.66,167,15,37,4,83,865,3958,745,937,950,102199,458,516,537,4984,475,2718,175,690,278
316,51087,2.55,1226,27,48,6,87,4870,44397,5263,13132,13395,321921,3036,1073,1313,11371,3173,5813,648,1559,509
317,51089,2.33,270,47,56,12,139,137,2749,1255,162,294,52209,0,54,46,847,15,558,10,35,94
318,51091,1.99,15,126,110,0,231,7,15,7,8,0,2230,0,3,11,30,21,124,0,7,43
319,51093,2.57,123,34,41,5,89,255,1305,157,271,271,36027,183,99,115,1256,193,605,31,325,97
320,51095,2.50,83,11,39,15,70,1461,5083,1215,1453,1060,71900,246,464,402,3043,313,1607,272,948,141
321,51097,2.54,19,31,78,0,196,33,230,129,0,23,7140,0,16,5,285,0,137,0,19,0
322,51099,2.90,109,40,51,0,117,165,920,105,217,132,25260,54,79,24,1380,68,467,15,128,3
323,51101,2.65,48,31,62,0,158,116,340,52,112,57,16156,11,43,19,805,26,240,10,12,13
324,51103,2.15,63,59,54,0,161,102,272,26,81,85,11055,7,100,52,326,3,269,45,41,29
325,51105,2.52,142,55,60,25,149,14,553,119,97,57,24911,67,0,0,264,0,388,0,3,16
326,51107,3.08,535,14,60,3,116,7122,102303,14567,30198,29677,362435,5468,1598,2173,22875,3690,5201,964,4131,1361
327,51109,2.60,63,18,38,5,89,315,1610,323,494,140,34350,199,22,147,1347,456,537,35,132,9
328,51111,2.46,66,56,67,0,132,12,706,227,84,194,12450,17,14,34,134,0,296,9,19,0
329,51113,2.56,0,0,46,0,92,48,348,42,130,113,13122,19,66,15,409,6,325,14,36,40
330,51115,2.28,0,0,48,0,147,10,207,15,39,25,8848,0,146,58,325,230,141,0,43,94
331,51117,2.49,155,46,51,15,94,86,722,81,74,58,31209,65,85,63,739,27,368,35,100,10
332,51119,2.31,46,48,38,0,79,67,168,29,22,7,10728,34,128,43,196,0,269,10,103,19
333,51121,2.47,128,7,30,0,54,1244,9583,430,2992,3967,97227,1364,310,391,3636,700,2200,177,608,278
334,51125,2.31,57,36,49,81,55,247,437,41,183,72,14831,77,17,35,561,66,449,11,27,69
335,51127,2.59,69,36,45,33,42,196,509,40,147,20,20051,79,37,59,880,10,599,40,115,17
336,51131,2.32,91,65,63,51,110,83,993,352,117,46,12118,3,6,17,131,9,45,6,11,7
337,51133,2.12,64,68,64,72,119,179,275,17,115,6,12272,11,100,173,424,25,173,12,89,25
338,51135,2.46,118,78,56,11,154,0,608,236,54,68,15641,28,0,0,183,0,214,0,62,0
339,51137,2.59,78,20,19,0,32,354,1765,746,422,95,34873,266,248,100,1264,79,458,165,352,56
340,51139,2.47,115,45,61,18,127,143,555,39,232,89,23759,43,20,0,431,26,529,10,113,143
341,51141,2.29,34,23,36,9,80,88,753,281,91,95,18180,2,16,15,188,3,204,0,64,6
342,51143,2.33,228,36,41,33,85,186,2190,624,565,189,62392,40,86,109,773,27,824,13,99,99
343,51145,2.60,46,19,57,0,164,169,666,83,226,43,28286,63,203,98,872,269,859,54,76,14
344,51147,2.54,198,45,69,0,117,82,1001,344,301,181,23077,72,93,26,908,35,253,11,137,25
345,51149,3.01,129,33,52,64,90,285,2920,580,754,393,37664,30,172,151,934,77,452,79,58,0
346,51153,3.18,1746,33,64,15,109,5836,128309,32030,23562,16699,443630,5859,2654,1522,18368,2472,3618,1528,3192,957
347,51155,2.30,111,35,55,19,131,104,625,196,119,87,34417,87,89,50,473,24,877,9,145,63
348,51157,2.28,15,28,41,0,141,94,340,177,73,38,7416,55,39,33,268,59,199,45,106,28
349,51159,2.28,0,0,118,0,285,16,809,427,24,160,8868,18,8,0,167,0,92,5,0,20
350,51161,2.39,291,29,52,27,94,1089,6090,483,2125,1464,93655,564,285,236,3118,266,2609,122,710,215
351,51163,2.40,77,37,57,30,107,164,790,127,314,67,22450,0,39,29,607,86,1228,16,74,91
352,51165,2.57,222,25,47,44,89,714,6203,2070,1733,208,78427,365,151,192,2018,909,1756,27,363,1291
353,51167,2.51,83,30,35,20,62,97,531,106,118,99,27973,0,29,24,378,0,800,0,56,4
354,51169,2.38,24,13,27,0,68,16,304,72,61,41,22378,13,13,45,223,5,824,17,16,3
355,51171,2.46,287,68,82,81,125,291,3240,1218,453,201,42857,41,184,101,1128,77,828,69,152,180
356,51173,2.38,131,41,57,31,127,40,475,187,89,82,31513,16,9,25,370,59,507,0,18,60
357,51175,2.50,135,67,68,0,162,7,203,0,88,10,18291,2,28,30,597,20,144,0,119,30
358,51177,2.99,401,26,56,17,104,1074,12592,2859,2166,1704,129181,886,743,475,6660,590,1540,208,629,143
359,51179,3.07,416,26,52,12,104,1640,17867,3265,3484,2468,139548,922,942,420,7445,914,1835,282,1238,130
360,51181,2.49,45,63,44,20,106,21,84,9,33,33,6731,0,11,10,162,23,56,0,55,17
361,51183,1.75,43,54,62,0,120,41,401,122,89,12,11733,50,20,2,99,4,78,34,1,0
362,51185,2.38,220,58,67,32,140,12,653,126,199,49,43367,170,14,334,992,78,779,0,93,16
363,51187,2.68,251,59,63,58,109,323,1525,255,390,219,38807,152,221,134,1571,201,645,115,383,89
364,51191,2.35,207,38,46,26,88,163,1054,112,365,125,54562,64,52,127,1118,50,2475,33,45,203
365,51193,2.44,118,62,59,0,128,107,749,404,79,33,17528,31,12,114,679,25,308,0,62,83
366,51195,2.44,59,14,42,6,73,144,911,166,307,61,40074,109,36,175,685,56,1320,34,91,10
367,51197,2.40,46,18,23,17,45,79,543,33,241,126,29171,44,13,15,182,68,423,16,167,141
368,51199,2.76,123,18,41,9,82,1223,6529,610,2160,2089,66919,118,382,331,3522,663,1582,146,660,109
369,51510,2.20,429,17,58,19,82,3096,45732,9071,8341,5128,151473,3418,753,575,7597,2328,1879,491,1735,479
370,51520,2.21,88,47,39,69,70,98,445,17,107,9,17340,0,35,3,408,6,569,31,22,0
371,51530,2.27,57,58,79,43,105,9,210,46,111,12,6610,0,17,8,157,0,262,0,92,13
372,51540,2.39,94,9,33,0,43,847,6436,826,1701,1966,45538,739,129,225,1772,546,938,104,526,239
373,51550,2.74,1205,41,61,19,116,1607,15721,1421,2944,4248,233194,515,982,779,9283,849,2876,298,1287,348
374,51570,2.41,22,11,38,0,81,319,1603,195,541,383,17554,215,147,72,732,10,421,40,51,22
375,51580,2.25,20,39,74,0,187,6,89,0,16,19,5650,11,26,37,97,7,93,0,11,8
376,51590,2.19,239,42,45,46,60,219,2190,443,668,135,42360,48,7,51,524,23,492,22,40,11
377,51595,2.41,11,14,13,0,31,3,223,157,0,12,5565,33,0,16,55,3,18,8,49,0
378,51600,2.72,26,9,50,0,78,517,7308,1452,1376,2183,23620,553,111,80,1050,338,383,144,193,53
379,51610,2.56,2,1,30,0,50,312,2593,216,1001,564,13597,28,132,91,721,483,130,78,359,124
380,51620,2.42,177,120,116,0,154,83,147,10,40,40,8413,0,0,0,54,25,64,0,0,0
381,51630,2.45,111,18,42,7,58,392,2891,673,728,334,27853,323,125,164,1545,206,460,16,218,42
382,51640,2.33,28,29,32,29,40,31,836,559,45,4,6858,0,0,0,186,0,135,8,16,0
383,51650,2.47,923,42,52,39,76,955,9101,1182,1393,2235,136789,1020,471,154,4279,213,1428,150,478,95
384,51660,2.68,217,15,26,3,34,796,11987,4395,1901,1190,51979,1171,182,237,2335,561,937,19,300,928
385,51670,2.49,123,36,45,12,97,228,1871,536,264,206,22332,179,28,20,350,5,487,121,49,0
386,51678,1.91,0,0,6,0,0,45,371,10,84,198,7036,20,70,39,553,37,144,17,86,22
387,51680,2.41,500,31,60,0,108,362,5419,859,1217,1463,78755,109,389,219,3659,203,2052,123,573,197
388,51683,3.31,229,45,70,31,90,530,15069,5450,1650,1006,41149,468,167,29,1474,128,337,121,186,12
389,51685,3.35,15,8,22,0,48,250,6733,2523,793,901,15827,85,163,23,638,0,51,19,109,0
390,51690,2.28,175,93,99,76,189,78,649,84,149,28,13551,20,0,0,151,0,105,0,0,0
391,51700,2.50,802,28,49,21,77,2001,17780,3818,3547,3658,181606,692,826,465,6058,849,2667,242,1138,195
392,51710,2.52,1380,34,63,20,95,2303,23770,4148,4420,6001,245724,1133,1108,582,8298,1227,2237,328,1154,260
393,51720,2.11,11,19,64,93,110,9,235,56,39,100,3978,5,16,36,112,9,55,0,0,0
394,51730,2.36,354,61,54,37,79,108,2165,650,412,218,31997,48,24,24,202,80,137,0,10,7
395,51735,2.61,18,14,36,46,74,87,502,48,159,110,12068,16,62,61,538,69,489,21,70,9
396,51740,2.53,598,40,57,34,93,436,4337,616,1080,934,96071,81,272,248,1830,187,601,75,306,73
397,51750,2.53,15,3,19,0,31,111,954,129,122,179,17186,51,64,48,912,42,456,0,21,45
398,51760,2.31,1419,30,50,7,73,1517,19169,6398,3758,2572,216773,1105,460,651,6636,989,3381,159,1053,448
399,51770,2.28,731,49,61,14,98,609,8718,1703,2412,1135,99329,673,334,214,1797,418,2338,32,575,202
400,51775,2.29,72,20,47,14,93,199,1178,248,503,147,25290,29,55,38,765,103,982,7,130,110
401,51790,2.21,60,15,42,0,80,164,964,36,323,129,24234,253,53,106,1170,54,958,52,261,56
402,51800,2.72,632,58,61,48,119,553,3799,402,1129,714,87061,144,430,241,2606,295,948,94,430,122
403,51810,2.62,1862,32,54,16,92,6540,50669,5395,10683,19193,449733,1682,2575,1685,26667,2824,6486,739,3693,738
404,51820,2.34,200,71,72,0,129,129,1196,375,150,168,21366,51,54,53,841,13,687,11,135,98
405,51830,2.36,66,14,33,0,48,442,2091,70,782,645,14988,103,112,95,1052,313,306,22,230,39
406,51840,2.49,279,72,67,0,158,305,4721,2083,531,322,27349,142,161,132,1447,307,453,39,165,29
407,54001,2.65,31,14,39,3,91,15,157,37,55,42,16892,0,11,36,848,94,266,3,31,14
408,54003,2.62,454,34,55,2,114,598,5131,982,1380,726,110173,552,229,550,4842,359,1393,261,633,313
409,54005,2.48,101,44,46,84,97,0,65,42,7,0,23645,121,24,42,389,42,347,0,9,29
410,54007,2.60,21,14,51,19,106,9,137,24,75,7,14463,9,14,36,332,18,520,10,29,8
411,54009,2.26,62,22,54,4,136,155,252,4,140,34,23473,21,87,265,4142,138,891,376,96,72
412,54011,2.32,320,22,46,12,83,260,2452,323,488,1018,96623,471,132,542,2813,263,2059,115,129,44
413,54013,2.56,2,3,47,0,114,47,133,15,51,5,7482,0,0,10,240,30,75,7,15,0
414,54015,2.66,77,73,69,0,210,22,59,0,24,13,9033,10,0,0,76,0,114,0,76,0
415,54017,2.95,61,83,82,72,187,7,106,4,54,28,8363,2,0,40,388,0,166,2,88,16
416,54019,2.43,268,58,58,55,103,25,962,160,190,19,45192,32,22,205,1343,66,1129,10,156,52
417,54021,2.46,21,24,22,10,48,18,413,166,68,17,8497,94,0,4,326,28,88,4,21,5
418,54023,2.80,64,50,37,39,51,7,206,112,85,0,11770,0,14,20,137,0,86,0,37,40
419,54025,2.34,138,36,48,0,114,106,540,131,130,121,35580,53,28,65,807,24,1120,96,35,18
420,54027,2.29,106,39,30,11,74,52,216,50,112,0,23455,12,73,30,457,16,201,17,138,61
421,54029,2.32,127,40,44,22,113,174,564,120,285,52,30024,134,8,311,3736,311,732,584,67,45
422,54031,2.59,44,27,35,71,64,58,840,251,101,156,13942,0,0,22,162,11,98,0,33,13
423,54033,2.46,198,27,50,21,107,138,1456,93,469,231,68775,154,32,451,7025,139,1886,285,425,215
424,54035,2.59,127,41,47,7,100,98,268,0,119,115,29199,0,15,37,337,10,765,109,88,155
425,54037,2.62,247,38,45,0,83,638,3214,617,863,454,55531,119,128,256,3406,485,989,206,463,164
426,54039,2.28,952,40,45,13,88,497,3874,264,1492,943,189636,1400,347,848,6648,359,5630,118,1182,252
427,54041,2.47,65,40,51,0,102,49,286,41,143,49,16422,18,15,59,401,0,221,27,130,0
428,54043,2.69,42,17,42,0,85,0,205,85,4,69,21482,32,74,8,158,0,170,0,0,3
429,54045,2.47,200,55,57,24,119,45,434,48,124,110,35166,32,8,225,1053,66,501,0,36,0
430,54047,2.36,95,48,49,8,104,20,327,168,16,0,20273,30,0,39,310,60,82,4,14,6
431,54049,2.47,240,35,64,29,105,91,1128,216,250,84,56716,88,85,517,6717,149,1167,167,123,88
432,54051,2.39,42,13,32,0,80,70,542,88,114,138,32296,238,26,219,2141,115,649,242,107,85
433,54053,2.42,96,32,49,12,119,24,216,2,56,46,27060,53,0,113,327,47,382,0,27,6
434,54055,2.41,395,53,53,13,107,112,1634,375,495,221,61476,205,65,521,1692,130,1548,30,194,21
435,54057,2.37,175,48,70,0,142,31,327,123,44,133,27606,3,30,132,1279,79,303,9,253,60
436,54059,2.35,115,49,40,75,79,0,180,42,8,0,25549,8,26,27,697,35,177,0,34,0
437,54061,2.54,400,21,33,6,49,522,6384,385,1962,2072,102827,892,192,1325,9775,770,2506,808,618,163
438,54063,2.25,52,45,68,45,159,24,122,0,122,0,13496,65,23,18,221,37,668,0,78,29
439,54065,2.41,38,22,40,0,104,75,350,131,44,38,17514,21,43,17,565,66,210,0,172,38
440,54067,2.38,109,43,26,48,50,67,265,26,74,17,25743,8,23,44,610,36,772,15,17,19
441,54069,2.21,233,41,37,27,69,280,989,40,416,268,43257,535,37,387,4387,417,1006,327,166,178
442,54071,2.28,22,40,84,0,172,14,71,11,18,4,7291,0,6,5,174,0,61,0,41,78
443,54073,2.46,17,25,19,0,48,3,75,17,6,0,7612,14,17,2,219,21,97,6,22,0
444,54075,2.28,24,29,28,0,76,9,103,1,35,0,8620,11,13,7,169,62,280,7,42,46
445,54077,2.51,200,58,51,0,97,87,904,441,136,31,33793,93,36,90,1362,173,497,89,70,36
446,54079,2.59,350,60,55,65,104,120,861,68,245,205,56743,103,38,87,1141,115,980,59,148,125
447,54081,2.42,116,14,32,9,68,129,2531,479,623,704,78051,180,36,457,1993,224,933,55,48,104
448,54083,2.33,89,29,39,36,67,119,261,68,49,34,29287,40,42,59,1199,128,552,24,244,455
449,54085,2.51,49,47,53,62,78,15,45,8,18,0,10044,0,10,8,137,6,250,4,23,10
450,54087,2.54,51,33,29,14,77,18,190,13,60,3,14513,0,29,24,415,44,315,3,0,66
451,54089,2.23,89,56,52,16,102,19,249,30,113,0,13325,0,14,0,335,39,219,7,28,4
452,54091,2.45,17,10,59,0,134,26,291,40,61,62,16949,32,111,105,939,99,612,26,1,0
453,54093,2.31,12,21,44,6,91,7,68,0,23,0,6922,7,0,15,440,31,89,5,10,30
454,54095,2.53,10,11,33,27,61,10,112,25,32,2,9000,24,0,7,136,4,319,7,36,33
455,54097,2.57,58,20,52,0,127,95,197,14,125,16,24632,43,0,96,936,35,488,35,125,130
456,54099,2.50,155,31,38,0,89,89,599,46,163,112,41237,73,61,118,875,19,821,7,52,12
457,54101,2.22,29,32,48,5,129,5,56,3,32,0,8820,7,18,61,104,0,144,0,62,8
458,54103,2.55,55,31,58,4,157,8,112,9,22,33,15997,27,47,11,361,38,268,24,51,76
459,54105,2.40,29,42,62,164,67,0,47,7,11,0,5826,0,0,2,256,18,139,27,6,0
460,54107,2.36,554,55,61,35,124,311,1372,80,483,258,86262,275,156,236,2765,163,1848,128,336,234
461,54109,2.44,52,26,48,26,118,4,77,17,15,0,22537,0,0,69,513,9,214,0,65,20
