,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC161,HC01_VC172,HC01_VC175,HC01_VC176,HC01_VC178,HC01_VC185,HC01_VC187,HC01_VC193,HC01_VC196,HC01_VC198,HC01_VC203,HC01_VC204,HC01_VC206,HC01_VC208,HC01_VC209
264,42115,2.98,30,36,42,74,9,161,81,109,35,0,126,1526,203,451,4064,963,29,147,1863,65
265,42117,2.74,49,58,9,123,24,100,80,93,44,11,212,1247,218,83,1923,102,29,248,1088,74
266,42119,2.79,20,39,4,65,31,940,677,506,142,50,32,1404,147,195,1947,209,443,955,445,240
267,42121,2.89,40,47,21,104,12,29,65,84,35,2,164,1829,359,103,3240,459,91,365,707,51
268,42123,2.85,21,46,32,106,9,30,41,137,25,0,224,1225,290,65,2682,376,16,346,443,5
269,42125,2.97,30,47,14,99,19,436,400,729,308,26,1909,3028,5199,1359,21988,8512,395,462,2388,88
270,42127,3.05,27,39,0,84,23,463,446,156,108,50,187,1223,410,514,5287,905,227,174,1169,66
271,42129,2.85,29,41,11,89,18,604,811,1867,731,84,3954,6377,7735,1729,37335,23300,1414,904,3901,420
272,42131,2.95,49,53,10,110,23,110,79,102,58,0,94,1091,111,923,3657,582,34,99,1715,10
273,42133,3.00,35,46,23,96,15,5641,6322,3161,1850,268,1264,9050,1374,1238,15777,1455,1839,2778,5033,1384
274,51001,2.84,40,41,0,85,16,1928,1514,93,38,0,16,244,208,39,405,75,895,18,106,369
275,51003,3.12,23,47,28,79,27,2584,2156,2664,1197,380,537,1379,249,247,2810,172,781,318,1058,299
276,51005,2.80,36,34,57,57,14,92,73,40,40,0,18,73,26,0,87,0,29,19,198,18
277,51007,3.04,53,40,65,76,14,76,119,41,22,59,0,124,17,0,88,0,141,57,143,16
278,51009,2.97,17,34,18,82,7,239,234,173,65,63,126,449,19,52,434,120,375,112,195,63
279,51011,2.94,68,41,0,103,0,0,10,0,0,0,0,213,19,0,115,15,55,52,2,0
280,51013,3.04,8,46,36,44,50,19051,8381,10324,4235,1991,993,2267,1442,698,7184,680,5594,757,1881,974
281,51015,2.88,40,50,13,111,23,704,492,157,30,0,39,1061,111,331,710,63,28,272,198,128
282,51017,2.72,0,84,0,338,0,117,32,0,0,0,0,58,0,0,0,0,9,0,15,65
283,51019,2.97,41,42,11,115,9,105,232,447,190,19,105,913,243,81,982,387,54,86,492,8
284,51021,2.88,0,35,0,94,4,9,4,0,0,0,0,135,42,0,22,6,1,0,10,15
285,51023,2.92,22,37,17,111,4,56,40,103,50,5,135,356,71,22,410,17,6,22,296,3
286,51025,3.03,39,62,20,108,36,114,111,42,11,0,20,23,7,0,1,0,1273,6,41,62
287,51027,2.95,118,71,25,170,15,40,40,7,7,0,17,103,7,0,47,0,12,6,5,7
288,51029,2.59,134,70,0,172,0,119,53,70,16,8,0,41,6,16,90,28,35,5,98,0
289,51031,3.03,42,43,8,110,5,273,186,317,76,10,28,630,150,121,399,16,131,33,259,53
290,51033,2.96,44,53,23,102,21,250,174,114,67,63,111,453,109,29,593,76,277,6,177,59
291,51035,2.89,60,58,75,97,31,429,295,7,0,0,0,334,0,0,118,0,2,87,65,0
292,51036,3.21,25,21,0,53,8,3,0,10,4,0,4,76,0,2,52,3,60,6,56,56
293,51037,3.12,35,66,5,161,22,101,75,3,0,0,19,64,20,119,185,0,44,27,4,9
294,51041,3.23,24,48,6,106,20,11524,8042,7043,3371,290,1160,3098,1039,392,6503,757,3418,598,2420,1897
295,51043,2.86,17,27,25,36,23,220,164,101,3,15,105,381,42,50,240,41,6,15,68,7
296,51045,2.91,28,12,0,31,0,0,4,0,0,0,0,0,0,0,80,0,0,10,89,0
297,51047,3.30,35,47,0,113,12,2102,1078,208,98,19,40,410,124,71,637,98,442,225,447,418
298,51049,3.02,9,32,0,92,0,122,19,0,0,0,22,32,4,0,113,0,192,0,12,8
299,51051,2.98,64,52,83,104,6,115,26,13,3,0,0,125,0,0,24,0,0,37,33,1
300,51053,3.23,18,31,42,60,9,286,214,54,11,0,95,148,98,0,134,19,254,26,145,12
301,51057,3.22,27,24,0,70,0,187,151,37,0,0,9,24,4,0,133,0,64,27,59,19
302,51059,3.28,22,56,14,95,35,98453,64092,117911,53678,10759,4600,10519,6343,3368,29386,3828,34193,3752,7910,3866
303,51061,3.30,31,46,17,111,17,1795,1119,459,198,15,137,1060,254,126,1646,224,908,336,973,42
304,51063,3.09,4,27,9,75,4,62,76,85,85,8,35,236,90,20,568,0,3,0,198,3
305,51065,3.06,23,41,14,57,34,142,72,138,83,0,57,243,117,79,365,73,48,77,104,28
306,51067,2.70,49,70,0,169,22,597,551,178,118,120,94,477,219,59,902,94,82,198,191,90
307,51069,3.03,36,62,30,131,24,2474,1873,893,483,27,119,1265,299,102,1463,142,142,121,652,17
308,51071,2.87,44,58,14,135,19,116,90,35,12,0,23,197,52,24,183,0,8,63,44,0
309,51073,3.03,55,59,15,132,21,104,80,201,73,0,134,762,117,58,963,21,0,107,311,35
310,51075,2.66,47,87,22,165,65,149,165,24,0,57,34,109,120,49,536,1,106,27,204,10
311,51077,2.77,25,32,0,87,6,124,175,0,0,0,0,197,15,0,64,34,0,69,77,0
312,51079,3.20,15,20,0,38,11,443,501,141,102,5,48,389,30,9,340,0,66,49,102,60
313,51081,2.97,73,51,71,80,28,91,118,60,21,8,0,9,0,0,89,20,660,21,0,57
314,51083,2.97,46,60,67,120,16,218,226,69,54,3,55,110,58,38,132,0,255,100,119,56
315,51085,3.10,17,39,4,84,25,1129,691,847,347,31,491,1206,635,198,2427,300,468,157,979,110
316,51087,3.08,40,62,16,115,27,9233,6331,10859,4751,1721,964,2814,1322,340,5822,381,3359,581,2424,2169
317,51089,2.92,21,43,48,97,5,1395,1395,185,161,0,15,541,77,5,370,68,107,82,292,0
318,51091,2.55,0,49,0,43,61,6,6,0,0,0,55,88,21,0,11,10,0,63,10,0
319,51093,2.97,54,43,15,98,18,306,381,258,30,0,80,385,102,20,422,42,230,72,341,42
320,51095,2.91,23,55,10,119,21,1201,836,931,316,118,166,944,480,113,2061,159,131,298,693,265
321,51097,2.90,31,52,0,144,0,109,160,21,12,11,61,70,0,12,27,0,602,0,0,16
322,51099,3.38,75,85,89,169,30,74,18,198,57,0,105,479,35,24,619,25,101,18,160,31
323,51101,3.07,72,57,55,108,18,127,94,13,5,0,7,88,82,23,428,6,471,14,89,15
324,51103,2.52,10,33,0,75,14,28,18,53,0,0,25,107,10,73,175,46,3,44,141,10
325,51105,2.96,60,56,19,131,10,214,144,81,10,18,0,370,14,0,129,0,224,27,106,20
326,51107,3.42,23,66,4,126,41,22438,15357,21873,7419,767,1475,3671,1698,804,9732,814,6447,995,2733,1170
327,51109,2.94,48,60,20,135,16,241,326,88,41,0,146,296,138,25,629,47,65,16,327,0
328,51111,3.04,65,53,0,127,16,249,234,3,0,4,0,102,11,0,167,23,552,40,194,3
329,51113,2.94,27,27,0,85,0,51,19,124,42,0,0,234,17,46,109,15,164,72,76,58
330,51115,2.68,12,54,0,79,57,38,30,25,25,0,0,329,0,0,196,0,303,31,150,0
331,51117,3.12,87,72,52,146,33,322,278,181,74,0,20,190,134,9,151,7,1096,19,89,83
332,51119,2.89,16,35,0,56,27,65,47,0,0,1,41,109,21,17,84,10,18,13,7,0
333,51121,2.88,12,32,3,45,28,1124,439,3303,1167,87,376,1610,441,86,1962,187,521,340,747,172
334,51125,2.75,23,32,25,86,0,40,57,20,20,0,14,215,79,2,142,0,21,61,60,0
335,51127,3.06,0,22,0,46,12,43,82,58,39,1,69,148,72,27,643,69,122,38,166,49
336,51131,3.21,46,29,84,50,0,570,428,55,33,3,0,36,35,7,84,0,528,0,35,21
337,51133,2.73,88,55,135,94,10,141,30,8,8,19,36,149,117,14,103,7,69,20,101,0
338,51135,3.39,47,57,0,156,10,188,242,49,24,0,0,297,210,7,222,0,887,64,123,0
339,51137,3.05,25,46,20,95,18,597,425,180,108,26,41,624,90,81,703,41,242,71,249,101
340,51139,2.97,35,44,40,97,8,103,53,72,52,0,33,243,14,6,245,31,18,130,222,0
341,51141,3.10,27,28,0,61,15,121,86,16,0,0,24,173,5,0,94,12,0,32,75,0
342,51143,2.84,65,54,60,104,18,793,738,197,71,4,43,377,80,15,423,43,271,85,163,20
343,51145,2.92,30,46,30,135,8,177,205,109,35,26,47,152,86,26,460,18,19,9,167,31
344,51147,3.09,48,49,40,101,6,115,192,39,0,0,42,198,85,85,448,16,55,171,220,6
345,51149,3.27,19,31,0,66,17,390,373,399,79,46,375,229,47,27,584,32,673,0,81,108
346,51153,3.48,35,68,10,123,40,44903,30860,16088,7089,2667,1291,2914,1180,813,9439,1278,14503,1233,2597,3830
347,51155,2.76,19,54,106,115,0,240,120,184,123,0,61,440,50,0,214,14,27,39,276,12
348,51157,2.74,94,61,0,166,19,66,145,21,0,0,60,183,35,0,128,42,0,65,92,0
349,51159,3.47,73,77,0,264,21,406,350,20,20,0,28,32,0,0,95,0,1,0,2,50
350,51161,2.90,42,60,6,132,28,1003,644,1146,484,77,161,1400,270,170,1372,281,421,253,767,150
351,51163,2.96,43,54,16,100,32,84,111,149,42,1,59,222,52,0,209,8,51,100,132,16
352,51165,2.98,32,63,50,125,20,2095,1701,141,71,56,99,773,105,52,717,90,142,1383,266,77
353,51167,3.15,38,24,24,58,0,131,72,23,23,0,26,527,66,0,171,0,5,0,230,8
354,51169,2.85,2,22,3,48,9,86,98,53,50,0,0,390,15,0,47,0,0,0,56,0
355,51171,2.90,36,51,62,83,25,914,1001,369,155,18,67,540,72,42,468,0,37,220,255,32
356,51173,3.01,20,42,0,104,7,203,245,40,16,0,8,492,3,6,121,0,19,86,225,46
357,51175,3.09,27,36,6,86,9,87,16,30,0,0,11,94,30,2,284,0,1048,6,21,30
358,51177,3.30,52,58,27,106,32,3638,2575,1618,793,65,638,1291,468,309,2984,274,437,220,696,277
359,51179,3.41,28,53,12,123,21,4650,3067,2493,725,212,327,1695,515,237,3256,354,1909,303,1096,1343
360,51181,3.32,41,34,18,88,9,2,52,49,0,0,17,12,0,8,24,71,111,0,19,1
361,51183,3.36,73,60,0,119,42,111,66,5,5,7,9,17,37,0,17,19,303,7,32,36
362,51185,2.86,21,36,21,83,6,56,67,109,11,25,26,646,148,14,235,0,83,47,201,5
363,51187,3.09,44,71,21,147,28,595,429,193,112,42,183,597,276,55,703,44,26,74,345,33
364,51191,2.75,29,52,27,127,9,164,75,161,80,45,115,718,112,5,619,23,134,41,314,26
365,51193,3.06,81,63,37,141,8,417,332,52,6,0,11,143,7,42,256,8,27,31,192,11
366,51195,2.97,34,53,20,110,14,370,261,98,7,16,24,647,20,9,248,0,48,11,104,91
367,51197,3.02,5,25,1,51,12,50,123,28,28,0,1,387,22,0,129,33,3,90,159,0
368,51199,3.02,26,61,0,151,24,724,445,2068,774,10,160,625,271,164,1983,201,509,135,494,342
369,51515,2.66,42,44,0,89,21,37,31,26,13,0,0,366,29,55,17,0,15,88,14,62
370,51520,2.82,19,60,108,104,0,64,40,127,60,0,11,315,24,0,105,15,15,23,58,9
371,51530,2.84,125,100,0,250,0,23,23,24,22,0,0,47,11,0,105,0,2,44,56,0
372,51540,3.00,15,28,0,33,27,991,649,1985,987,474,117,398,131,112,1040,70,573,107,422,164
373,51550,3.18,44,53,23,112,18,3407,2289,3731,1448,136,486,1754,831,367,4198,188,6249,309,1187,1189
374,51570,3.04,15,27,0,54,18,175,125,369,255,22,48,197,38,11,249,0,383,24,94,36
375,51580,3.03,12,65,0,148,31,37,0,11,0,0,0,194,6,0,0,0,11,7,13,0
376,51590,2.91,50,57,0,118,18,681,552,147,53,25,126,322,24,29,285,0,437,21,100,341
377,51595,2.84,62,80,0,148,15,98,98,18,5,0,0,11,4,0,58,0,714,0,4,0
378,51600,3.06,2,58,0,101,31,1655,895,2269,1107,74,167,336,127,109,563,48,284,40,367,105
379,51610,3.23,1,43,0,82,22,379,259,724,270,40,53,282,68,101,518,86,221,130,153,0
380,51620,2.92,91,74,0,174,18,98,21,48,15,0,0,34,52,19,103,0,670,0,32,232
381,51630,3.12,34,52,14,71,35,1370,1182,171,97,14,78,198,160,0,466,49,242,26,169,232
382,51640,2.65,46,74,0,154,0,413,438,0,0,0,10,179,0,0,15,12,0,0,63,0
383,51650,3.16,34,47,41,77,16,2096,943,2125,971,277,259,797,271,58,1541,105,1344,70,521,1460
384,51660,3.05,19,35,5,58,15,4057,3609,871,321,591,38,213,100,78,717,79,672,1088,297,78
385,51670,3.35,56,60,51,123,0,519,102,72,23,39,30,81,104,0,87,20,302,44,87,50
386,51678,2.70,0,11,0,0,38,125,45,252,60,0,15,82,21,0,129,25,23,63,144,20
387,51680,3.08,25,58,6,106,12,782,441,1415,849,13,384,907,319,98,836,69,731,120,582,483
388,51683,3.62,65,67,19,100,51,6857,5687,1050,413,242,42,253,77,71,881,80,563,122,254,62
389,51685,3.91,34,44,0,73,25,2813,2312,663,336,77,0,307,20,12,95,23,288,30,0,22
390,51690,2.98,82,68,92,154,6,352,86,133,88,41,46,51,17,0,45,0,124,9,58,21
391,51700,3.10,47,61,54,96,21,5370,4168,3071,1289,292,300,1561,448,240,2851,222,2597,316,1114,1653
392,51710,3.35,47,64,38,103,16,5675,3875,4553,1782,624,475,2017,824,415,4010,330,8444,174,1170,3038
393,51720,3.11,0,0,0,0,0,55,38,0,0,0,0,26,149,0,40,0,0,0,30,0
394,51730,3.36,47,43,23,71,19,780,270,156,76,9,35,128,10,0,49,1,593,20,65,175
395,51735,2.98,61,49,20,122,27,98,8,321,192,5,53,321,7,0,346,42,0,0,20,0
396,51740,3.11,58,71,34,120,27,1024,500,569,161,4,189,645,120,35,885,72,1358,130,659,641
397,51750,2.87,2,15,0,21,21,180,286,374,241,104,42,173,51,23,384,40,186,32,227,16
398,51760,3.18,33,48,24,68,26,7866,6726,2599,1049,503,276,1113,402,285,3051,359,3570,410,1185,1337
399,51770,2.96,52,61,78,102,14,3270,2057,1238,843,620,45,1014,95,100,937,66,1810,101,557,806
400,51775,2.90,13,36,0,66,27,438,461,140,53,0,35,469,10,13,357,20,200,42,353,70
401,51790,2.78,7,36,0,76,10,165,104,85,56,0,36,379,22,6,384,0,98,91,311,64
402,51800,3.22,39,50,15,112,15,742,363,683,283,169,207,766,39,77,942,0,1002,205,244,802
403,51810,3.12,29,55,16,101,22,7969,4693,18215,6608,547,1590,5829,1713,958,12270,949,31185,889,4240,4689
404,51820,2.94,74,65,0,132,13,535,140,84,41,1,16,260,55,0,203,14,58,57,244,97
405,51830,2.67,5,10,0,18,8,406,242,225,106,29,113,120,88,68,482,61,68,3,187,75
406,51840,3.13,52,45,0,85,10,2494,2293,311,101,9,81,383,51,10,547,33,162,53,214,281
407,54001,3.12,43,35,16,72,9,0,20,35,18,2,27,479,97,10,291,5,2,35,128,15
408,54003,3.03,42,56,20,117,15,1765,984,584,396,17,200,1535,465,226,2050,131,150,81,971,351
409,54005,2.97,45,44,22,103,6,0,28,3,3,0,0,948,160,0,158,0,17,22,90,27
410,54007,2.91,14,33,16,63,16,14,19,18,11,0,0,359,0,4,99,13,22,31,82,0
411,54009,2.82,44,58,22,129,16,33,0,19,0,7,157,618,339,41,1219,248,26,103,321,18
412,54011,2.91,22,47,30,71,27,214,120,575,230,58,55,1068,303,40,1370,39,207,150,1196,64
413,54013,2.87,87,57,161,100,0,0,11,3,2,0,0,370,0,0,130,0,11,0,34,0
414,54015,3.30,48,74,38,203,0,1,0,0,0,0,0,423,7,0,79,0,0,41,64,1
415,54017,3.37,58,52,0,101,31,0,0,0,0,0,28,345,14,0,122,2,0,52,81,0
416,54019,3.01,60,51,35,104,13,40,103,21,11,0,173,1081,709,27,654,17,19,64,296,62
417,54021,3.15,43,37,0,86,0,212,253,20,20,0,3,178,10,0,102,0,107,0,9,43
418,54023,3.05,19,70,32,179,7,16,57,0,0,0,0,183,4,0,62,0,46,267,15,12
419,54025,2.80,25,40,16,90,7,73,35,27,0,0,119,632,114,17,325,78,111,6,113,25
420,54027,3.37,31,27,0,68,6,15,2,85,36,0,29,910,5,8,281,0,0,50,98,0
421,54029,2.84,59,65,0,165,13,7,44,21,16,5,175,587,447,89,2266,548,24,78,303,0
422,54031,3.84,16,24,0,67,7,85,302,4,4,85,14,113,0,0,117,8,102,0,79,0
423,54033,3.00,43,63,32,129,19,115,104,292,92,31,101,2228,581,155,1083,325,123,182,427,17
424,54035,3.09,31,34,33,58,17,0,0,0,0,0,6,565,26,0,147,14,0,38,78,108
425,54037,3.11,30,42,0,78,28,969,519,377,100,3,211,864,235,77,1236,116,224,220,430,112
426,54039,2.93,34,41,27,80,11,419,282,1165,465,86,247,3928,726,153,2145,200,517,192,1576,192
427,54041,3.01,26,39,0,79,17,12,6,29,0,0,16,294,14,0,193,103,0,0,189,30
428,54043,2.97,50,43,28,83,19,0,100,42,6,0,13,291,16,0,137,19,0,0,0,0
429,54045,2.86,26,44,70,81,7,25,40,72,36,0,63,973,434,18,166,6,0,0,182,30
430,54047,3.19,43,41,16,70,26,0,9,26,0,0,6,477,84,0,68,32,552,13,42,0
431,54049,2.99,40,49,34,99,8,220,229,38,10,9,223,2784,817,43,2348,203,17,81,339,48
432,54051,2.78,62,56,120,95,11,63,119,141,44,0,67,730,214,101,1943,222,9,129,550,0
433,54053,3.09,25,39,7,94,4,20,28,11,0,0,47,633,39,0,66,23,10,101,296,3
434,54055,2.98,34,54,21,126,2,120,231,191,86,217,80,1414,520,20,527,12,77,52,237,0
435,54057,3.35,62,60,26,124,21,6,148,7,0,0,18,1006,134,0,550,14,13,9,251,0
436,54059,2.98,28,40,60,85,0,33,31,53,36,4,0,393,54,0,52,0,3,0,71,0
437,54061,3.27,23,42,12,59,29,432,428,1523,554,247,291,2134,1027,276,4349,864,558,133,1551,139
438,54063,2.88,26,48,18,120,6,0,21,0,0,0,9,380,20,0,136,16,32,25,41,0
439,54065,3.53,14,33,48,66,7,21,26,132,11,0,69,230,7,13,164,3,0,42,71,0
440,54067,2.95,31,40,11,95,6,186,12,80,18,0,0,544,85,0,290,21,0,11,122,112
441,54069,3.00,35,44,25,94,7,84,39,219,174,5,299,691,528,158,3132,256,89,204,502,13
442,54071,2.84,33,65,0,153,12,8,32,7,7,0,0,19,8,0,24,0,60,42,49,0
443,54073,3.26,26,53,0,118,23,0,15,0,0,0,0,123,3,0,61,0,0,0,184,11
444,54075,2.69,32,60,0,131,20,16,9,12,12,0,0,322,22,0,56,0,0,44,28,6
445,54077,2.90,44,51,13,111,12,195,179,51,36,0,58,978,150,43,642,63,86,42,307,16
446,54079,3.03,14,56,14,117,24,61,38,335,180,14,65,735,114,10,525,216,0,159,352,11
447,54081,2.95,44,58,48,110,17,228,965,414,221,107,133,1064,396,41,1183,49,274,117,255,40
448,54083,3.04,41,46,34,85,19,37,82,43,43,0,30,762,26,59,669,30,72,421,255,7
449,54085,3.09,63,64,9,161,15,1,10,7,0,0,0,325,10,0,92,3,0,8,45,0
450,54087,3.19,0,52,10,126,9,22,46,13,0,0,123,267,6,29,111,8,0,0,54,3
451,54089,3.00,64,48,207,58,8,17,44,35,8,0,69,450,27,0,249,28,9,35,54,55
452,54091,2.82,41,83,70,157,30,13,19,10,10,0,41,711,81,0,516,62,20,0,224,0
453,54093,2.72,56,53,5,115,22,0,0,5,5,10,0,278,5,34,218,0,0,30,29,0
454,54095,3.01,26,28,17,78,0,2,11,2,0,0,32,294,15,12,205,0,0,73,84,0
455,54097,3.00,15,51,8,107,17,45,8,35,0,0,66,415,118,12,277,49,5,49,119,60
456,54099,3.13,21,40,9,88,12,11,20,85,30,0,74,1117,98,3,240,13,0,3,393,0
457,54101,2.56,72,55,0,153,0,28,0,0,0,0,6,244,0,0,84,0,0,8,26,0
458,54103,2.91,64,73,92,143,18,6,21,96,40,0,5,498,26,29,297,27,0,127,184,0
459,54105,2.97,30,67,302,32,11,31,0,0,0,0,41,178,35,0,39,0,0,0,30,18
460,54107,2.93,53,51,69,97,10,77,139,344,214,10,44,1825,149,9,798,133,208,235,648,6
461,54109,3.03,36,42,48,87,7,4,68,0,0,51,0,299,44,0,154,0,1,28,174,22
