,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC161,HC01_VC172,HC01_VC175,HC01_VC176,HC01_VC178,HC01_VC185,HC01_VC187,HC01_VC193,HC01_VC196,HC01_VC198,HC01_VC203,HC01_VC204,HC01_VC206,HC01_VC208,HC01_VC209
256,42099,2.49,164,35,52,23,112,260,1810,116,1232,78,45808,58,61,123,2002,224,890,269,394,456
257,42101,2.56,13685,44,53,46,76,34810,308605,56053,74959,70832,1536704,10332,1825,5190,124610,24174,4743,2592,3833,1800
258,42103,2.63,143,24,45,0,124,2079,5782,732,2078,336,57179,345,367,1076,12097,1387,290,223,269,234
259,42105,2.44,93,53,62,35,126,89,340,34,220,11,17487,16,118,107,1176,44,286,114,419,79
260,42107,2.36,702,46,50,20,105,780,6322,1240,3008,461,147700,633,131,911,14377,1809,440,4576,557,488
261,42109,2.60,100,22,57,4,101,210,3406,179,2805,105,39711,2,56,178,1865,243,323,207,220,807
262,42111,2.45,241,36,50,19,109,169,2852,254,1874,136,77341,101,95,1198,6007,641,722,2409,361,884
263,42113,2.50,8,12,30,23,54,38,172,66,65,10,6419,6,9,23,475,84,110,18,35,20
264,42115,2.48,170,39,43,36,89,233,962,76,448,104,42948,43,132,260,4123,1001,482,1008,390,122
265,42117,2.37,226,44,53,15,101,196,902,89,405,96,42267,34,173,220,2203,168,647,113,838,189
266,42119,2.37,207,37,45,7,91,277,4247,640,1824,503,44932,97,148,173,3042,557,409,198,508,633
267,42121,2.36,197,34,42,25,88,176,992,61,509,137,54590,18,240,396,3957,405,1571,406,1071,382
268,42123,2.35,122,29,45,57,95,250,1274,61,910,118,41429,20,228,381,3912,191,833,333,4808,349
269,42125,2.41,675,29,48,10,103,1400,6342,496,3447,745,208047,1249,248,4889,38050,4215,8447,9002,1240,449
270,42127,2.48,97,20,35,5,77,965,3119,437,1161,204,52212,188,128,400,7237,875,315,903,464,146
271,42129,2.34,899,23,38,10,83,2074,10660,718,5760,1765,364090,1770,449,7527,67022,5136,7895,22162,4149,823
272,42131,2.49,133,41,46,2,93,122,727,85,309,102,28177,61,83,142,2715,604,274,581,230,74
273,42133,2.55,1782,36,45,22,95,3174,27101,6695,6494,3020,436339,527,1259,1514,26385,2532,5756,1555,3170,2537
274,51001,2.25,119,33,31,0,59,184,3173,1631,470,70,33289,14,76,174,767,55,243,41,99,23
275,51003,2.47,256,19,46,13,87,2286,10697,1853,3679,2526,100636,649,425,278,5448,1265,2941,118,1431,383
276,51005,2.35,51,39,46,38,88,38,363,110,93,30,16240,13,100,24,468,28,527,0,69,35
277,51007,2.62,112,90,55,160,73,9,447,126,40,32,12712,0,16,23,293,0,140,0,8,60
278,51009,2.44,90,20,36,12,76,56,917,312,232,142,32244,21,83,8,565,179,920,103,182,91
279,51011,2.58,106,68,50,20,112,73,176,48,31,0,15054,0,51,24,479,43,138,14,35,45
280,51013,2.24,625,16,50,32,48,5741,58611,8022,13478,10651,214861,2729,1339,1630,12936,4363,3238,585,3123,820
281,51015,2.50,291,45,57,5,129,314,2176,500,658,141,73726,84,99,233,1580,209,3402,67,583,244
282,51017,2.17,0,0,67,0,220,0,90,36,0,0,4686,0,19,0,69,0,533,0,46,0
283,51019,2.53,249,37,49,16,123,400,2110,203,672,435,69175,82,234,215,2177,218,1502,480,494,118
284,51021,2.37,0,0,70,0,185,73,55,6,49,0,6795,0,0,49,170,61,85,4,68,0
285,51023,2.55,15,6,36,15,105,452,665,80,282,43,33076,143,40,82,685,115,1340,23,143,38
286,51025,2.55,81,38,43,30,62,23,486,106,130,44,17220,14,3,0,128,10,245,0,45,4
287,51027,2.41,242,108,70,18,175,4,407,64,169,64,23920,26,28,6,312,24,385,0,39,3
288,51029,2.34,130,88,54,0,126,50,528,97,111,34,17126,0,19,17,328,0,352,0,25,5
289,51031,2.50,287,44,48,10,118,228,1380,199,336,386,54967,25,101,184,1827,69,1234,100,259,120
290,51033,2.56,152,44,53,29,102,315,1311,97,311,150,28757,44,116,190,1475,199,359,39,137,10
291,51035,2.36,143,59,64,67,112,67,879,379,98,9,29979,37,55,19,498,0,584,0,60,71
292,51036,2.53,36,37,31,0,80,27,139,2,35,22,7205,0,12,46,142,0,85,4,47,6
293,51037,2.59,53,39,65,6,135,28,194,74,57,3,12478,0,59,13,350,22,237,0,118,27
294,51041,2.78,1005,24,46,8,103,3413,31923,7997,6166,6941,320430,1712,1448,1090,14322,1253,5928,725,2653,637
295,51043,2.49,55,41,51,84,79,210,763,76,283,74,14191,102,98,80,536,115,285,37,153,0
296,51045,2.43,19,46,34,0,89,15,84,2,14,0,5199,0,0,0,64,1,366,0,12,0
297,51047,2.84,160,33,48,51,94,384,3844,946,588,229,47330,154,226,199,2012,109,602,86,300,115
298,51049,2.44,0,0,36,0,94,0,391,26,61,0,9943,0,88,5,192,0,144,20,16,96
299,51051,2.44,90,70,60,106,126,53,282,16,127,10,15749,0,0,22,55,9,599,0,64,10
300,51053,2.73,62,17,34,38,64,202,718,243,96,36,27977,0,37,95,715,35,259,10,27,18
301,51057,2.57,48,35,20,0,52,24,308,137,52,0,11180,159,127,5,173,0,53,0,69,0
302,51059,2.80,2820,22,56,11,92,24519,382561,62851,85795,119980,1101071,25738,5403,5824,57412,15007,14561,3546,10277,3845
303,51061,2.84,278,41,49,18,120,888,5302,1234,1151,413,66015,201,540,293,4283,205,1388,198,708,425
304,51063,2.51,3,2,24,6,54,31,473,226,123,89,15371,0,0,105,400,101,574,0,65,44
305,51065,2.60,76,23,44,0,63,407,918,61,322,132,25860,11,145,100,1248,239,364,57,111,71
306,51067,2.34,292,57,77,37,165,278,1693,609,311,130,56195,84,318,237,948,112,1287,78,220,140
307,51069,2.68,309,38,68,31,141,546,5873,1533,863,741,79453,244,408,276,4014,366,985,169,759,127
308,51071,2.37,161,86,75,15,163,43,758,7,561,34,17111,6,8,32,282,36,333,0,202,73
309,51073,2.63,226,53,60,21,134,374,996,75,330,145,36868,11,254,148,2197,169,715,29,568,84
310,51075,2.40,71,37,83,14,165,210,1110,188,414,28,21565,179,56,116,656,208,399,1,82,39
311,51077,2.30,92,67,56,0,141,16,372,56,65,0,15377,19,5,27,147,3,301,17,75,43
312,51079,2.67,32,18,33,0,77,69,975,512,229,122,18577,0,57,20,509,41,382,10,315,87
313,51081,2.48,77,79,49,52,98,0,356,48,92,50,12078,38,0,0,52,0,56,30,13,0
314,51083,2.38,187,48,58,75,107,64,734,275,138,151,35938,45,31,51,427,0,467,0,176,83
315,51085,2.65,144,14,43,5,92,823,3918,647,842,900,100328,470,498,694,4232,415,2385,286,822,194
316,51087,2.49,1675,39,57,12,110,4738,41398,6164,12319,11834,311314,3657,1064,1338,12047,2966,5651,350,2160,385
317,51089,2.33,167,28,53,30,129,93,2876,1356,266,201,53451,0,74,72,490,76,780,30,106,85
318,51091,2.26,0,0,102,0,179,0,12,6,0,0,2276,0,11,28,18,7,341,6,9,61
319,51093,2.59,176,50,45,0,109,209,1318,335,403,270,35373,86,206,138,1171,80,359,52,261,39
320,51095,2.50,93,14,49,9,97,1470,4674,808,1204,982,68171,499,414,344,3596,499,1598,138,1017,231
321,51097,2.45,8,22,110,0,301,0,292,228,16,25,7020,0,20,0,162,27,131,0,5,0
322,51099,2.86,174,65,73,85,143,127,919,69,296,248,24151,13,66,46,1211,96,280,17,137,17
323,51101,2.65,107,68,50,50,108,115,401,107,75,19,15959,32,66,71,729,43,379,9,26,18
324,51103,2.14,6,6,33,0,79,80,400,40,108,47,11303,10,17,11,243,18,226,40,38,40
325,51105,2.49,131,51,60,18,141,5,718,131,268,83,25497,102,28,19,405,12,679,0,47,41
326,51107,3.04,724,22,64,7,124,6167,88350,15272,27826,22776,326477,3834,1699,1782,22415,3255,4394,1097,3811,997
327,51109,2.55,172,49,55,8,132,288,1013,319,417,64,33384,13,94,142,802,382,489,27,139,14
328,51111,2.48,70,63,53,0,117,36,574,227,104,8,12759,28,14,11,112,2,292,21,38,46
329,51113,2.60,35,24,25,0,73,159,264,9,121,134,13249,0,15,11,560,31,435,1,76,87
330,51115,2.29,17,22,39,0,44,67,202,13,40,17,8943,45,158,0,350,219,100,0,7,50
331,51117,2.42,263,77,62,39,111,186,749,202,199,47,32274,48,85,126,585,72,394,9,86,14
332,51119,2.39,35,35,32,0,66,145,221,23,39,4,10851,98,13,60,192,13,491,9,71,11
333,51121,2.44,191,11,32,3,46,2081,9937,430,3776,3395,94910,996,427,413,4080,684,2138,168,743,311
334,51125,2.31,115,78,52,105,107,300,347,35,158,12,14940,0,33,62,448,65,457,0,105,75
335,51127,2.65,78,44,32,17,71,229,498,97,166,69,18791,62,91,82,858,0,471,89,136,33
336,51131,2.32,65,48,33,61,65,52,905,403,57,56,12339,0,16,14,208,14,79,0,19,7
337,51133,2.16,117,117,73,228,116,162,285,18,84,7,12334,0,16,146,431,10,336,7,69,24
338,51135,2.61,80,44,46,10,112,28,733,251,215,51,15862,0,106,147,382,0,97,0,67,60
339,51137,2.65,79,22,34,17,60,359,2163,480,905,188,33934,215,251,59,1203,100,396,101,251,53
340,51139,2.47,143,53,50,39,123,111,568,41,176,53,23975,25,32,14,427,24,351,40,119,159
341,51141,2.32,44,28,35,0,64,48,373,106,121,12,18445,3,60,0,102,14,157,11,47,27
342,51143,2.38,305,49,46,46,96,213,1764,691,314,201,63077,28,46,82,678,54,821,39,85,110
343,51145,2.61,39,17,38,0,120,315,1207,164,448,160,28108,86,113,66,760,309,832,18,71,12
344,51147,2.48,331,72,76,30,149,85,1329,337,395,37,23166,65,77,13,856,194,264,0,225,155
345,51149,2.92,38,11,34,0,71,227,2681,422,828,308,36462,40,185,132,797,191,617,38,31,0
346,51153,3.11,1896,39,67,10,122,5361,115468,31290,19181,15608,416668,3769,2741,1179,18282,2429,3907,1000,3950,1435
347,51155,2.28,92,27,55,76,120,164,797,124,203,212,34768,17,8,54,547,116,623,20,73,36
348,51157,2.27,53,81,64,0,220,170,353,192,132,0,7448,51,19,42,250,50,91,38,39,57
349,51159,2.56,53,73,71,0,195,0,836,484,16,212,9140,0,4,0,191,2,128,0,41,0
350,51161,2.39,318,33,53,11,111,983,6103,819,2384,1167,92824,253,404,210,3068,321,2413,196,717,308
351,51163,2.40,87,45,59,18,108,141,804,151,264,142,22345,53,42,27,502,150,1247,0,97,72
352,51165,2.56,309,39,64,59,117,733,6137,1657,2099,138,76885,336,80,80,1667,413,1606,88,377,1018
353,51167,2.53,48,18,34,23,71,111,239,53,56,78,28646,0,22,10,347,39,935,0,18,0
354,51169,2.32,19,12,24,9,51,33,271,44,23,89,22940,0,117,35,315,9,802,0,17,0
355,51171,2.40,174,43,50,51,86,233,2974,1176,315,319,42270,17,293,68,1084,89,758,0,217,192
356,51173,2.47,110,32,52,18,124,39,584,210,94,47,31979,19,24,15,323,19,989,0,98,73
357,51175,2.52,64,36,43,7,106,34,349,16,109,36,18444,1,49,50,480,56,38,0,43,2
358,51177,2.97,712,49,60,30,115,1304,11039,2544,2381,1699,124319,583,455,294,5572,430,1771,286,1145,229
359,51179,3.04,365,24,46,12,103,1636,15761,3057,4062,2204,131885,786,751,430,6966,867,1503,300,1253,220
360,51181,2.66,68,92,51,17,139,13,111,0,2,64,6922,0,12,0,145,4,82,67,2,0
361,51183,2.19,58,65,49,0,74,29,285,78,68,10,12007,22,94,31,100,4,22,11,9,3
362,51185,2.37,145,38,52,22,125,91,604,82,196,87,44664,65,21,266,742,11,754,0,112,57
363,51187,2.58,110,26,65,20,111,332,1671,336,425,178,37836,180,176,214,1714,172,691,46,409,42
364,51191,2.34,154,27,47,39,109,185,1214,71,350,177,54804,210,81,92,1258,181,2341,35,242,92
365,51193,2.44,144,72,56,40,118,134,519,313,95,26,17532,0,15,7,382,63,358,7,61,30
366,51195,2.48,120,26,44,0,92,85,1016,246,237,72,41154,195,50,57,527,21,1401,0,162,18
367,51197,2.48,67,23,37,1,80,54,641,180,240,64,29274,49,30,21,309,74,817,31,67,122
368,51199,2.69,140,21,63,4,148,1090,5485,328,1629,2100,65762,387,514,347,3398,625,1403,210,593,147
369,51515,2.07,44,52,49,0,101,60,228,41,113,0,6052,0,56,25,229,44,217,0,79,75
370,51520,2.25,60,26,40,43,81,58,541,45,77,133,17713,0,19,22,184,16,520,15,85,22
371,51530,2.29,145,139,101,0,241,15,243,16,105,20,6699,0,7,19,150,0,170,0,63,7
372,51540,2.33,113,10,21,0,25,856,5741,686,1290,1963,43663,916,168,194,1874,453,904,72,449,161
373,51550,2.77,1292,46,56,23,113,1813,15602,1950,3940,4000,225597,629,1141,826,9314,1027,3291,222,1309,268
374,51570,2.46,28,12,18,0,41,167,1195,160,210,392,17481,106,16,49,642,20,498,0,96,16
375,51580,2.29,4,5,31,0,106,0,190,0,24,17,5880,8,0,60,181,7,207,0,0,8
376,51590,2.22,273,46,47,9,90,190,1974,542,504,168,42996,6,16,46,368,49,641,7,93,15
377,51595,2.23,41,59,69,0,127,2,189,88,7,61,5773,0,0,6,0,11,45,0,105,0
378,51600,2.65,25,9,48,0,81,489,6844,1070,1440,2136,23027,409,97,154,1231,259,377,116,112,49
379,51610,2.53,2,1,39,0,98,630,2776,232,1029,655,12731,36,52,39,729,535,218,63,189,126
380,51620,2.37,109,76,70,0,153,76,180,19,87,46,8539,0,0,72,46,0,34,0,13,0
381,51630,2.38,217,36,52,23,74,207,2843,811,527,259,25931,208,118,161,1594,94,512,46,131,25
382,51640,2.21,51,61,87,28,163,23,596,462,33,0,6977,0,0,0,82,24,216,12,16,0
383,51650,2.52,717,33,45,42,71,1024,9360,1062,1951,1991,136957,855,462,202,4566,302,1257,98,647,117
384,51660,2.70,274,19,33,4,53,743,10330,3847,1602,954,49926,889,390,175,1385,514,550,76,333,950
385,51670,2.53,157,41,51,19,105,261,1265,236,225,98,22429,137,73,0,394,13,208,100,51,33
386,51678,2.05,0,0,14,0,0,23,572,50,142,293,7026,46,27,33,673,16,393,28,87,46
387,51680,2.35,307,20,55,4,97,331,4802,487,1350,1569,76467,96,391,274,3053,260,1997,64,492,159
388,51683,3.24,303,60,60,37,72,533,13102,5267,1271,1155,39317,305,242,88,1713,199,363,79,205,119
389,51685,3.41,17,8,34,0,62,283,6123,2369,818,762,15125,95,44,41,462,0,45,28,139,20
390,51690,2.22,159,78,72,105,144,84,671,102,95,14,13808,14,0,16,268,25,186,0,6,9
391,51700,2.50,1226,43,58,35,94,2014,17443,4352,3418,3347,181025,650,858,475,6402,1310,2088,236,943,304
392,51710,2.59,1974,48,66,43,102,1964,21785,3753,4640,4886,244090,1136,742,698,8710,1630,2549,281,1118,149
393,51720,2.31,0,0,0,0,0,10,117,74,10,0,3998,0,0,152,133,10,119,0,0,0
394,51730,2.53,288,49,40,9,68,122,1492,343,294,183,32326,15,9,4,258,33,149,5,23,19
395,51735,2.62,41,36,44,16,107,124,742,14,201,239,12117,74,71,11,579,191,517,38,147,11
396,51740,2.52,812,55,65,47,103,323,4040,439,1060,695,95901,53,281,150,1870,211,847,71,390,165
397,51750,2.49,21,4,18,0,25,118,1076,299,116,213,16705,10,79,25,586,165,400,27,37,60
398,51760,2.33,1530,34,48,25,71,1619,19022,6537,3844,2565,207878,989,566,437,5908,1072,3017,293,987,383
399,51770,2.24,809,54,67,85,107,289,7904,2266,1748,1128,97355,333,122,100,2187,358,3223,91,543,113
400,51775,2.32,34,10,24,11,43,295,1455,436,557,119,24950,158,20,9,651,80,870,24,174,46
401,51790,2.15,30,8,23,0,47,270,911,74,397,108,23989,53,99,65,1133,56,1103,0,322,78
402,51800,2.75,386,37,49,15,105,586,3577,336,1001,617,84842,168,288,39,2155,295,1087,9,364,117
403,51810,2.62,1689,29,53,16,96,6881,48103,4550,10487,18951,442151,1352,2771,1832,28966,3470,6733,973,3312,763
404,51820,2.41,162,59,61,0,108,193,963,135,424,71,21099,17,74,26,718,94,777,14,211,65
405,51830,2.29,16,4,10,0,18,375,1469,250,542,241,14579,59,80,93,1216,246,356,37,186,14
406,51840,2.46,217,52,44,0,90,367,4373,2113,721,359,26587,219,94,89,1308,123,606,45,161,31
407,54001,2.65,45,23,35,14,82,21,174,52,39,38,16655,0,17,29,649,63,398,5,66,31
408,54003,2.59,483,39,56,17,113,691,4841,1231,1009,764,105812,49,394,545,5226,593,1652,138,555,267
409,54005,2.55,111,48,53,102,97,6,120,21,20,2,24517,98,0,143,334,56,620,0,22,28
410,54007,2.42,25,18,38,24,79,10,133,16,36,23,14524,0,23,0,319,47,334,25,310,8
411,54009,2.30,55,19,38,7,95,118,390,0,276,36,23932,27,89,274,4143,151,947,170,101,89
412,54011,2.32,281,21,42,21,68,345,2548,206,706,682,96604,751,126,293,2596,445,2001,38,283,117
413,54013,2.41,80,107,64,201,105,13,65,12,32,4,7603,7,0,0,160,44,156,0,0,0
414,54015,2.70,48,49,72,39,192,37,72,0,58,0,9352,0,0,0,28,23,102,0,0,0
415,54017,2.80,45,54,43,0,91,39,138,0,92,0,8213,3,0,0,202,10,194,2,91,43
416,54019,2.54,246,49,50,29,105,65,826,109,323,21,45889,33,104,689,1491,149,1191,22,115,54
417,54021,2.49,33,34,32,0,74,28,501,240,55,19,8678,70,0,8,396,17,138,3,93,2
418,54023,2.64,25,21,59,36,141,8,154,76,54,0,11869,0,21,63,301,17,66,0,39,233
419,54025,2.27,88,23,38,15,82,11,412,118,110,77,35588,48,73,132,953,99,1268,115,44,4
420,54027,2.19,91,30,26,0,65,37,313,10,143,42,23746,41,67,16,480,2,244,5,25,51
421,54029,2.34,229,70,68,0,171,143,554,111,269,17,30517,110,47,389,4257,411,1038,542,69,33
422,54031,2.76,73,42,33,98,38,60,629,261,72,39,13922,0,10,0,138,55,156,8,43,0
423,54033,2.47,243,33,57,20,114,179,1630,140,539,335,69078,198,114,582,7361,133,2020,353,368,248
424,54035,2.53,151,48,40,32,78,90,311,0,239,0,29229,9,50,25,821,73,583,20,122,232
425,54037,2.65,154,24,40,0,78,455,3084,806,834,424,54131,67,68,264,2745,423,898,86,460,215
426,54039,2.29,752,33,39,27,76,489,3890,227,1423,1101,192311,1127,448,837,6392,578,5522,185,1073,258
427,54041,2.50,55,29,44,0,91,41,191,10,75,46,16411,10,18,20,228,35,379,90,40,0
428,54043,2.57,126,48,45,29,85,15,186,89,24,45,21660,45,78,0,436,95,435,12,3,0
429,54045,2.43,60,17,38,79,56,3,402,48,21,103,36442,46,2,435,1046,158,491,5,17,0
430,54047,2.54,65,27,40,5,82,13,198,98,50,12,21651,0,1,86,571,40,152,31,24,16
431,54049,2.45,250,35,47,40,88,149,1114,246,480,81,56666,116,45,602,6178,249,1339,229,259,98
432,54051,2.30,51,16,32,0,72,53,562,118,181,132,32840,202,17,305,1813,182,854,219,27,117
433,54053,2.50,77,22,33,0,84,65,328,31,178,14,27271,16,16,27,529,18,216,15,3,89
434,54055,2.38,226,32,54,24,121,137,1739,273,498,191,62261,316,29,632,2217,303,1326,13,218,44
435,54057,2.44,312,84,73,0,145,39,326,91,69,18,28015,0,52,114,1293,95,288,0,76,0
436,54059,2.43,88,32,41,57,88,0,312,44,16,57,26460,13,17,51,576,114,169,0,28,0
437,54061,2.50,506,26,43,8,60,551,5378,387,1711,1552,98483,1284,209,1263,10893,863,2283,896,786,139
438,54063,2.38,75,54,54,0,148,29,242,0,23,0,13512,29,16,9,129,18,632,9,105,45
439,54065,2.37,14,7,39,0,99,79,336,59,90,86,17502,52,40,28,510,41,274,0,134,42
440,54067,2.44,55,22,40,15,96,13,174,21,40,55,26168,7,13,78,403,51,666,17,10,24
441,54069,2.25,234,40,39,26,81,246,1264,31,615,225,44156,674,72,448,4156,314,929,318,216,128
442,54071,2.27,12,22,59,0,136,11,86,18,12,0,7603,0,18,7,117,5,89,0,44,75
443,54073,2.58,20,28,49,0,106,16,67,13,45,0,7602,6,20,2,261,27,138,0,5,0
444,54075,2.26,12,17,39,0,85,0,56,20,23,0,8723,11,16,22,152,46,164,7,9,39
445,54077,2.48,137,40,41,14,84,111,663,187,181,46,33666,77,35,110,1581,31,510,84,66,37
446,54079,2.61,202,35,58,28,122,46,924,31,241,258,56033,238,201,140,1160,88,956,116,277,145
447,54081,2.40,212,26,46,40,90,199,3181,966,1160,388,78993,127,100,371,2113,268,992,63,49,88
448,54083,2.45,154,49,52,40,102,36,291,64,56,44,29399,18,25,34,1791,59,755,29,262,572
449,54085,2.54,61,55,44,7,107,4,68,8,7,7,10303,52,0,18,199,0,325,5,44,8
450,54087,2.46,9,6,37,15,86,10,198,43,38,0,14807,0,20,29,215,22,308,0,10,0
451,54089,2.36,99,57,45,156,67,1,477,51,139,30,13795,0,8,24,345,13,225,22,55,43
452,54091,2.38,52,32,74,79,125,0,233,7,58,5,16906,38,61,39,1368,0,399,86,15,0
453,54093,2.27,24,41,40,11,93,0,39,0,12,6,7061,8,0,5,464,3,79,0,36,28
454,54095,2.43,22,28,32,18,73,11,95,11,35,3,9120,33,8,9,174,22,238,0,20,66
455,54097,2.55,38,13,46,10,102,51,197,9,66,35,24371,44,9,142,418,78,311,54,119,101
456,54099,2.52,156,32,49,13,111,61,232,21,39,76,42007,14,12,111,813,15,816,0,90,12
457,54101,2.30,58,73,47,4,128,6,55,0,24,0,9073,7,11,23,281,0,124,0,77,22
458,54103,2.36,111,66,68,66,158,28,188,29,5,116,16435,25,5,29,438,45,266,28,118,113
459,54105,2.39,43,65,73,311,35,0,42,12,0,0,5796,0,0,39,247,0,106,0,0,0
460,54107,2.41,509,52,50,61,94,185,1417,54,315,372,86779,194,71,146,2629,81,1757,164,276,157
461,54109,2.57,61,28,51,22,120,3,214,61,14,0,23479,94,4,33,586,6,224,0,6,17
