,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC172,HC01_VC175,HC01_VC188,HC01_VC191,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209
126,39013,2.33,248.0,34.0,37.0,21.0,72.0,1383.0,97.0,1021.0,7733.0,17871.0,607.0,1637.0,6957.0,189.0,40.0,6356.0,24.0,593.0,1434.0,955.0,1018.0,325.0,87.0,293.0
127,39015,2.69,259.0,52.0,67.0,12.0,162.0,484.0,8.0,16.0,3817.0,10959.0,113.0,29.0,976.0,10.0,23.0,525.0,0.0,25.0,352.0,611.0,26.0,9.0,134.0,53.0
128,39017,2.66,2061.0,42.0,59.0,30.0,112.0,23926.0,5624.0,1470.0,33223.0,100890.0,1207.0,2237.0,16706.0,396.0,1731.0,6763.0,360.0,2235.0,3123.0,6063.0,543.0,2716.0,1786.0,1129.0
129,39019,2.54,72.0,28.0,68.0,2.0,179.0,856.0,42.0,96.0,2662.0,7713.0,148.0,238.0,1661.0,10.0,49.0,792.0,18.0,54.0,429.0,709.0,161.0,56.0,140.0,435.0
130,39021,2.6,252.0,61.0,60.0,18.0,139.0,777.0,103.0,75.0,4014.0,11010.0,135.0,191.0,1094.0,50.0,341.0,432.0,74.0,46.0,581.0,837.0,153.0,58.0,227.0,282.0
131,39023,2.45,867.0,50.0,48.0,12.0,105.0,5106.0,1297.0,283.0,13040.0,31303.0,467.0,673.0,4440.0,263.0,689.0,1591.0,183.0,375.0,1455.0,2991.0,143.0,718.0,869.0,236.0
132,39025,2.67,631.0,28.0,52.0,23.0,102.0,6674.0,597.0,316.0,20858.0,55666.0,614.0,1061.0,7050.0,99.0,949.0,2951.0,111.0,479.0,2116.0,4206.0,242.0,425.0,1033.0,504.0
133,39027,2.56,272.0,56.0,60.0,21.0,129.0,629.0,104.0,33.0,4378.0,9760.0,54.0,187.0,1107.0,20.0,114.0,291.0,70.0,43.0,343.0,488.0,76.0,123.0,327.0,53.0
134,39029,2.45,621.0,55.0,65.0,30.0,135.0,2523.0,559.0,559.0,13657.0,29734.0,299.0,940.0,9965.0,22.0,162.0,3700.0,46.0,543.0,1838.0,2908.0,1607.0,220.0,628.0,1276.0
135,39031,2.51,129.0,34.0,62.0,14.0,143.0,1835.0,43.0,152.0,3705.0,9819.0,66.0,250.0,1054.0,0.0,31.0,443.0,12.0,105.0,577.0,499.0,69.0,5.0,230.0,318.0
136,39033,2.42,229.0,51.0,57.0,35.0,122.0,559.0,58.0,61.0,4950.0,17735.0,133.0,174.0,1611.0,0.0,64.0,631.0,11.0,62.0,325.0,773.0,111.0,27.0,259.0,225.0
137,39035,2.33,7230.0,37.0,48.0,27.0,86.0,135521.0,14277.0,19047.0,75320.0,210146.0,8728.0,41496.0,115457.0,6081.0,3406.0,103089.0,797.0,20697.0,8060.0,16880.0,38208.0,14105.0,7185.0,3648.0
138,39037,2.5,210.0,42.0,62.0,25.0,131.0,731.0,115.0,59.0,4674.0,21152.0,10.0,163.0,690.0,44.0,166.0,230.0,121.0,112.0,397.0,671.0,6.0,41.0,185.0,257.0
139,39039,2.51,246.0,58.0,53.0,80.0,87.0,2063.0,444.0,92.0,3757.0,15582.0,71.0,524.0,1136.0,10.0,107.0,853.0,27.0,134.0,473.0,523.0,114.0,81.0,228.0,354.0
140,39041,2.73,402.0,24.0,51.0,6.0,102.0,13422.0,551.0,896.0,21424.0,57413.0,1384.0,2135.0,14227.0,423.0,924.0,6770.0,235.0,1654.0,2347.0,5787.0,1154.0,1465.0,1936.0,1134.0
141,39043,2.35,362.0,41.0,48.0,12.0,110.0,2396.0,339.0,363.0,6952.0,28169.0,417.0,1372.0,6839.0,35.0,238.0,3507.0,23.0,243.0,665.0,1366.0,600.0,166.0,557.0,325.0
142,39045,2.66,458.0,27.0,46.0,13.0,96.0,5368.0,595.0,535.0,15780.0,44056.0,664.0,1096.0,6465.0,87.0,588.0,2894.0,70.0,688.0,1563.0,2862.0,520.0,1252.0,999.0,915.0
143,39047,2.46,111.0,34.0,76.0,30.0,166.0,735.0,277.0,98.0,2883.0,5495.0,32.0,79.0,632.0,36.0,50.0,66.0,8.0,22.0,205.0,705.0,9.0,1.0,30.0,92.0
144,39049,2.47,,,,,,132654.0,20108.0,4870.0,99984.0,274305.0,5895.0,12348.0,65710.0,1888.0,5873.0,29464.0,1662.0,8554.0,11871.0,22772.0,5321.0,38526.0,7683.0,4715.0
145,39051,2.59,164.0,39.0,62.0,34.0,112.0,1669.0,292.0,361.0,4826.0,18546.0,55.0,536.0,1263.0,25.0,166.0,2323.0,109.0,153.0,367.0,738.0,107.0,4.0,308.0,757.0
146,39053,2.59,86.0,26.0,41.0,0.0,102.0,753.0,3.0,88.0,3003.0,5471.0,0.0,24.0,562.0,6.0,52.0,274.0,0.0,105.0,406.0,698.0,12.0,13.0,271.0,90.0
147,39055,2.68,112.0,12.0,50.0,6.0,122.0,10519.0,144.0,1912.0,11534.0,24413.0,268.0,4526.0,13171.0,483.0,556.0,7497.0,86.0,1801.0,908.0,2306.0,2070.0,107.0,1328.0,1423.0
148,39057,2.44,634.0,28.0,54.0,14.0,99.0,9585.0,705.0,529.0,17266.0,37681.0,496.0,1516.0,5936.0,249.0,967.0,3335.0,160.0,579.0,2157.0,3797.0,541.0,652.0,1307.0,569.0
149,39059,2.51,152.0,37.0,52.0,45.0,101.0,1172.0,136.0,234.0,4468.0,8601.0,123.0,242.0,846.0,29.0,90.0,713.0,83.0,107.0,786.0,649.0,662.0,95.0,243.0,96.0
150,39061,2.39,5282.0,43.0,59.0,27.0,106.0,51445.0,7609.0,2169.0,57284.0,239421.0,3985.0,4028.0,36311.0,1085.0,2708.0,11986.0,423.0,6253.0,6292.0,11860.0,1164.0,12932.0,3954.0,2164.0
151,39063,2.4,487.0,51.0,55.0,31.0,92.0,3015.0,306.0,232.0,7100.0,30060.0,80.0,484.0,3043.0,16.0,319.0,1255.0,134.0,152.0,702.0,1805.0,203.0,208.0,331.0,991.0
152,39065,2.57,354.0,77.0,87.0,29.0,160.0,1464.0,80.0,0.0,2796.0,9404.0,48.0,82.0,708.0,0.0,81.0,461.0,9.0,73.0,400.0,506.0,150.0,27.0,64.0,417.0
153,39067,2.43,112.0,71.0,76.0,50.0,160.0,345.0,23.0,128.0,1535.0,3233.0,15.0,269.0,832.0,21.0,26.0,1224.0,0.0,98.0,477.0,271.0,80.0,15.0,90.0,47.0
154,39069,2.51,182.0,60.0,75.0,10.0,172.0,956.0,280.0,22.0,2274.0,14361.0,25.0,329.0,897.0,0.0,40.0,899.0,2.0,71.0,156.0,350.0,22.0,0.0,226.0,123.0
155,39071,2.54,235.0,49.0,51.0,9.0,106.0,843.0,106.0,33.0,4001.0,10158.0,47.0,101.0,873.0,103.0,118.0,243.0,77.0,37.0,266.0,883.0,25.0,0.0,112.0,138.0
156,39073,2.49,166.0,58.0,57.0,32.0,117.0,399.0,87.0,68.0,2864.0,7491.0,96.0,155.0,714.0,7.0,153.0,256.0,0.0,69.0,156.0,547.0,22.0,38.0,180.0,87.0
157,39075,3.37,44.0,11.0,61.0,6.0,114.0,19026.0,64.0,105.0,2097.0,13811.0,25.0,70.0,389.0,29.0,77.0,435.0,17.0,79.0,191.0,382.0,88.0,28.0,244.0,4245.0
158,39077,2.62,305.0,47.0,54.0,4.0,131.0,3196.0,1314.0,238.0,6277.0,21917.0,79.0,889.0,2657.0,14.0,338.0,1889.0,44.0,202.0,388.0,1323.0,544.0,8.0,312.0,331.0
159,39079,2.46,101.0,25.0,71.0,49.0,115.0,1332.0,199.0,42.0,3209.0,6035.0,19.0,55.0,518.0,6.0,36.0,171.0,20.0,3.0,338.0,569.0,11.0,98.0,34.0,58.0
160,39081,2.35,264.0,30.0,43.0,18.0,82.0,1724.0,95.0,549.0,6055.0,13069.0,610.0,1540.0,9760.0,163.0,99.0,5038.0,35.0,463.0,970.0,1442.0,1463.0,96.0,206.0,133.0
161,39083,2.54,193.0,27.0,55.0,8.0,112.0,3279.0,33.0,184.0,7704.0,16716.0,379.0,452.0,2685.0,99.0,260.0,974.0,16.0,476.0,735.0,1879.0,96.0,3.0,673.0,722.0
162,39085,2.41,705.0,26.0,40.0,10.0,82.0,15754.0,2869.0,2832.0,24843.0,57682.0,952.0,11067.0,37743.0,2440.0,1581.0,16548.0,103.0,2498.0,2436.0,5325.0,6108.0,358.0,2451.0,665.0
163,39087,2.57,178.0,23.0,43.0,10.0,96.0,746.0,50.0,56.0,6552.0,9721.0,112.0,192.0,924.0,0.0,90.0,357.0,2.0,184.0,1052.0,1185.0,23.0,9.0,114.0,121.0
164,39089,2.55,772.0,41.0,56.0,17.0,109.0,4927.0,613.0,553.0,18888.0,48824.0,492.0,1717.0,9968.0,333.0,667.0,3646.0,161.0,554.0,1815.0,4361.0,434.0,451.0,1670.0,565.0
165,39091,2.49,131.0,27.0,64.0,3.0,144.0,1616.0,107.0,89.0,4365.0,13569.0,30.0,197.0,1577.0,3.0,193.0,731.0,60.0,189.0,652.0,1139.0,103.0,5.0,317.0,531.0
166,39093,2.5,1571.0,43.0,46.0,31.0,92.0,21950.0,4308.0,2829.0,31436.0,77757.0,2321.0,14329.0,26150.0,807.0,1161.0,25126.0,169.0,2367.0,2838.0,6620.0,9843.0,953.0,2110.0,832.0
167,39095,2.41,2741.0,41.0,52.0,25.0,98.0,24826.0,3366.0,1630.0,31955.0,123033.0,2303.0,11365.0,18405.0,564.0,1679.0,43054.0,49.0,2231.0,2538.0,6177.0,1405.0,5183.0,2554.0,2090.0
168,39097,2.59,139.0,33.0,46.0,10.0,117.0,1290.0,168.0,131.0,4981.0,12994.0,107.0,185.0,1684.0,0.0,132.0,484.0,8.0,116.0,274.0,1250.0,108.0,70.0,240.0,499.0
169,39099,2.34,1232.0,41.0,49.0,24.0,97.0,15150.0,3272.0,919.0,18317.0,49441.0,2882.0,6181.0,43678.0,363.0,377.0,10853.0,78.0,1779.0,2688.0,3581.0,16893.0,5405.0,2478.0,1133.0
170,39101,2.44,496.0,75.0,61.0,43.0,118.0,2182.0,323.0,284.0,6489.0,18629.0,190.0,442.0,3037.0,24.0,70.0,941.0,0.0,88.0,738.0,1346.0,115.0,164.0,119.0,233.0
171,39103,2.62,437.0,25.0,49.0,8.0,113.0,8564.0,522.0,3458.0,17911.0,51852.0,1261.0,7904.0,19616.0,485.0,943.0,18024.0,334.0,1461.0,1845.0,4418.0,7262.0,64.0,1260.0,1474.0
172,39105,2.45,102.0,39.0,43.0,8.0,104.0,151.0,31.0,37.0,2176.0,6076.0,0.0,132.0,406.0,0.0,19.0,309.0,1.0,28.0,370.0,403.0,6.0,9.0,76.0,48.0
173,39107,2.55,221.0,63.0,83.0,6.0,193.0,911.0,73.0,77.0,2315.0,23196.0,27.0,138.0,509.0,0.0,45.0,594.0,30.0,66.0,257.0,371.0,26.0,0.0,42.0,194.0
174,39109,2.47,255.0,23.0,44.0,4.0,93.0,2634.0,308.0,249.0,9700.0,35020.0,172.0,673.0,3201.0,128.0,344.0,1883.0,160.0,151.0,1214.0,2102.0,144.0,229.0,819.0,601.0
175,39111,2.37,19.0,15.0,59.0,0.0,158.0,437.0,13.0,4.0,1447.0,5058.0,28.0,83.0,537.0,27.0,12.0,291.0,4.0,51.0,123.0,206.0,17.0,0.0,77.0,393.0
176,39113,2.32,3377.0,45.0,53.0,19.0,105.0,27477.0,4101.0,1553.0,45609.0,128482.0,1504.0,3909.0,20235.0,1043.0,2197.0,11882.0,407.0,1899.0,5951.0,9274.0,1445.0,5854.0,3394.0,1786.0
177,39115,2.39,60.0,45.0,50.0,51.0,104.0,260.0,15.0,124.0,1903.0,3051.0,2.0,142.0,292.0,0.0,14.0,183.0,0.0,38.0,159.0,328.0,34.0,64.0,50.0,40.0
178,39117,2.67,192.0,58.0,71.0,23.0,155.0,1320.0,103.0,67.0,4877.0,9806.0,106.0,577.0,1442.0,12.0,104.0,466.0,0.0,130.0,717.0,721.0,47.0,3.0,211.0,182.0
179,39119,2.47,372.0,36.0,47.0,19.0,95.0,1835.0,154.0,154.0,8397.0,18654.0,360.0,325.0,2498.0,32.0,121.0,1304.0,71.0,195.0,1272.0,1904.0,178.0,332.0,394.0,138.0
180,39121,2.47,34.0,32.0,53.0,0.0,131.0,361.0,21.0,24.0,1053.0,3032.0,16.0,95.0,369.0,0.0,10.0,415.0,5.0,2.0,197.0,153.0,223.0,51.0,39.0,27.0
181,39123,2.3,168.0,44.0,43.0,78.0,75.0,1489.0,267.0,398.0,3899.0,17239.0,162.0,1427.0,1747.0,26.0,99.0,2586.0,0.0,98.0,359.0,764.0,561.0,11.0,367.0,226.0
182,39125,2.5,103.0,56.0,63.0,11.0,154.0,686.0,132.0,85.0,1629.0,7047.0,0.0,162.0,366.0,0.0,29.0,323.0,17.0,10.0,54.0,228.0,6.0,0.0,46.0,246.0
183,39127,2.59,155.0,41.0,50.0,9.0,120.0,399.0,23.0,6.0,3042.0,8664.0,85.0,751.0,1305.0,14.0,80.0,317.0,18.0,12.0,229.0,427.0,38.0,3.0,152.0,170.0
184,39129,2.69,158.0,27.0,58.0,28.0,127.0,849.0,44.0,87.0,6366.0,16288.0,58.0,327.0,1721.0,9.0,87.0,939.0,0.0,59.0,453.0,917.0,14.0,39.0,139.0,198.0
185,39131,2.59,71.0,22.0,38.0,28.0,59.0,741.0,60.0,0.0,3084.0,5057.0,121.0,128.0,233.0,107.0,50.0,295.0,7.0,43.0,343.0,434.0,24.0,10.0,67.0,287.0
186,39133,2.57,788.0,29.0,44.0,14.0,74.0,6696.0,267.0,2195.0,18487.0,49055.0,878.0,6079.0,18791.0,451.0,582.0,10438.0,54.0,1685.0,1978.0,4984.0,3434.0,448.0,1676.0,1149.0
187,39135,2.56,82.0,19.0,44.0,6.0,93.0,887.0,50.0,158.0,4487.0,12811.0,72.0,226.0,915.0,15.0,133.0,507.0,13.0,53.0,522.0,891.0,12.0,19.0,202.0,96.0
188,39137,2.61,137.0,45.0,60.0,21.0,130.0,1078.0,307.0,57.0,1733.0,20613.0,8.0,220.0,692.0,9.0,145.0,293.0,0.0,57.0,123.0,279.0,32.0,0.0,33.0,536.0
189,39139,2.4,613.0,47.0,56.0,40.0,120.0,3931.0,230.0,318.0,15246.0,37427.0,414.0,1539.0,5129.0,138.0,229.0,2605.0,68.0,225.0,1809.0,2362.0,407.0,455.0,824.0,1712.0
190,39141,2.53,334.0,40.0,51.0,25.0,106.0,2250.0,698.0,265.0,7743.0,20328.0,146.0,125.0,1461.0,49.0,293.0,830.0,13.0,156.0,1026.0,1400.0,172.0,127.0,353.0,144.0
191,39143,2.46,299.0,45.0,53.0,9.0,122.0,2932.0,734.0,205.0,5406.0,24130.0,74.0,624.0,2325.0,16.0,181.0,2466.0,69.0,116.0,334.0,1009.0,105.0,6.0,106.0,307.0
192,39145,2.56,486.0,53.0,57.0,33.0,103.0,1602.0,318.0,53.0,8725.0,17592.0,38.0,92.0,1688.0,8.0,32.0,464.0,20.0,81.0,1069.0,1300.0,49.0,172.0,138.0,279.0
193,39147,2.47,234.0,34.0,43.0,14.0,90.0,1441.0,259.0,180.0,3971.0,25768.0,70.0,312.0,2894.0,10.0,75.0,1385.0,0.0,61.0,229.0,701.0,94.0,22.0,200.0,427.0
194,39149,2.66,299.0,57.0,72.0,19.0,165.0,1170.0,149.0,100.0,3947.0,18284.0,161.0,132.0,955.0,10.0,180.0,462.0,20.0,51.0,281.0,836.0,17.0,178.0,234.0,155.0
195,39151,2.44,2199.0,48.0,55.0,22.0,118.0,12841.0,1493.0,1693.0,34227.0,121991.0,4314.0,7266.0,38334.0,519.0,1037.0,10179.0,458.0,1651.0,4322.0,7200.0,4717.0,3204.0,3087.0,5711.0
196,39153,2.42,2937.0,41.0,52.0,15.0,102.0,30126.0,2247.0,5225.0,49684.0,122437.0,3333.0,17482.0,49746.0,1173.0,1756.0,26141.0,396.0,4577.0,5475.0,10162.0,9860.0,4762.0,4318.0,2789.0
197,39155,2.37,897.0,36.0,41.0,19.0,78.0,9961.0,289.0,974.0,18685.0,40424.0,2703.0,5588.0,27597.0,695.0,400.0,9666.0,159.0,1948.0,2459.0,3261.0,7356.0,430.0,1612.0,1019.0
198,39157,2.53,250.0,26.0,47.0,10.0,100.0,4846.0,863.0,194.0,9053.0,31630.0,225.0,746.0,7443.0,36.0,263.0,2015.0,0.0,272.0,1225.0,1829.0,449.0,95.0,537.0,3753.0
199,39159,2.72,179.0,26.0,50.0,18.0,103.0,2083.0,45.0,147.0,6220.0,16734.0,107.0,371.0,2227.0,6.0,431.0,1254.0,0.0,50.0,415.0,1246.0,158.0,136.0,511.0,376.0
200,39161,2.47,114.0,39.0,52.0,29.0,119.0,553.0,146.0,39.0,2747.0,12256.0,39.0,74.0,504.0,221.0,59.0,352.0,0.0,44.0,211.0,372.0,45.0,15.0,143.0,279.0
201,39163,2.56,87.0,67.0,95.0,56.0,220.0,232.0,31.0,65.0,1068.0,2177.0,0.0,0.0,126.0,0.0,18.0,128.0,0.0,0.0,171.0,320.0,57.0,0.0,26.0,48.0
202,39165,2.74,614.0,31.0,53.0,11.0,125.0,15067.0,1435.0,744.0,23438.0,59654.0,778.0,1505.0,9730.0,532.0,1239.0,4650.0,168.0,1428.0,2091.0,5301.0,510.0,646.0,1738.0,685.0
203,39167,2.39,176.0,27.0,46.0,10.0,115.0,1159.0,53.0,106.0,6909.0,16083.0,28.0,247.0,1606.0,0.0,256.0,842.0,0.0,197.0,908.0,1184.0,102.0,36.0,357.0,241.0
204,39169,2.61,410.0,33.0,55.0,15.0,110.0,11009.0,516.0,603.0,9883.0,36215.0,258.0,1821.0,5346.0,144.0,323.0,2753.0,121.0,506.0,1453.0,2523.0,829.0,247.0,944.0,6770.0
205,39171,2.44,199.0,53.0,71.0,57.0,147.0,1113.0,282.0,64.0,3975.0,15401.0,49.0,197.0,1015.0,22.0,48.0,621.0,0.0,67.0,275.0,520.0,177.0,87.0,245.0,268.0
206,39173,2.45,356.0,18.0,43.0,12.0,73.0,6230.0,892.0,776.0,11667.0,50779.0,652.0,2862.0,6000.0,224.0,909.0,8769.0,70.0,788.0,989.0,3057.0,956.0,287.0,931.0,822.0
207,39175,2.39,59.0,26.0,62.0,13.0,138.0,738.0,158.0,50.0,1833.0,9915.0,14.0,95.0,636.0,0.0,47.0,156.0,0.0,22.0,74.0,359.0,0.0,24.0,159.0,315.0
208,42001,2.55,330.0,29.0,47.0,23.0,101.0,6335.0,2156.0,232.0,9226.0,38929.0,460.0,434.0,5126.0,167.0,591.0,3230.0,80.0,713.0,1482.0,1572.0,444.0,247.0,609.0,319.0
209,42003,2.26,4767.0,28.0,48.0,16.0,79.0,80643.0,4245.0,8565.0,92774.0,329656.0,9099.0,22782.0,201287.0,8202.0,3602.0,113412.0,945.0,21938.0,19415.0,23837.0,46902.0,13044.0,10626.0,3394.0
210,42005,2.37,297.0,45.0,42.0,20.0,99.0,1109.0,98.0,512.0,5531.0,26770.0,148.0,557.0,7185.0,269.0,139.0,4788.0,9.0,269.0,1664.0,1262.0,2495.0,21.0,463.0,197.0
211,42007,2.35,547.0,29.0,46.0,22.0,94.0,5606.0,434.0,1225.0,15817.0,52856.0,1426.0,2889.0,30590.0,366.0,450.0,12645.0,116.0,2031.0,5172.0,3151.0,5332.0,249.0,1590.0,380.0
212,42009,2.42,229.0,52.0,54.0,49.0,119.0,1414.0,63.0,112.0,4152.0,19478.0,42.0,270.0,1679.0,96.0,93.0,1093.0,5.0,128.0,714.0,752.0,356.0,24.0,193.0,453.0
213,42011,2.59,2071.0,40.0,54.0,21.0,107.0,64638.0,20817.0,1519.0,23653.0,145045.0,2891.0,2951.0,41593.0,1648.0,1390.0,25938.0,381.0,3479.0,2479.0,4331.0,3498.0,1218.0,2229.0,2922.0
214,42013,2.4,443.0,30.0,44.0,22.0,77.0,3593.0,309.0,361.0,8912.0,50402.0,399.0,779.0,13903.0,354.0,303.0,5267.0,59.0,474.0,2303.0,1561.0,1042.0,29.0,931.0,433.0
215,42015,2.55,296.0,47.0,51.0,28.0,111.0,1797.0,275.0,206.0,9719.0,13910.0,145.0,256.0,4667.0,258.0,187.0,2631.0,21.0,279.0,698.0,1404.0,255.0,58.0,606.0,308.0
216,42017,2.68,1545.0,22.0,45.0,4.0,93.0,64469.0,6679.0,2371.0,63020.0,164525.0,3716.0,8306.0,96674.0,4753.0,2738.0,50035.0,1470.0,17583.0,5755.0,11531.0,4288.0,3179.0,5103.0,2135.0
217,42019,2.45,573.0,29.0,47.0,21.0,92.0,5257.0,281.0,1193.0,15929.0,75801.0,986.0,2242.0,23657.0,919.0,631.0,13750.0,90.0,2321.0,5789.0,4783.0,5580.0,86.0,1232.0,621.0
218,42021,2.31,550.0,34.0,45.0,23.0,89.0,4348.0,566.0,1303.0,10363.0,47058.0,430.0,3910.0,17311.0,571.0,199.0,16383.0,151.0,2122.0,1861.0,2333.0,9989.0,282.0,776.0,283.0
219,42023,2.29,14.0,29.0,34.0,0.0,103.0,58.0,4.0,20.0,522.0,1758.0,17.0,18.0,665.0,29.0,32.0,244.0,0.0,26.0,111.0,87.0,66.0,14.0,294.0,39.0
220,42025,2.48,285.0,42.0,37.0,16.0,85.0,2966.0,167.0,423.0,3337.0,21282.0,450.0,890.0,7536.0,491.0,129.0,5057.0,229.0,1271.0,326.0,489.0,3571.0,92.0,241.0,72.0
221,42027,2.4,448.0,16.0,35.0,9.0,54.0,14214.0,409.0,851.0,11613.0,40618.0,746.0,1345.0,12154.0,572.0,852.0,7706.0,124.0,2770.0,2007.0,3030.0,2333.0,941.0,2362.0,763.0
222,42029,2.64,1265.0,22.0,52.0,10.0,99.0,55795.0,14296.0,2141.0,63019.0,114710.0,3709.0,4440.0,77395.0,2920.0,3551.0,25650.0,748.0,8084.0,6601.0,11700.0,4875.0,1569.0,4949.0,2165.0
223,42031,2.4,182.0,33.0,44.0,17.0,85.0,1262.0,83.0,75.0,2724.0,16147.0,70.0,181.0,2799.0,40.0,52.0,1321.0,12.0,175.0,960.0,980.0,142.0,32.0,372.0,155.0
224,42033,2.38,376.0,45.0,50.0,17.0,112.0,3065.0,661.0,393.0,8271.0,18478.0,135.0,478.0,6297.0,346.0,304.0,4869.0,32.0,358.0,1298.0,1911.0,2196.0,234.0,1804.0,105.0
225,42035,2.45,166.0,29.0,40.0,14.0,73.0,2059.0,91.0,207.0,2746.0,15035.0,89.0,83.0,4170.0,119.0,172.0,1289.0,8.0,214.0,540.0,429.0,279.0,116.0,371.0,329.0
226,42037,2.4,226.0,22.0,38.0,13.0,78.0,2227.0,165.0,257.0,7101.0,25343.0,143.0,467.0,5872.0,462.0,215.0,4392.0,24.0,715.0,412.0,839.0,839.0,83.0,482.0,156.0
227,42039,2.43,307.0,30.0,54.0,16.0,117.0,5081.0,122.0,536.0,9979.0,27966.0,256.0,1036.0,6996.0,332.0,490.0,5627.0,34.0,604.0,2472.0,1752.0,1209.0,141.0,1692.0,1013.0
228,42041,2.35,636.0,22.0,43.0,9.0,84.0,17550.0,1311.0,937.0,19616.0,83997.0,1014.0,1577.0,19469.0,1039.0,1434.0,9479.0,299.0,1629.0,5073.0,5029.0,1941.0,1323.0,1922.0,2354.0
229,42043,2.41,1960.0,54.0,61.0,49.0,109.0,26554.0,4983.0,965.0,16937.0,80237.0,1006.0,2456.0,20758.0,1590.0,782.0,9419.0,379.0,2633.0,3631.0,3418.0,1967.0,2407.0,1212.0,1699.0
230,42045,2.62,2768.0,35.0,54.0,13.0,90.0,60875.0,4257.0,1651.0,48538.0,83303.0,4957.0,2181.0,97777.0,3252.0,2168.0,24927.0,756.0,7696.0,4979.0,7800.0,1944.0,12303.0,3899.0,1035.0
231,42047,2.33,128.0,40.0,32.0,8.0,90.0,578.0,38.0,101.0,2126.0,15654.0,226.0,126.0,6387.0,66.0,58.0,2455.0,56.0,90.0,267.0,214.0,185.0,0.0,1951.0,516.0
232,42049,2.44,1627.0,43.0,47.0,29.0,77.0,17062.0,1733.0,1688.0,23730.0,82977.0,1360.0,2951.0,36235.0,964.0,824.0,34481.0,861.0,4002.0,4807.0,4601.0,4508.0,2829.0,6019.0,676.0
233,42051,2.42,586.0,39.0,44.0,35.0,89.0,3332.0,322.0,1334.0,12880.0,33231.0,427.0,2860.0,18742.0,248.0,201.0,11642.0,35.0,2159.0,1848.0,2441.0,8306.0,667.0,584.0,347.0
234,42053,2.37,23.0,52.0,53.0,182.0,105.0,445.0,37.0,32.0,529.0,2228.0,22.0,14.0,460.0,12.0,10.0,337.0,0.0,46.0,174.0,64.0,52.0,48.0,178.0,3.0
235,42055,2.54,425.0,25.0,55.0,13.0,99.0,10101.0,2112.0,187.0,11594.0,53676.0,602.0,614.0,6302.0,216.0,485.0,3256.0,120.0,543.0,3037.0,2794.0,464.0,166.0,1105.0,1640.0
236,42057,2.47,54.0,40.0,56.0,24.0,117.0,202.0,28.0,29.0,1310.0,5281.0,14.0,4.0,481.0,0.0,56.0,202.0,10.0,20.0,189.0,249.0,17.0,4.0,54.0,30.0
237,42059,2.36,176.0,44.0,61.0,24.0,117.0,1290.0,109.0,308.0,4733.0,8230.0,38.0,592.0,3074.0,117.0,72.0,2567.0,0.0,585.0,1408.0,788.0,849.0,150.0,150.0,165.0
238,42061,2.37,186.0,41.0,61.0,8.0,135.0,1398.0,204.0,73.0,3952.0,16113.0,186.0,184.0,2590.0,64.0,95.0,1270.0,49.0,234.0,818.0,658.0,268.0,114.0,287.0,124.0
239,42063,2.42,269.0,22.0,43.0,21.0,75.0,4506.0,205.0,899.0,7036.0,28560.0,268.0,1844.0,9609.0,223.0,232.0,7228.0,99.0,771.0,2564.0,1793.0,3251.0,118.0,838.0,185.0
240,42065,2.39,136.0,30.0,52.0,23.0,111.0,1484.0,44.0,181.0,3944.0,15858.0,22.0,253.0,5414.0,149.0,106.0,1979.0,35.0,93.0,944.0,1139.0,691.0,8.0,1087.0,205.0
241,42067,2.64,48.0,20.0,51.0,45.0,102.0,1555.0,308.0,34.0,1248.0,11744.0,32.0,76.0,629.0,91.0,9.0,270.0,14.0,138.0,435.0,415.0,42.0,0.0,85.0,507.0
242,42069,2.4,704.0,25.0,41.0,11.0,75.0,17732.0,3302.0,522.0,15203.0,38018.0,688.0,1348.0,50716.0,4209.0,498.0,36392.0,501.0,8554.0,673.0,2190.0,6019.0,129.0,957.0,850.0
243,42071,2.62,2184.0,37.0,64.0,17.0,125.0,76055.0,11323.0,1355.0,42676.0,197119.0,2315.0,2281.0,29552.0,1028.0,2065.0,14579.0,727.0,3462.0,6648.0,7887.0,2034.0,2808.0,4228.0,18161.0
244,42073,2.39,281.0,28.0,41.0,23.0,85.0,3341.0,235.0,320.0,7759.0,23844.0,738.0,1048.0,23242.0,172.0,110.0,6899.0,16.0,753.0,3599.0,1781.0,1991.0,183.0,560.0,160.0
245,42075,2.52,652.0,44.0,61.0,24.0,132.0,12182.0,3694.0,536.0,6828.0,53628.0,354.0,1466.0,8861.0,440.0,426.0,4021.0,163.0,909.0,1482.0,1464.0,1468.0,385.0,896.0,2786.0
246,42077,2.57,2009.0,44.0,55.0,23.0,106.0,72942.0,19801.0,1283.0,17916.0,96075.0,1973.0,7038.0,30915.0,1333.0,1503.0,16309.0,940.0,3942.0,1963.0,3576.0,9646.0,1863.0,2181.0,1664.0
247,42079,2.36,1750.0,43.0,50.0,22.0,101.0,26833.0,8386.0,1526.0,19460.0,58336.0,1431.0,2094.0,55720.0,10438.0,557.0,70908.0,378.0,10616.0,1194.0,2582.0,18701.0,1200.0,1478.0,546.0
