,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC172,HC01_VC175,HC01_VC188,HC01_VC191,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209
218,42021,2.89,36,44,24,84,17,582,483,10679,48048,26887,17279,606,16175,77,2111,1885,2379,10124,195,812,285,1260,2530,310
219,42023,2.91,34,29,30,76,0,12,4,560,1759,750,671,54,257,0,23,110,99,61,3,293,42,2,62,0
220,42025,2.92,45,53,15,124,16,137,269,3117,21292,10853,7311,471,5038,184,1065,358,528,3616,171,330,65,845,1413,137
221,42027,2.89,10,31,7,47,24,467,4962,11982,40896,20595,11641,658,7319,215,2646,2206,3315,2551,504,2129,817,1150,1825,355
222,42029,3.15,23,55,10,106,33,14051,10379,65075,115604,121129,77795,2970,25393,736,7841,7062,12501,4693,1671,4839,2396,4159,8203,1406
223,42031,2.94,28,48,13,99,9,82,110,2950,16862,6206,2796,108,1302,38,222,1119,1072,159,33,324,118,107,296,47
224,42033,2.89,51,53,27,121,13,564,331,8632,19491,11080,6090,390,4681,31,512,1224,1656,2139,178,2090,197,535,1255,94
225,42035,2.92,18,33,8,69,8,90,111,2707,14630,5140,3862,159,1280,5,263,568,466,274,119,418,300,134,362,21
226,42037,2.9,30,46,26,94,9,208,269,6752,25200,8329,5498,496,4327,21,777,411,948,948,72,471,118,721,1727,101
227,42039,2.95,32,53,16,121,13,140,237,10013,29003,15371,6829,343,5450,71,602,2784,1906,1238,192,1668,1012,472,1194,57
228,42041,2.88,20,43,5,84,21,1395,3339,19102,84799,37544,18850,1117,9227,308,1744,5349,5016,2170,1307,1887,2262,1286,3974,305
229,42043,3.04,52,61,46,117,16,5310,4695,17537,81505,31328,20922,1422,9278,303,2593,3554,3290,2246,2384,1452,1754,1442,3666,1210
230,42045,3.23,33,54,15,91,36,4239,15194,49614,84761,156593,96582,3439,24348,649,7732,5350,7965,2011,11221,3841,1173,4920,5864,6941
231,42047,2.88,44,30,10,80,5,3,23,1785,15804,4644,6604,160,2447,53,105,310,198,151,0,2208,539,31,123,17
232,42049,3.06,40,48,28,80,25,1719,1766,24069,86557,51152,36535,1011,34556,948,4085,4758,4508,4934,3224,6453,740,2273,2543,519
233,42051,2.96,41,45,33,95,12,297,510,13412,34133,23838,18279,228,11796,35,2329,2014,2333,8722,848,596,385,481,1216,106
234,42053,3.34,66,68,117,154,11,60,0,638,2410,1107,365,12,303,0,42,180,94,70,71,155,0,6,80,22
235,42055,3.04,28,58,13,108,32,1964,947,11515,54449,19644,6410,170,3419,113,437,3346,2747,559,245,1287,1714,234,1003,367
236,42057,2.91,49,56,24,117,21,32,17,1176,5521,1786,436,14,194,12,17,152,241,17,4,46,31,4,93,4
237,42059,2.98,37,59,15,109,31,141,76,4749,9239,6871,3186,129,2416,0,615,1255,752,950,139,145,179,148,316,109
238,42061,2.92,53,56,7,136,10,186,73,3583,16849,7229,2478,48,1135,50,264,858,682,307,87,247,151,116,583,100
239,42063,2.91,24,42,17,76,17,196,694,7215,28931,18077,9868,209,6802,50,721,2490,1921,3586,163,919,198,671,1330,124
240,42065,2.96,24,48,20,105,15,42,56,3866,15795,6629,5484,184,2049,30,109,1005,1128,713,5,1124,145,103,507,5
241,42067,3.08,16,47,50,89,16,248,22,1307,11515,3371,618,79,356,18,87,443,413,89,0,150,577,42,199,33
242,42069,2.99,28,42,11,80,19,3196,1599,15841,38384,57546,51762,4188,38346,519,8509,759,2324,6459,176,1191,764,3905,12794,331
243,42071,3.13,35,64,18,123,27,11565,6863,42317,197615,59311,29711,1034,14572,558,3563,6764,7833,1964,1994,4450,18436,2466,6205,1228
244,42073,2.96,31,41,26,92,9,285,271,7924,24843,15691,24309,169,7225,12,762,3594,1704,2150,206,720,134,359,1866,67
245,42075,2.97,45,57,29,124,12,3808,1050,7347,55554,14127,8564,415,4020,223,916,1432,1590,1379,336,916,2786,584,1223,338
246,42077,3.1,45,56,24,110,22,19680,5354,17979,96356,41835,32737,1282,16325,784,4342,1947,4063,9378,1347,2457,1456,5298,6932,2696
247,42079,2.97,43,49,22,101,17,7142,1389,20061,60495,63356,55208,10626,72489,369,10062,1298,2905,18700,973,1499,522,3328,15824,685
248,42081,2.91,50,57,35,105,24,268,361,9590,45666,16488,10551,135,5135,82,594,1260,1909,409,138,1381,509,513,1791,133
249,42083,2.83,66,75,11,183,15,188,133,4628,12710,7380,5221,32,2020,9,148,628,984,305,88,3763,292,107,365,98
250,42085,2.91,32,49,13,93,26,327,420,11766,35211,20015,14752,247,6535,42,831,3736,2684,4876,249,1204,580,464,2119,259
251,42087,3,24,50,37,102,15,82,138,3503,17338,6140,1523,199,837,0,142,907,769,89,14,226,990,164,422,11
252,42089,3.2,37,47,12,109,19,3097,1484,11217,37841,29195,28919,752,11295,444,2547,934,2434,1447,1658,1134,339,1571,2407,4665
253,42091,3.11,20,47,8,87,29,10906,29289,72995,187662,180920,122994,5395,57322,1629,27528,7998,13359,5740,3892,5997,3226,9298,9365,5629
254,42093,2.9,37,54,8,135,5,196,130,1975,6688,2289,990,166,872,77,91,223,308,160,30,83,166,133,458,0
255,42095,3.06,36,51,21,93,28,6984,3317,24140,85604,44218,43878,1272,17203,1860,3111,1825,4071,6682,1182,2072,971,4017,5616,1346
256,42097,2.8,41,51,18,115,11,617,164,6020,35271,11763,7957,829,11122,66,658,484,1270,996,95,291,394,1421,1554,64
257,42099,2.89,40,59,22,129,22,149,65,3009,20516,6437,2024,199,1119,41,238,819,792,186,51,388,475,181,524,39
258,42101,3.52,46,53,44,77,24,55229,68071,44781,119503,190488,124004,4816,55799,3862,24878,5205,8720,2856,28416,3514,1774,13861,5413,26251
259,42103,3.06,33,44,0,125,14,699,317,5435,14841,14103,12414,259,4832,185,1188,288,1217,234,175,283,334,584,600,247
260,42105,2.95,33,51,34,93,28,21,5,2473,4999,2501,1091,43,901,14,51,305,283,145,13,400,88,49,271,2
261,42107,2.87,57,58,20,122,22,1139,570,7635,50620,30103,14784,7792,17272,140,1678,457,967,4835,250,538,699,4301,4783,512
262,42109,3.07,26,63,5,132,27,185,109,2111,18006,3454,1681,195,966,101,174,295,524,192,18,302,889,94,446,23
263,42111,3.01,38,48,17,107,15,226,150,5791,32502,9227,5747,150,5136,23,714,724,1304,2606,90,319,876,318,1018,22
264,42113,3.22,15,33,25,67,16,84,13,708,2255,1246,489,24,535,6,78,117,115,13,44,38,44,39,66,0
265,42115,2.98,30,36,42,74,9,81,109,8203,10267,9235,4354,451,4064,159,964,494,967,963,29,411,147,303,1863,65
266,42117,2.74,49,58,9,123,24,80,93,6954,11182,5956,2095,83,1923,82,159,738,1116,102,29,835,248,155,1088,74
267,42119,2.79,20,39,4,65,31,677,506,4126,16738,4175,3225,195,1947,55,502,424,708,209,443,599,955,328,445,240
268,42121,2.89,40,47,21,104,12,65,84,5978,20635,10131,4206,103,3240,29,327,1680,1542,459,91,1057,365,278,707,51
269,42123,2.85,21,46,32,106,9,41,137,6176,11953,6166,3851,65,2682,30,262,922,744,376,16,5007,346,120,443,5
270,42125,2.97,30,47,14,99,19,400,729,24489,57414,38572,38281,1359,21988,337,4387,8471,4095,8512,395,1290,462,1606,2388,88
271,42127,3.05,27,39,0,84,23,446,156,6229,16410,12094,6845,514,5287,83,957,380,1172,905,227,369,174,260,1169,66
272,42129,2.85,29,41,11,89,18,811,1867,37194,115936,66528,67988,1729,37335,322,5480,8072,8476,23300,1414,4111,904,3281,3901,420
273,42131,2.95,49,53,10,110,23,79,102,3735,7446,5467,2963,923,3657,19,578,297,643,582,34,257,99,122,1715,10
274,42133,3,35,46,23,96,15,6322,3161,38398,175902,56740,26519,1238,15777,429,2549,6002,6963,1455,1839,3191,2778,1607,5033,1384
275,51001,2.84,40,41,0,85,16,1514,93,3376,2380,2027,872,39,405,66,52,259,489,75,895,121,18,29,106,369
276,51003,3.12,23,47,28,79,27,2156,2664,15752,13697,11294,4969,247,2810,231,1496,2848,3714,172,781,1389,318,276,1058,299
277,51005,2.8,36,34,57,57,14,73,40,1642,2482,2269,408,0,87,0,44,503,307,0,29,55,19,1,198,18
278,51007,3.04,53,40,65,76,14,119,41,1911,1377,1039,262,0,88,0,0,125,82,0,141,10,57,11,143,16
279,51009,2.97,17,34,18,82,7,234,173,4090,3246,2887,657,52,434,5,149,893,959,120,375,178,112,26,195,63
280,51011,2.94,68,41,0,103,0,10,0,1846,1181,1150,454,0,115,195,9,163,247,15,55,24,52,80,2,0
281,51013,3.04,8,46,36,44,50,8381,10324,23479,27823,28173,12473,698,7184,662,3973,3267,5999,680,5594,2977,757,1218,1881,974
282,51015,2.88,40,50,13,111,23,492,157,8954,13861,7109,1723,331,710,24,302,3451,1818,63,28,520,272,176,198,128
283,51017,2.72,0,84,0,338,0,32,0,379,478,418,40,0,0,12,0,573,76,0,9,71,0,8,15,65
284,51019,2.97,41,42,11,115,9,232,447,10469,9339,7986,2145,81,982,31,167,1650,1909,387,54,438,86,29,492,8
285,51021,2.88,0,35,0,94,4,4,0,553,979,1066,161,0,22,0,65,142,73,6,1,65,0,0,10,15
286,51023,2.92,22,37,17,111,4,40,103,4210,5108,3364,611,22,410,3,126,1112,802,17,6,97,22,38,296,3
287,51025,3.03,39,62,20,108,36,111,42,1081,872,818,146,0,1,14,2,304,279,0,1273,28,6,0,41,62
288,51027,2.95,118,71,25,170,15,40,7,1665,1450,2515,204,0,47,0,28,353,382,0,12,33,6,5,5,7
289,51029,2.59,134,70,0,172,0,53,70,1696,945,722,314,16,90,0,0,274,150,28,35,28,5,0,98,0
290,51031,3.03,42,43,8,110,5,186,317,6906,5698,6389,1700,121,399,64,68,1336,1105,16,131,260,33,0,259,53
291,51033,2.96,44,53,23,102,21,174,114,2885,3656,2724,1424,29,593,10,162,381,338,76,277,160,6,74,177,59
292,51035,2.89,60,58,75,97,31,295,7,3182,2596,2690,448,0,118,27,0,658,640,0,2,85,87,17,65,0
293,51036,3.21,25,21,0,53,8,0,10,542,391,526,144,2,52,0,0,95,100,3,60,65,6,0,56,56
294,51037,3.12,35,66,5,161,22,75,3,1370,1158,877,295,119,185,19,41,221,135,0,44,142,27,0,4,9
295,51041,3.23,24,48,6,106,20,8042,7043,47009,40816,33510,14006,392,6503,634,1308,6357,8251,757,3418,2585,598,743,2420,1897
296,51043,2.86,17,27,25,36,23,164,101,2608,3151,2335,670,50,240,9,127,270,457,41,6,101,15,25,68,7
297,51045,2.91,28,12,0,31,0,4,0,853,843,568,50,0,80,0,1,287,193,0,0,18,10,0,89,0
298,51047,3.3,35,47,0,113,12,1078,208,7530,8039,5874,1577,71,637,82,137,603,1141,98,442,360,225,102,447,418
299,51049,3.02,9,32,0,92,0,19,0,1105,569,821,133,0,113,0,0,212,119,0,192,32,0,0,12,8
300,51051,2.98,64,52,83,104,6,26,13,1552,1845,2005,52,0,24,63,4,498,373,0,0,64,37,0,33,1
301,51053,3.23,18,31,42,60,9,214,54,4384,1725,1884,528,0,134,18,42,300,846,19,254,67,26,9,145,12
302,51057,3.22,27,24,0,70,0,151,37,1529,1044,1374,141,0,133,0,5,71,199,0,64,59,27,0,59,19
303,51059,3.28,22,56,14,95,35,64092,117911,105765,132209,117286,56191,3368,29386,2670,14901,15202,26503,3828,34193,10027,3752,4623,7910,3866
304,51061,3.3,31,46,17,111,17,1119,459,9747,12132,10141,3839,126,1646,196,171,1451,2264,224,908,1002,336,176,973,42
305,51063,3.09,4,27,9,75,4,76,85,1321,2047,1735,395,20,568,0,126,567,541,0,3,68,0,0,198,3
306,51065,3.06,23,41,14,57,34,72,138,4707,4345,3110,1064,79,365,83,399,381,517,73,48,140,77,14,104,28
307,51067,2.7,49,70,0,169,22,551,178,6258,6897,5517,1171,59,902,134,121,1279,1282,94,82,254,198,79,191,90
308,51069,3.03,36,62,30,131,24,1873,893,11318,17751,10529,4119,102,1463,317,405,1004,2076,142,142,669,121,78,652,17
309,51071,2.87,44,58,14,135,19,90,35,2051,2107,2169,296,24,183,7,36,410,409,0,8,153,63,0,44,0
310,51073,3.03,55,59,15,132,21,80,201,7724,5111,5134,1913,58,963,202,186,844,1413,21,0,525,107,341,311,35
311,51075,2.66,47,87,22,165,65,165,24,3759,2666,2111,500,49,536,0,164,509,736,1,106,69,27,14,204,10
312,51077,2.77,25,32,0,87,6,175,0,1846,1586,1367,183,0,64,0,3,281,322,34,0,75,69,0,77,0
313,51079,3.2,15,20,0,38,11,501,141,2223,2441,2027,727,9,340,0,30,419,427,0,66,291,49,19,102,60
314,51081,2.97,73,51,71,80,28,118,60,684,294,253,54,0,89,0,0,61,219,20,660,8,21,0,0,57
315,51083,2.97,46,60,67,120,16,226,69,3314,1961,1633,287,38,132,0,16,529,500,0,255,217,100,28,119,56
316,51085,3.1,17,39,4,84,25,691,847,17575,13540,12096,4489,198,2427,205,342,2478,3097,300,468,881,157,99,979,110
317,51087,3.08,40,62,16,115,27,6331,10859,36948,33456,30324,11535,340,5822,455,2952,5602,7013,381,3359,2270,581,1158,2424,2169
318,51089,2.92,21,43,48,97,5,1395,185,5326,3661,4776,395,5,370,0,152,743,914,68,107,114,82,0,292,0
319,51091,2.55,0,49,0,43,61,6,0,262,707,269,23,0,11,0,0,335,32,10,0,6,63,10,10,0
320,51093,2.97,54,43,15,98,18,381,258,4873,3984,3376,933,20,422,141,125,368,1084,42,230,261,72,102,341,42
321,51095,2.91,23,55,10,119,21,836,931,11422,11126,8907,3960,113,2061,131,607,1778,2781,159,131,851,298,159,693,265
322,51097,2.9,31,52,0,144,0,160,21,911,557,682,125,12,27,0,32,210,150,0,602,0,0,0,0,16
323,51099,3.38,75,85,89,169,30,18,198,4383,4444,2818,1124,24,619,108,72,242,547,25,101,137,18,53,160,31
324,51101,3.07,72,57,55,108,18,94,13,3093,1645,1299,905,23,428,0,68,395,591,6,471,25,14,44,89,15
325,51103,2.52,10,33,0,75,14,18,53,2771,1183,1029,294,73,175,10,18,204,400,46,3,32,44,20,141,10
326,51105,2.96,60,56,19,131,10,144,81,2059,2496,3090,284,0,129,0,10,659,374,0,224,72,27,0,106,20
327,51107,3.42,23,66,4,126,41,15357,21873,32766,48297,40711,21734,804,9732,1012,3325,4055,7250,814,6447,3775,995,1147,2733,1170
328,51109,2.94,48,60,20,135,16,326,88,4736,4443,3884,843,25,629,86,245,488,622,47,65,140,16,42,327,0
329,51111,3.04,65,53,0,127,16,234,3,1669,771,773,168,0,167,3,3,213,400,23,552,24,40,0,194,3
330,51113,2.94,27,27,0,85,0,19,124,3072,2438,1808,703,46,109,35,55,293,189,15,164,58,72,39,76,58
331,51115,2.68,12,54,0,79,57,30,25,2384,1327,1478,286,0,196,23,50,93,465,0,303,18,31,0,150,0
332,51117,3.12,87,72,52,146,33,278,181,3719,2255,2072,602,9,151,3,98,457,348,7,1096,74,19,10,89,83
333,51119,2.89,16,35,0,56,27,47,0,3463,1686,1326,243,17,84,5,50,484,305,10,18,89,13,0,7,0
334,51121,2.88,12,32,3,45,28,439,3303,10759,15463,12013,4240,86,1962,147,797,2320,2596,187,521,801,340,383,747,172
335,51125,2.75,23,32,25,86,0,57,20,2599,1218,1269,384,2,142,0,66,457,489,0,21,100,61,22,60,0
336,51127,3.06,0,22,0,46,12,82,58,3229,2361,2786,753,27,643,73,0,456,447,69,122,114,38,16,166,49
337,51131,3.21,46,29,84,50,0,428,55,1250,737,559,271,7,84,9,34,127,97,0,528,29,0,38,35,21
338,51133,2.73,88,55,135,94,10,30,8,2725,1728,1288,363,14,103,60,24,203,269,7,69,91,20,0,101,0
339,51135,3.39,47,57,0,156,10,242,49,1688,1415,1077,292,7,222,0,0,137,235,0,887,47,64,14,123,0
340,51137,3.05,25,46,20,95,18,425,180,6075,6535,4790,1079,81,703,0,101,527,1008,41,242,266,71,11,249,101
341,51139,2.97,35,44,40,97,8,53,72,3958,4756,2515,438,6,245,17,26,513,329,31,18,55,130,22,222,0
342,51141,3.1,27,28,0,61,15,86,16,2302,1145,1880,96,0,94,0,10,175,409,12,0,69,32,19,75,0
343,51143,2.84,65,54,60,104,18,738,197,6958,3838,5887,629,15,423,45,101,815,826,43,271,84,85,32,163,20
344,51145,2.92,30,46,30,135,8,205,109,3756,3250,2825,865,26,460,45,164,808,887,18,19,93,9,64,167,31
345,51147,3.09,48,49,40,101,6,192,39,2565,2415,1703,872,85,448,62,224,441,465,16,55,170,171,10,220,6
346,51149,3.27,19,31,0,66,17,373,399,4829,3332,2557,850,27,584,46,185,634,707,32,673,88,0,32,81,108
347,51153,3.48,35,68,10,123,40,30860,16088,33131,48751,40436,18353,813,9439,993,2846,4086,7901,1278,14503,3788,1233,1157,2597,3830
348,51155,2.76,19,54,106,115,0,120,184,3553,4470,4025,505,0,214,11,113,632,689,14,27,184,39,92,276,12
349,51157,2.74,94,61,0,166,19,145,21,1714,1559,1098,267,0,128,126,36,87,286,42,0,24,65,6,92,0
350,51159,3.47,73,77,0,264,21,350,20,1841,844,972,205,0,95,15,2,82,102,0,1,59,0,0,2,50
351,51161,2.9,42,60,6,132,28,644,1146,15199,14930,12107,2982,170,1372,85,324,2747,2772,281,421,734,253,163,767,150
352,51163,2.96,43,54,16,100,32,111,149,2658,3711,2690,450,0,209,68,233,1091,449,8,51,100,100,0,132,16
353,51165,2.98,32,63,50,125,20,1701,141,7007,15535,4917,1554,52,717,35,360,1592,1189,90,142,463,1383,742,266,77
354,51167,3.15,38,24,24,58,0,72,23,2568,3030,2782,164,0,171,11,89,822,512,0,5,21,0,0,230,8
355,51169,2.85,2,22,3,48,9,98,53,2408,1907,3075,319,0,47,14,1,774,323,0,0,18,0,0,56,0
356,51171,2.9,36,51,62,83,25,1001,369,4833,9814,4736,1068,42,468,8,302,691,910,0,37,236,220,25,255,32
357,51173,3.01,20,42,0,104,7,245,40,2587,2991,2277,239,6,121,10,11,1112,527,0,19,138,86,14,225,46
358,51175,3.09,27,36,6,86,9,16,30,2224,956,1302,513,2,284,3,72,54,276,0,1048,13,6,0,21,30
359,51177,3.3,52,58,27,106,32,2575,1618,15504,17797,16517,6062,309,2984,135,384,1570,3258,274,437,1080,220,344,696,277
360,51179,3.41,28,53,12,123,21,3067,2493,12992,18775,14909,6863,237,3256,353,893,1639,2616,354,1909,1212,303,293,1096,1343
361,51181,3.32,41,34,18,88,9,52,49,1330,451,482,138,8,24,0,15,167,92,71,111,6,0,0,19,1
362,51183,3.36,73,60,0,119,42,66,5,987,380,570,77,0,17,2,40,31,131,19,303,30,7,25,32,36
363,51185,2.86,21,36,21,83,6,67,109,4369,5703,5880,1083,14,235,0,43,1022,634,0,83,68,47,0,201,5
364,51187,3.09,44,71,21,147,28,429,193,6237,7626,5754,1563,55,703,65,71,807,1263,44,26,355,74,119,345,33
365,51191,2.75,29,52,27,127,9,75,161,8532,6993,6522,1039,5,619,16,215,2247,1493,23,134,287,41,39,314,26
366,51193,3.06,81,63,37,141,8,332,52,3868,1987,1872,390,42,256,10,54,339,273,8,27,45,31,14,192,11
367,51195,2.97,34,53,20,110,14,261,98,3617,3423,5137,466,9,248,23,15,1376,1063,0,48,153,11,10,104,91
368,51197,3.02,5,25,1,51,12,123,28,2731,3979,1904,400,0,129,79,45,899,306,33,3,28,90,0,159,0
369,51199,3.02,26,61,0,151,24,445,2068,9808,10760,8439,3728,164,1983,211,544,1538,1894,201,509,683,135,209,494,342
370,51510,3.02,20,54,8,76,34,8465,3864,14088,17269,16095,7250,491,3786,192,1840,2483,3637,472,10924,1493,542,556,1310,762
371,51515,2.66,42,44,0,89,21,31,26,459,825,710,267,55,17,0,33,202,123,0,15,58,88,0,14,62
372,51520,2.82,19,60,108,104,0,40,127,2892,2457,2042,221,0,105,9,15,661,607,15,15,83,23,10,58,9
373,51530,2.84,125,100,0,250,0,23,24,1022,640,751,108,0,105,0,0,153,175,0,2,63,44,0,56,0
374,51540,3,15,28,0,33,27,649,1985,5160,5501,4103,1874,112,1040,73,412,978,1320,70,573,395,107,193,422,164
375,51550,3.18,44,53,23,112,18,2289,3731,23309,23643,24056,9236,367,4198,318,1009,3480,4599,188,6249,1323,309,509,1187,1189
376,51570,3.04,15,27,0,54,18,125,369,3931,1903,1489,494,11,249,39,16,592,593,0,383,105,24,8,94,36
377,51580,3.03,12,65,0,148,31,0,11,424,715,525,132,0,0,0,13,184,84,0,11,46,7,0,13,0
378,51590,2.91,50,57,0,118,18,552,147,3523,2572,3404,447,29,285,32,25,702,542,0,437,72,21,0,100,341
379,51595,2.84,62,80,0,148,15,98,18,392,113,315,12,0,58,0,66,69,44,0,714,21,0,0,4,0
380,51600,3.06,2,58,0,101,31,895,2269,3031,3340,2940,1477,109,563,170,252,501,595,48,284,124,40,166,367,105
381,51610,3.23,1,43,0,82,22,259,724,1784,1861,1555,591,101,518,0,375,222,626,86,221,169,130,69,153,0
382,51620,2.92,91,74,0,174,18,21,48,989,421,520,101,19,103,0,0,56,151,0,670,24,0,0,32,232
383,51630,3.12,34,52,14,71,35,1182,171,2800,2859,3011,1350,0,466,51,81,438,479,49,242,114,26,22,169,232
384,51640,2.65,46,74,0,154,0,438,0,511,615,673,77,0,15,0,26,199,87,12,0,16,0,0,63,0
385,51650,3.16,34,47,41,77,16,943,2125,11054,10934,9162,3965,58,1541,141,308,1398,2369,105,1344,620,70,187,521,1460
386,51660,3.05,19,35,5,58,15,3609,871,3175,5508,3013,1312,78,717,103,495,443,777,79,672,468,1088,106,297,78
387,51670,3.35,56,60,51,123,0,102,72,2795,1136,1650,422,0,87,2,29,57,319,20,302,56,44,0,87,50
388,51678,2.7,0,11,0,0,38,45,252,979,1397,898,582,0,129,10,19,450,489,25,23,67,63,20,144,20
389,51680,3.08,25,58,6,106,12,441,1415,11690,9649,7571,2755,98,836,120,299,2070,1789,69,731,587,120,145,582,483
390,51683,3.62,65,67,19,100,51,5687,1050,3011,3831,4186,1414,71,881,133,234,455,700,80,563,134,122,50,254,62
391,51685,3.91,34,44,0,73,25,2312,663,746,1228,954,451,12,95,91,0,78,219,23,288,62,30,9,0,22
392,51690,2.98,82,68,92,154,6,86,133,1607,1098,760,287,0,45,23,26,213,178,0,124,9,9,0,58,21
393,51700,3.1,47,61,54,96,21,4168,3071,15880,17555,14788,6608,240,2851,531,1246,1726,3386,222,2597,1120,316,152,1114,1653
394,51710,3.35,47,64,38,103,16,3875,4553,16953,20862,19421,8800,415,4010,688,1269,2785,4204,330,8444,1283,174,300,1170,3038
395,51720,3.11,0,0,0,0,0,38,0,285,153,554,170,0,40,0,0,149,100,0,0,0,0,0,30,0
396,51730,3.36,47,43,23,71,19,270,156,1672,764,675,325,0,49,15,35,110,190,1,593,35,20,39,65,175
397,51735,2.98,61,49,20,122,27,8,321,2147,2016,1663,584,0,346,23,140,305,440,42,0,193,0,26,20,0
398,51740,3.11,58,71,34,120,27,500,569,6506,5666,6706,2161,35,885,47,186,796,1312,72,1358,404,130,180,659,641
399,51750,2.87,2,15,0,21,21,286,374,1624,2876,2500,683,23,384,0,244,423,368,40,186,65,32,12,227,16
400,51760,3.18,33,48,24,68,26,6726,2599,16710,15052,13829,5815,285,3051,176,954,2996,4285,359,3570,955,410,337,1185,1337
401,51770,2.96,52,61,78,102,14,2057,1238,11512,11641,9502,2200,100,937,86,183,3590,1414,66,1810,437,101,42,557,806
402,51775,2.9,13,36,0,66,27,461,140,3842,4141,2537,594,13,357,8,55,690,788,20,200,198,42,46,353,70
403,51790,2.78,7,36,0,76,10,104,85,2637,4033,2327,942,6,384,27,65,1230,615,0,98,274,91,21,311,64
404,51800,3.22,39,50,15,112,15,363,683,8434,7767,5987,2301,77,942,176,252,1153,1517,0,1002,266,205,110,244,802
405,51810,3.12,29,55,16,101,22,4693,18215,43336,60164,52081,29956,958,12270,1757,3475,6504,10874,949,31185,3591,889,1134,4240,4689
406,51820,2.94,74,65,0,132,13,140,84,3155,3449,2420,677,0,203,27,100,842,630,14,58,209,57,0,244,97
407,51830,2.67,5,10,0,18,8,242,225,2105,2710,1645,1330,68,482,20,330,366,591,61,68,219,3,56,187,75
408,51840,3.13,52,45,0,85,10,2293,311,2944,4847,3163,1344,10,547,73,155,545,505,33,162,151,53,7,214,281
409,54001,3.12,43,35,16,72,9,20,35,1677,3741,1666,541,10,291,0,46,397,557,5,2,49,35,0,128,15
410,54003,3.03,42,56,20,117,15,984,584,10430,24260,14116,5500,226,2050,225,541,1600,2143,131,150,705,81,170,971,351
411,54005,2.97,45,44,22,103,6,28,3,2105,3381,3313,325,0,158,7,53,577,300,0,17,25,22,34,90,27
412,54007,2.91,14,33,16,63,16,19,18,1809,3244,2497,223,4,99,0,39,323,77,13,22,277,31,0,82,0
413,54009,2.82,44,58,22,129,16,0,19,2629,5186,4464,4097,41,1219,0,156,935,533,248,26,122,103,88,321,18
414,54011,2.91,22,47,30,71,27,120,575,15905,14325,15550,2676,40,1370,138,343,2135,2465,39,207,287,150,42,1196,64
415,54013,2.87,87,57,161,100,0,11,3,441,1825,1583,231,0,130,0,38,119,90,0,11,0,0,0,34,0
416,54015,3.3,48,74,38,203,0,0,0,1113,926,1863,92,0,79,0,18,143,243,0,0,0,41,0,64,1
417,54017,3.37,58,52,0,101,31,0,0,884,2096,1310,167,0,122,0,67,150,75,2,0,32,52,0,81,0
418,54019,3.01,60,51,35,104,13,103,21,4485,7300,6549,1468,27,654,39,182,950,1014,17,19,123,64,21,296,62
419,54021,3.15,43,37,0,86,0,253,20,903,1865,1077,207,0,102,0,35,160,88,0,107,112,0,5,9,43
420,54023,3.05,19,70,32,179,7,57,0,692,3085,1056,308,0,62,4,15,117,150,0,46,22,267,0,15,12
421,54025,2.8,25,40,16,90,7,35,27,4153,5535,5915,873,17,325,2,62,1438,1217,78,111,61,6,6,113,25
422,54027,3.37,31,27,0,68,6,2,85,1312,6269,2719,525,8,281,7,10,233,445,0,0,8,50,44,98,0
423,54029,2.84,59,65,0,165,13,44,21,3546,5681,5814,4624,89,2266,43,490,1145,632,548,24,54,78,85,303,0
424,54031,3.84,16,24,0,67,7,302,4,2046,5384,859,144,0,117,16,80,179,220,8,102,46,0,0,79,0
425,54033,3,43,63,32,129,19,104,292,7451,13600,12114,7310,155,1083,0,155,2044,1859,325,123,323,182,25,427,17
426,54035,3.09,31,34,33,58,17,0,0,4256,6173,5075,756,0,147,2,66,743,847,14,0,70,38,12,78,108
427,54037,3.11,30,42,0,78,28,519,377,8324,13114,7554,3088,77,1236,86,471,719,1510,116,224,512,220,125,430,112
428,54039,2.93,34,41,27,80,11,282,1165,27468,29205,26984,6725,153,2145,111,661,5466,5154,200,517,1441,192,76,1576,192
429,54041,3.01,26,39,0,79,17,6,29,1199,2142,1773,245,0,193,0,24,280,220,103,0,53,0,0,189,30
430,54043,2.97,50,43,28,83,19,100,42,2734,2512,3678,511,0,137,0,80,450,176,19,0,3,0,0,0,0
431,54045,2.86,26,44,70,81,7,40,72,2692,5294,5577,923,18,166,0,123,502,276,6,0,21,0,0,182,30
432,54047,3.19,43,41,16,70,26,9,26,1753,2216,2920,597,0,68,10,50,183,69,32,552,24,13,10,42,0
433,54049,2.99,40,49,34,99,8,229,38,6645,13930,11170,6259,43,2348,20,290,1486,1017,203,17,263,81,12,339,48
434,54051,2.78,62,56,120,95,11,119,141,4050,9615,6335,1759,101,1943,25,174,848,559,222,9,85,129,67,550,0
435,54053,3.09,25,39,7,94,4,28,11,2324,5327,3608,702,0,66,1,22,303,567,23,10,9,101,25,296,3
436,54055,2.98,34,54,21,126,2,231,191,8271,8283,10008,2497,20,527,121,262,1148,1315,12,77,180,52,6,237,0
