,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC172,HC01_VC175,HC01_VC188,HC01_VC191,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209
218,42021,2.9,34,43,15,89,16,555,564,12092,49352,26736,16778,625,16075,58,2017,2508,2558,10898,211,706,418,1441,2700,166
219,42023,3.01,37,32,30,85,0,9,4,620,1797,748,685,49,258,11,18,120,121,57,0,284,25,2,73,0
220,42025,2.92,50,58,21,132,20,184,195,3551,22141,10600,6865,609,4374,207,1075,569,604,4301,162,491,71,843,1447,217
221,42027,2.92,9,34,9,54,24,561,5040,13021,42216,20295,11643,737,7677,235,2849,3115,3697,2805,558,2028,1011,1345,2210,315
222,42029,3.13,20,55,8,107,34,13375,9978,67172,115452,119155,76621,2943,26173,751,8193,12559,13498,4513,1759,5046,2750,4651,8539,1163
223,42031,2.94,30,51,5,107,18,34,87,2881,17785,6529,2591,105,1344,40,242,1380,1045,154,26,599,105,88,346,16
224,42033,2.9,50,57,41,125,15,277,182,9475,20538,10388,6716,592,5216,23,481,1581,2187,2799,27,2310,229,596,1022,29
225,42035,2.87,20,32,13,62,11,92,157,3037,14612,5794,3448,240,1230,19,181,755,547,330,55,652,296,77,375,57
226,42037,2.88,21,39,17,79,13,152,381,6242,24552,8986,5565,599,4593,75,579,660,1019,838,45,427,145,923,1868,26
227,42039,2.97,32,42,17,95,11,269,214,10719,30749,16052,7453,278,5688,91,798,3325,2133,1149,41,1904,778,593,1334,76
228,42041,2.87,16,40,5,75,23,1451,3035,21184,86949,36543,18469,1277,9979,298,1598,6611,5414,1907,849,2243,2112,988,4197,586
229,42043,3.06,50,62,32,129,16,4413,5111,17906,85784,32428,21540,1429,9205,264,2799,5353,3502,2279,2380,1866,1473,1440,4136,1469
230,42045,3.23,29,51,13,92,30,4768,14699,51960,88621,159534,100906,3867,26263,675,7938,9926,9160,2264,10908,4038,1291,4664,6317,5890
231,42047,2.86,50,49,20,130,9,53,46,2198,15316,5027,6804,163,2638,73,93,505,213,255,0,2422,523,79,151,10
232,42049,3.06,39,52,26,96,23,1799,1535,25398,89220,50289,39037,949,35681,925,4301,6961,4843,5402,4355,7103,778,2421,2455,547
233,42051,2.97,43,46,33,103,10,267,383,13612,34868,23818,19402,258,13263,110,2376,2709,1967,9498,649,550,380,539,1565,149
234,42053,3.43,83,68,74,164,10,92,0,664,2472,997,321,15,266,0,91,225,67,133,0,157,8,31,32,0
235,42055,2.96,39,65,13,134,28,1873,815,11632,57992,18736,6394,254,3449,109,434,4214,3127,507,318,1238,2005,277,1318,240
236,42057,3.01,60,57,25,132,13,19,3,1071,5644,2067,399,11,245,25,11,267,164,16,9,73,19,29,85,3
237,42059,3.13,44,61,11,99,47,100,51,4406,10372,7445,3559,71,2291,26,727,1906,835,1261,38,211,136,84,311,9
238,42061,2.96,52,49,12,123,6,162,78,3877,17537,7686,2091,40,997,39,337,1289,795,275,27,294,178,156,657,86
239,42063,2.91,33,45,19,87,15,203,461,7898,28666,17956,10241,179,6446,59,871,3673,2210,4100,124,1063,259,918,1457,75
240,42065,3.01,16,41,15,93,13,74,21,4299,15883,6630,5142,255,2058,15,234,1348,1148,710,34,1178,158,98,594,38
241,42067,3.16,22,50,38,101,17,208,46,1683,11827,3059,807,113,486,11,196,590,356,132,13,184,612,43,197,29
242,42069,2.94,32,41,13,79,19,2841,1899,16426,39808,58615,51861,4352,38958,436,9536,1944,2748,7181,210,1046,496,3802,13476,230
243,42071,3.1,35,64,15,131,25,11434,6473,41461,199969,58264,29172,1288,14399,360,3855,9923,7438,2057,1889,4508,18762,2243,5976,1292
244,42073,2.99,33,53,22,114,19,380,244,8641,25990,15887,24437,107,7922,20,807,5256,2030,1886,135,746,245,303,2056,33
245,42075,2.96,41,57,30,115,20,2860,894,8091,57199,15221,8486,443,3643,134,633,1986,1584,1629,314,891,2622,514,1069,247
246,42077,3.06,45,56,30,115,19,17468,4967,19363,97229,42698,33985,1380,17019,932,4482,3516,4397,9428,1294,2610,1395,5199,6897,2316
247,42079,2.97,35,46,19,97,16,6060,1298,21969,59643,63846,54739,11004,75045,286,9976,2447,3318,18516,526,1445,558,3745,15996,785
248,42081,2.87,50,54,30,108,20,238,377,10037,48019,17178,10619,169,5546,48,562,1710,2082,432,176,1297,389,427,1624,158
249,42083,2.91,72,81,0,201,22,137,134,4740,13282,7566,5605,45,2273,13,143,844,895,264,52,3826,261,107,417,74
250,42085,2.89,22,45,10,85,27,307,337,12767,36620,19763,14996,277,6511,73,1043,5091,2880,4757,436,1476,480,463,1958,215
251,42087,3,41,52,74,106,7,71,110,3463,18439,6023,1603,123,790,8,203,1285,780,111,9,185,692,209,477,12
252,42089,3.15,31,53,18,98,37,2895,1669,12086,39099,28641,28348,777,11419,685,2390,2055,2353,1285,1243,1621,433,1145,2386,3476
253,42091,3.07,23,50,11,96,29,9936,27869,74751,190472,178537,124035,5188,55685,1604,27696,14136,14132,6201,4068,6244,3643,9507,9701,5472
254,42093,2.86,45,69,32,165,9,99,216,1993,6566,2062,1040,157,828,31,67,229,358,247,27,124,129,143,528,0
255,42095,3,42,53,31,100,27,6496,3471,23264,87044,43124,45169,1185,17349,1877,3387,3388,4300,7016,1061,1823,1304,4375,6030,1567
256,42097,2.82,28,54,15,130,10,522,129,5413,35020,10837,7931,919,10994,88,830,986,1281,1148,9,543,471,1678,1738,26
257,42099,2.9,33,49,20,109,18,189,54,2877,21332,6747,2124,166,1146,24,225,1120,801,246,34,288,263,135,604,3
258,42101,3.5,46,53,45,82,21,54450,64294,47303,122783,195849,125061,5334,58395,3158,25520,9813,8768,2480,28683,3719,1886,13262,4345,25150
259,42103,2.95,32,35,5,88,17,519,305,5577,14387,12772,12814,268,4523,244,1301,596,1289,339,334,457,248,798,711,455
260,42105,2.8,50,59,41,123,23,26,28,2402,5365,2624,1002,45,838,16,60,298,381,121,14,405,204,78,210,0
261,42107,2.86,46,53,19,114,19,1218,457,7607,49274,28998,14681,8080,17006,224,1849,690,991,5222,178,692,831,4451,4540,260
262,42109,3.05,38,70,11,158,17,151,91,2553,19369,3652,2088,192,1115,34,257,345,511,129,27,200,835,112,508,18
263,42111,3.04,32,41,7,92,16,201,87,6593,32998,9494,5830,73,4808,45,845,1248,1309,1988,91,321,843,410,1154,22
264,42113,3.14,31,31,25,71,9,10,2,888,2342,1332,516,43,424,16,134,148,120,47,0,75,46,20,90,0
265,42115,2.95,33,34,30,84,6,85,56,9012,10965,9267,4570,536,4095,177,880,791,1058,964,23,462,247,287,2333,42
266,42117,2.74,43,53,10,116,19,40,107,7348,11799,5701,2382,74,2186,111,145,844,1071,105,68,935,253,143,1054,89
267,42119,2.77,18,43,14,78,30,989,557,4005,17111,4834,3129,261,1778,39,640,594,695,121,240,625,1071,292,709,291
268,42121,2.9,38,51,40,107,14,66,67,6103,21028,9899,3807,138,2762,26,249,2422,1517,425,70,857,196,310,792,26
269,42123,2.86,41,56,56,126,12,48,93,6778,12840,6004,3974,69,2760,21,293,1261,881,439,0,5469,454,148,464,2
270,42125,2.99,28,46,19,98,19,366,666,25465,55462,39239,39403,1529,22604,214,4772,11333,4446,9186,374,1239,633,1738,2485,67
271,42127,2.97,34,42,0,99,21,419,72,7105,17212,12685,6430,460,5447,101,1143,632,910,812,140,306,190,303,1375,136
272,42129,2.88,31,46,12,97,23,964,1288,39365,121549,66002,73381,2312,39939,111,5734,11476,8599,24541,1539,4220,863,3303,4853,270
273,42131,2.97,43,52,9,117,18,88,45,4134,7351,5605,3316,842,3861,7,489,370,489,696,48,256,82,117,1758,32
274,42133,2.98,33,48,22,105,14,6446,3017,36942,180885,55844,25642,1172,14214,365,2431,8820,7251,1688,1965,3162,2750,1512,5157,1468
275,51001,2.99,47,50,17,127,5,1558,86,4774,3161,2534,1024,37,568,54,73,437,396,129,3811,120,15,30,249,166
276,51003,3.04,21,44,17,66,36,1883,2906,15790,15440,12232,5023,184,2881,238,1724,3991,4397,241,507,1044,228,322,1311,258
277,51005,2.79,71,47,0,123,11,76,22,1789,2441,2249,324,0,69,13,44,636,183,0,11,89,34,0,142,30
278,51007,3,29,54,48,121,11,231,32,1545,1137,1180,288,0,178,0,8,239,76,15,158,25,78,0,127,18
279,51009,2.8,33,39,12,93,10,325,144,3996,3516,3572,749,41,446,0,188,1210,1003,67,277,275,66,29,149,12
280,51011,2.79,74,53,74,133,0,28,0,1849,1115,1324,479,0,42,144,0,316,300,11,74,47,67,56,45,0
281,51013,2.93,14,47,0,52,45,8722,10240,22268,26481,26567,11278,997,6664,663,4145,5275,5607,628,4796,2581,787,1375,1767,771
282,51015,2.94,35,38,13,77,21,334,127,8430,14515,6354,2545,70,839,37,404,3507,2027,92,17,477,232,183,360,96
283,51017,2.66,0,37,0,158,0,0,0,377,639,370,63,0,0,0,0,624,47,0,22,32,0,0,0,34
284,51019,2.91,36,43,19,116,11,289,353,10820,9816,7864,2238,25,938,100,147,2250,1954,186,100,357,63,35,432,0
285,51021,2.81,0,44,0,116,0,14,7,405,862,834,92,0,25,0,222,261,119,0,0,57,0,14,15,12
286,51023,2.88,59,41,44,92,16,49,149,3531,4859,2967,702,50,449,0,71,1311,760,15,13,214,46,29,295,2
287,51025,3.11,46,67,57,158,2,94,47,1484,1010,883,148,0,40,12,2,194,112,0,2896,23,0,0,28,29
288,51027,3.18,52,34,40,64,12,46,3,594,1215,2272,169,0,65,0,0,555,124,0,59,25,0,7,17,0
289,51029,2.38,92,49,0,166,0,28,31,1182,895,457,152,6,19,0,11,144,63,24,22,0,0,4,35,0
290,51031,2.96,41,54,20,117,15,275,195,7376,6877,6356,1512,130,479,146,73,1558,1538,8,223,238,71,37,272,91
291,51033,3.18,43,72,25,131,36,290,103,3310,3219,2969,589,3,401,45,92,430,516,45,176,121,22,13,267,87
292,51035,2.82,35,64,122,95,30,253,32,3406,2788,2768,394,12,252,13,0,495,679,0,0,54,35,13,143,0
293,51036,3.31,63,37,100,67,3,0,0,628,530,470,159,1,59,0,0,228,112,0,89,88,8,9,53,53
294,51037,3.49,61,76,13,166,31,8,0,1685,1020,808,322,103,41,3,66,273,201,0,36,162,3,0,70,0
295,51041,3.13,26,48,14,105,18,8217,6631,45727,40667,34230,14855,394,5814,483,1312,9050,8195,689,2892,2558,638,729,2837,1641
296,51043,2.95,32,30,0,69,18,284,99,2409,2943,2281,521,29,258,13,172,531,527,30,26,98,14,8,78,7
297,51045,2.87,0,29,0,66,0,9,0,894,1322,778,112,0,42,0,0,373,189,0,0,6,11,0,152,0
298,51047,3.19,16,51,0,121,18,1588,158,7119,8208,6056,1926,39,602,24,188,934,1056,107,392,308,117,81,352,77
299,51049,3.1,19,47,0,116,7,0,0,982,742,751,148,28,96,48,0,560,131,0,166,50,0,0,29,0
300,51051,3.22,47,62,38,149,5,0,6,934,1661,1990,48,0,0,65,5,639,478,0,0,29,39,0,68,0
301,51053,3.18,20,25,19,61,3,289,57,4590,1922,1578,615,13,192,44,0,577,443,23,461,96,31,12,140,11
302,51057,2.89,44,43,34,104,0,125,41,1391,1052,1033,174,0,102,0,18,225,147,0,215,94,23,0,55,35
303,51059,3.26,20,54,11,94,34,62078,115394,111935,137677,121596,56230,3306,29504,2298,14682,23149,27263,4211,31568,9705,4218,4475,8194,3498
304,51061,3.36,22,44,24,106,15,1275,553,10262,12262,9792,3439,45,1797,288,119,2270,2640,258,1091,830,322,102,653,61
305,51063,2.88,9,36,7,102,0,47,71,1864,2104,1951,309,13,518,0,77,575,483,0,0,90,0,0,156,8
306,51065,3.11,49,53,29,63,51,122,73,4202,4157,2913,1070,140,465,25,188,528,695,90,29,238,39,0,133,7
307,51067,2.68,44,58,9,144,15,635,163,6739,6939,5799,1070,0,883,86,146,1625,1245,59,25,193,128,98,250,43
308,51069,3.01,44,65,26,144,23,2414,573,11431,17490,10687,3872,128,1736,148,397,1773,2152,87,45,898,134,77,694,43
309,51071,2.85,56,59,38,137,13,50,10,1922,2322,2190,324,37,81,42,51,701,571,0,0,181,30,0,39,0
310,51073,2.94,33,34,27,78,9,176,204,8868,4956,5175,1671,16,720,76,292,1277,1545,9,96,650,124,198,387,46
311,51075,2.62,68,127,2,209,100,320,59,3299,2214,1640,577,61,326,0,178,621,719,8,42,118,89,18,141,0
312,51077,2.83,0,26,44,51,6,157,0,2041,2013,1557,256,0,26,0,2,588,340,46,0,39,36,0,107,0
313,51079,3.18,11,27,0,52,16,499,138,2192,2350,1875,766,20,379,0,53,268,438,0,98,182,38,0,76,20
314,51081,3.6,59,50,51,94,24,150,75,971,320,225,39,0,81,0,0,81,110,32,2096,9,15,0,12,0
315,51083,3.02,25,52,7,109,27,206,68,3384,1842,1718,321,23,162,9,23,495,246,0,305,217,16,28,227,45
316,51085,3.07,20,39,13,89,20,757,697,18802,14376,12748,4070,137,2279,158,416,3750,2859,334,390,647,195,150,963,65
317,51087,3.04,37,57,18,106,25,5897,10297,39204,34285,30724,11063,564,5537,554,2073,7908,7139,412,3800,2260,718,553,2366,1710
318,51089,2.9,48,49,83,98,8,1235,125,5418,3377,4663,520,87,333,0,189,878,804,35,846,190,33,10,114,7
319,51091,2.5,0,33,0,59,34,0,0,280,567,321,17,0,0,0,0,309,32,0,0,5,3,0,4,0
320,51093,2.94,45,46,24,112,17,214,109,5382,3568,3247,973,12,356,253,162,907,998,62,645,203,104,55,207,30
321,51095,2.85,30,40,11,85,20,1067,858,12719,10839,8808,3960,242,1791,111,700,2054,2836,214,139,697,264,154,715,60
322,51097,2.91,60,42,0,140,0,109,0,1017,505,506,23,7,31,0,0,148,95,0,227,0,0,0,0,0
323,51099,3.13,33,64,20,140,24,33,146,3825,4337,3065,963,21,599,94,107,534,541,19,121,145,33,78,182,7
324,51101,2.99,83,67,169,93,26,63,13,2692,1509,1368,787,57,458,0,90,539,411,6,218,98,9,51,111,11
325,51103,2.43,8,29,0,51,23,8,9,2985,1295,1212,201,57,77,0,17,310,372,14,91,47,27,10,163,34
326,51105,3.03,25,27,25,59,5,44,182,1712,2350,3072,305,78,135,0,0,647,233,0,126,65,63,0,163,21
327,51107,3.57,24,73,12,123,53,13945,20978,35469,45935,38591,20655,1048,10072,733,3104,6523,7421,718,4292,3499,805,1340,2710,1030
328,51109,2.79,46,61,16,122,31,339,83,4003,4456,3358,847,8,514,47,177,832,623,118,103,193,44,44,206,0
329,51111,3.26,57,43,63,86,9,272,0,1962,661,917,219,0,136,20,3,463,186,9,756,35,72,0,115,3
330,51113,2.88,16,35,33,97,0,87,100,3426,3820,2188,726,20,137,0,11,385,201,13,222,183,57,60,96,34
331,51115,2.76,13,46,0,92,29,21,24,2825,1642,1588,296,0,131,26,92,106,391,0,0,78,50,0,98,11
332,51117,3.12,51,65,35,164,11,454,145,3620,2508,2209,502,14,223,0,72,368,442,0,2895,103,8,24,182,13
333,51119,2.86,0,8,0,31,0,77,0,3783,1963,1429,292,22,169,0,68,437,375,0,32,42,20,14,12,19
334,51121,2.82,8,36,4,57,27,468,3098,11610,16219,11887,4115,145,2227,160,853,3423,3033,50,264,932,297,172,1048,156
335,51125,2.7,18,21,0,57,4,198,24,3109,1119,1809,334,0,170,0,47,304,534,12,9,92,61,22,173,0
336,51127,2.93,17,34,0,51,33,30,82,2871,2227,2292,863,11,686,15,12,609,440,71,69,134,27,10,210,75
337,51131,3.11,38,43,39,105,0,379,52,2055,1080,870,389,9,106,4,29,99,214,16,1414,46,10,8,56,11
338,51133,2.74,118,67,259,84,14,22,0,3116,1588,1514,328,0,28,27,0,295,264,19,46,36,29,0,93,0
339,51135,3.18,61,65,19,172,0,318,13,1784,1445,803,190,9,250,14,0,255,151,5,1170,17,118,9,90,0
340,51137,2.97,30,50,25,113,14,476,168,5481,6264,4987,1504,124,596,17,113,831,1016,11,151,522,72,11,204,60
341,51139,3.02,39,49,14,107,19,159,63,2951,5632,2284,455,14,263,38,21,578,512,31,0,31,131,39,241,0
342,51141,3.06,58,42,0,89,23,88,44,2060,1341,1777,44,0,62,0,15,676,303,13,82,55,29,4,111,0
343,51143,2.82,57,46,52,80,22,810,169,6969,3805,5682,548,13,365,62,188,1036,911,49,203,124,51,61,156,57
344,51145,2.79,0,37,2,142,7,195,88,3601,3091,2670,717,26,272,101,71,786,725,0,10,150,19,36,104,23
345,51147,3.39,15,24,0,51,12,184,48,2971,2691,1725,776,64,300,55,127,615,582,26,75,427,36,12,248,0
346,51149,3.21,17,21,0,48,9,314,427,4468,3513,2832,907,22,561,95,168,645,556,15,565,98,17,36,171,132
347,51153,3.38,38,63,21,117,32,32116,15358,31839,49816,40127,17505,789,9771,980,2566,6765,7519,792,13349,3620,843,1083,2569,2920
348,51155,2.75,23,56,65,118,11,169,147,4148,4749,4270,477,0,209,14,95,980,927,20,7,245,33,104,200,15
349,51157,2.78,43,64,0,83,67,26,29,1412,1785,1267,320,13,95,149,62,135,248,12,0,21,21,20,134,0
350,51159,3.26,80,50,0,153,20,194,20,1878,794,845,150,0,118,0,2,178,125,0,8,80,0,0,3,19
351,51161,2.92,36,45,6,99,21,669,1319,14919,15532,11910,3357,225,1531,79,282,4137,3099,176,236,600,179,175,920,124
352,51163,2.81,25,38,0,97,8,108,20,3007,3265,2628,374,0,241,0,124,1676,551,38,17,79,50,13,114,19
353,51165,2.88,35,68,44,145,20,1699,178,6218,15773,5424,1259,44,752,75,390,1331,1017,7,223,352,1498,543,242,30
354,51167,3.03,23,31,10,83,0,12,42,2473,4049,3414,337,0,365,0,265,957,791,0,0,89,0,0,207,3
355,51169,2.88,0,38,9,61,28,106,15,2438,2144,2772,331,54,102,0,2,940,548,0,3,16,0,0,81,0
356,51171,2.9,39,45,54,87,14,1030,353,4648,10338,5294,950,34,482,19,337,1129,994,0,35,232,167,25,200,6
357,51173,2.94,8,28,0,75,1,124,17,3347,3584,2808,221,0,192,9,47,1388,705,0,10,145,23,13,196,44
358,51175,3.11,70,51,5,93,39,19,25,2374,841,1256,551,7,229,7,0,122,290,0,1826,32,7,0,32,19
359,51177,3.28,43,59,34,119,26,2629,1650,15505,19657,16738,5837,89,2896,320,445,3024,3031,242,365,1293,160,330,999,661
360,51179,3.34,40,63,14,143,28,2800,2270,12573,19367,14509,6312,165,3278,363,665,2743,3223,308,2006,1483,289,296,1143,1256
361,51181,3.54,48,44,0,115,14,59,2,1227,377,447,235,0,13,0,12,264,180,67,138,4,0,0,23,8
362,51183,3.8,81,62,0,115,49,140,0,1019,405,569,36,0,13,17,47,69,78,0,867,32,0,15,14,24
363,51185,2.91,39,48,30,110,7,0,202,4283,6491,7220,1183,10,468,0,50,1581,575,0,519,94,46,0,168,0
364,51187,3.12,39,60,0,148,17,688,155,5526,7017,5111,1440,78,777,64,112,1211,1074,48,125,399,52,107,349,77
365,51191,2.72,23,38,13,94,7,208,112,6087,7655,7358,748,0,538,24,236,2694,1470,0,103,303,59,27,289,31
366,51193,2.94,77,62,10,160,10,353,141,3394,2162,1948,625,61,139,7,142,500,384,0,132,39,52,8,185,19
367,51195,3.01,36,47,21,104,6,244,75,3333,3493,4881,497,22,468,0,3,1486,1160,0,37,152,11,0,108,7
368,51197,2.98,13,32,10,67,12,36,9,3002,5351,2778,552,0,210,49,68,892,323,12,0,80,8,31,85,0
369,51199,2.98,26,54,16,150,14,522,1763,10596,10551,8107,4097,159,1793,262,430,2118,1943,309,484,643,167,293,591,310
370,51510,2.96,18,55,33,73,36,8571,4051,14500,17325,15846,6580,570,3729,271,1494,3602,3670,498,10512,1304,572,593,1404,835
371,51515,2.86,14,67,0,70,92,0,24,536,401,729,178,39,75,0,15,144,166,0,19,50,48,26,28,56
372,51520,2.77,46,46,148,70,0,84,57,2025,2402,1897,434,0,90,0,17,657,690,0,27,85,29,8,36,0
373,51530,2.93,24,32,64,48,0,0,30,459,756,804,116,0,136,0,43,193,56,0,9,24,59,0,128,0
374,51540,2.94,10,25,0,38,13,772,1916,5539,5795,4111,2133,112,924,44,480,1306,1258,47,1016,407,140,203,471,165
375,51550,3.16,50,54,50,109,17,2053,3546,23701,24649,23626,9760,356,4283,306,1048,4910,4830,221,6008,1429,342,340,1492,1337
376,51570,3.05,3,18,0,37,9,52,427,3948,2085,2067,494,0,276,163,22,657,502,10,289,74,35,32,189,30
377,51580,2.9,9,34,0,104,16,0,38,562,888,676,56,0,0,0,0,292,91,0,0,32,7,0,0,0
378,51590,2.78,35,60,37,118,18,593,189,3939,2338,2896,461,64,224,18,50,957,722,0,398,66,34,0,88,155
379,51595,3.07,97,90,0,191,0,56,34,561,123,226,8,0,39,0,92,74,85,0,1338,24,0,0,0,0
380,51600,3.08,10,69,13,128,29,1134,2162,2994,3687,3000,1218,31,506,176,281,731,576,104,300,207,43,115,362,15
381,51610,3.1,0,58,0,100,45,227,609,1707,1935,1633,649,9,402,8,317,418,546,74,245,166,102,74,218,0
382,51620,2.95,83,91,75,193,18,9,34,898,413,358,110,24,144,17,45,118,160,0,1406,4,10,0,32,261
383,51630,3.21,21,38,13,59,21,1295,282,2749,2373,2501,1324,16,455,25,65,424,575,40,168,123,66,54,131,184
384,51640,2.52,0,32,0,78,0,464,0,487,530,662,36,0,39,0,32,162,124,0,0,9,0,0,36,0
385,51650,3.22,26,49,21,91,15,907,2344,11579,11524,9024,3745,41,2033,228,382,2249,2398,116,1581,654,146,203,747,1653
386,51660,3.01,19,29,0,48,19,3052,642,2685,6413,3088,1542,68,710,74,419,905,806,95,543,471,999,106,289,38
387,51670,3.19,30,33,13,67,9,291,120,3554,1594,1956,410,0,174,25,16,157,352,17,49,45,67,0,110,39
388,51678,2.91,4,3,0,7,0,87,161,1162,1394,1088,369,43,201,16,16,365,362,19,19,103,27,15,144,35
389,51680,3.01,36,49,19,88,11,609,1010,10448,10118,7852,2183,120,846,86,319,2370,2107,119,441,786,146,213,580,336
390,51683,3.44,73,71,0,125,44,5901,955,3105,4744,4410,1270,78,873,104,153,696,692,43,533,193,134,150,222,159
391,51685,3.53,37,57,0,100,34,2441,567,689,1255,960,310,34,128,27,11,160,153,33,290,73,112,20,0,36
392,51690,2.97,43,38,57,93,0,299,72,1447,931,1024,219,8,97,27,27,324,208,0,181,0,9,0,70,77
393,51700,3.03,48,61,41,103,21,3266,3292,15413,19574,14391,6379,355,2621,716,1050,3100,3422,207,2685,1289,331,507,1112,1653
394,51710,3.39,48,64,31,109,16,3895,4773,17520,21168,18649,7671,401,3837,458,1240,3980,3912,545,7039,1308,140,343,1390,2891
395,51720,2.88,10,7,0,16,0,4,0,232,249,578,92,0,25,0,0,119,57,0,0,0,0,0,25,27
396,51730,3.44,31,31,0,58,14,158,122,1822,664,627,278,0,63,24,27,150,235,0,423,27,11,11,34,214
397,51735,2.96,30,43,0,104,28,62,260,2413,2264,1834,513,0,350,20,122,341,419,9,16,199,8,38,52,0
398,51740,3.12,64,71,51,126,20,589,574,7031,7191,7238,2382,11,911,30,222,1638,1150,64,1173,345,138,56,553,489
399,51750,2.79,0,15,0,35,0,173,268,1738,3510,2651,912,37,373,12,196,561,567,32,181,70,51,31,197,13
400,51760,3.13,37,50,28,78,20,5852,2590,17923,15322,13244,6021,334,3121,214,1322,4401,4564,359,3456,1105,498,277,1390,1224
401,51770,2.92,44,46,59,81,8,2170,1102,11748,11454,8565,2083,82,939,103,196,3985,1714,97,1077,401,73,100,513,975
402,51775,2.85,22,44,17,86,21,438,130,3825,4254,3326,731,3,258,14,40,849,701,29,68,135,64,57,307,6
403,51790,2.81,8,21,19,36,5,79,117,2813,3725,2067,879,29,240,65,111,1505,857,0,52,386,138,25,177,14
404,51800,3.13,38,61,2,133,28,652,529,7950,7867,6482,2427,106,1075,177,255,1657,1459,13,1182,405,171,53,260,463
405,51810,3.11,29,53,26,95,21,5280,17600,47398,59578,54157,29178,1067,11914,1425,3863,10850,11456,774,21529,4008,1090,1201,3937,4049
406,51820,2.94,60,52,0,106,11,162,108,3139,3369,2628,479,0,266,0,107,903,608,0,65,205,63,0,371,90
407,51830,2.7,0,8,0,10,21,291,188,2299,2758,1970,1156,75,444,24,344,522,529,82,90,219,7,50,231,117
408,51840,3.23,37,43,0,83,10,2019,310,3019,4943,2677,1121,11,524,0,81,954,646,51,115,116,78,12,209,942
409,54001,3.16,18,34,16,55,23,20,15,1787,3810,2212,649,23,469,0,29,658,451,0,9,111,19,0,50,10
410,54003,3.08,49,53,47,106,12,997,515,12448,27219,14922,5132,239,1992,304,487,2494,2246,225,292,598,144,135,886,571
411,54005,2.95,48,35,26,78,4,13,0,2071,3837,3208,318,0,137,0,70,641,161,13,18,21,18,0,113,22
412,54007,2.86,9,34,14,74,11,14,15,1708,2875,2184,394,0,119,0,10,533,230,27,9,110,20,0,52,0
413,54009,2.95,56,58,66,111,13,32,11,2781,5208,4236,3965,16,1374,0,146,1426,679,431,0,104,67,54,448,0
414,54011,2.92,27,45,18,81,14,84,555,15799,15165,16460,3027,47,875,12,318,3191,2815,74,345,344,160,42,848,34
415,54013,3.08,98,84,148,150,23,6,0,551,1696,1618,225,18,93,0,60,145,180,0,17,18,0,0,43,11
416,54015,3.23,50,40,0,97,10,0,0,1411,1267,1687,107,3,71,0,41,264,315,14,0,0,45,0,73,0
417,54017,3.44,44,42,0,98,16,0,0,938,1951,1353,207,0,141,0,85,160,43,15,0,0,54,0,88,0
418,54019,2.92,41,44,30,85,16,119,19,4989,7788,7140,1968,66,559,10,142,1052,957,26,27,153,31,9,546,61
419,54021,2.99,34,42,0,96,0,242,26,513,1942,1251,206,0,44,0,16,133,115,0,131,62,0,15,28,113
420,54023,2.87,33,65,0,156,16,27,0,628,3214,1107,164,0,11,0,18,115,174,0,17,19,113,0,13,10
421,54025,2.77,20,45,19,101,12,50,18,4257,6008,6306,908,40,339,7,162,1713,1406,59,177,96,23,54,157,0
422,54027,3.12,24,40,15,100,7,37,62,1895,6850,2798,489,15,248,0,47,644,436,0,0,0,0,8,99,0
423,54029,2.8,33,60,9,139,21,54,79,3858,6504,5759,4816,52,2478,43,429,1477,1018,444,20,109,63,153,348,0
424,54031,3.7,24,41,0,80,27,424,8,1823,5902,1364,260,0,68,16,92,169,201,9,22,12,24,0,164,0
425,54033,2.98,56,62,40,124,20,100,206,9009,13577,12552,7137,171,1097,9,230,2306,1634,269,164,290,100,84,619,11
426,54035,2.9,22,44,23,93,15,21,11,3991,5338,4575,734,0,317,0,30,925,604,26,0,56,25,9,111,22
427,54037,3.1,16,45,5,72,37,454,384,9009,13460,6316,2479,70,1467,93,361,795,1199,110,212,448,362,150,491,45
428,54039,2.94,34,46,23,92,14,396,995,26706,28465,27301,6286,342,2049,168,754,6830,4892,178,472,1340,248,71,1643,251
429,54041,2.95,32,41,0,81,21,0,29,1188,2468,1622,500,0,102,0,21,270,166,53,0,17,21,0,47,27
430,54043,2.88,83,66,97,109,23,10,37,2720,2703,2803,490,0,100,0,81,586,261,19,0,60,0,0,0,5
431,54045,2.86,23,33,69,59,1,23,66,2869,4860,6059,1279,18,72,35,173,586,367,0,0,37,14,0,204,25
432,54047,3.34,37,36,8,60,27,37,57,2583,2715,3093,619,0,161,0,4,256,111,28,630,22,0,0,39,0
433,54049,2.95,44,47,53,88,8,219,66,6788,13252,10035,5798,83,2329,24,280,1712,879,161,22,451,119,25,336,10
434,54051,2.83,40,46,111,72,10,111,157,4324,8736,5888,2197,77,2331,16,196,1154,695,190,4,69,79,85,577,0
435,54053,2.86,60,59,26,137,5,10,15,2048,5254,3044,606,0,136,9,0,414,477,18,8,6,91,28,219,3
