,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n
358,21203,2014,4.424229619168253,5,7,Good,0,1,15,Increase,2
359,21169,2014,2.6470595794685208,3,7,Good,0,0,4,Stable,0
360,54059,2014,11.043297914546418,12,3,Normal,1,0,2,Stable,0
361,42099,2014,7.813666757243498,8,5,Normal,1,0,2,Stable,0
362,39137,2014,11.525431219158444,12,6,Normal,1,0,6,Lightly_Increase,1
363,21207,2014,6.373670962889492,7,7,Normal,1,0,2,Stable,0
364,39143,2014,18.81338467587375,19,4,Normal,1,0,0,Stable,0
365,42107,2014,126.13259587021341,127,5,Critical,2,0,-15,Decrease,-2
366,51169,2014,45.10634403701988,46,4,Critical,2,0,5,Stable,0
367,39147,2014,19.79384721160943,20,7,Normal,1,-1,-13,Decrease,-2
368,39149,2014,20.17116141305433,21,7,Normal,1,1,19,Increase,2
369,51171,2014,13.476259190268815,14,7,Normal,1,0,11,Increase,2
370,21213,2014,4.506887176977424,5,3,Good,0,0,-2,Stable,0
371,51173,2014,7.728996742902246,8,5,Normal,1,0,14,Increase,2
372,42111,2014,22.684523613697,23,1,Critical,2,-1,-7,Lightly_Decrease,-1
373,51175,2014,15.43438762391616,16,7,Normal,1,0,2,Stable,0
374,51177,2014,16.16015094805248,17,8,Normal,1,1,28,Increase,2
375,21181,2014,15.668471015442508,16,11,Normal,1,0,-8,Lightly_Decrease,-1
376,51135,2014,0.29450486541991305,1,8,Good,0,1,8,Lightly_Increase,1
377,54079,2014,8.610222536521942,9,6,Normal,1,0,11,Increase,2
378,51750,2014,6.330037147053928,7,8,Normal,1,-1,-1,Stable,0
379,21209,2014,9.222241330642907,10,11,Normal,1,0,2,Stable,0
380,51720,2014,2.241317034746965,3,5,Good,0,1,11,Increase,2
381,54083,2014,17.374446013277264,18,4,Normal,1,-1,-14,Decrease,-2
382,21215,2014,5.257159817782774,6,9,Good,0,0,-4,Stable,0
383,39151,2014,14.243359925959725,15,6,Normal,1,1,207,Extremely_Increase,3
384,51790,2014,13.818480785216215,14,7,Normal,1,0,5,Stable,0
385,42113,2014,1.3409788973515444,2,5,Good,0,1,11,Increase,2
386,39153,2014,106.79681673308914,107,4,Critical,2,0,35,Increase,2
387,51183,2014,9.652731176147062,10,11,Normal,1,0,10,Lightly_Increase,1
388,51185,2014,178.2124120143993,179,5,Critical,2,0,-99,Decrease,-2
389,39155,2014,152.55797187052016,153,4,Critical,2,0,9,Lightly_Increase,1
390,39157,2014,19.269618725002736,20,6,Normal,1,0,-2,Stable,0
391,39159,2014,2.3750282524026414,3,7,Good,0,1,9,Lightly_Increase,1
392,42119,2014,11.45750195728307,12,4,Normal,1,0,4,Stable,0
393,39161,2014,23.468826553377447,24,5,Critical,2,-1,-9,Lightly_Decrease,-1
394,51810,2014,7.505183737884901,8,5,Normal,1,-1,-4,Stable,0
395,51179,2014,41.2253696758764,42,9,Critical,2,0,27,Increase,2
396,21217,2014,7.4188868688267116,8,10,Normal,1,-1,-3,Stable,0
397,42121,2014,3.1041920253980027,4,4,Good,0,0,0,Stable,0
398,21227,2014,17.076559634231977,18,6,Normal,1,0,-9,Lightly_Decrease,-1
399,42123,2014,2.343447515091877,3,1,Good,0,0,0,Stable,0
400,51187,2014,8.56448654644204,9,7,Normal,1,1,46,Increase,2
401,42125,2014,132.1536839382626,133,6,Critical,2,0,-26,Decrease,-2
402,21211,2014,8.208252234879282,9,10,Normal,1,0,0,Stable,0
403,42109,2014,12.295611649254706,13,7,Normal,1,-1,-11,Decrease,-2
404,51800,2014,8.917288768875405,9,8,Normal,1,-1,-2,Stable,0
405,54097,2014,11.616949136192455,12,6,Normal,1,0,-1,Stable,0
406,39163,2014,13.44991756946601,14,4,Normal,1,0,-3,Stable,0
407,39165,2014,3.809486082797082,4,6,Good,0,2,77,Increase,2
408,39167,2014,19.30423350832241,20,8,Normal,1,0,-5,Stable,0
409,51191,2014,27.33100240323937,28,3,Critical,2,-1,-12,Decrease,-2
410,21231,2014,11.211961668295386,12,4,Normal,1,0,-4,Stable,0
411,39169,2014,34.834813430853835,35,5,Critical,2,0,16,Increase,2
412,42129,2014,174.42113396104816,175,3,Critical,2,-1,-166,Extremely_Decrease,-3
413,21235,2014,38.438732059721,39,4,Critical,2,-1,-22,Decrease,-2
414,51830,2014,5.598448063291369,6,13,Good,0,1,4,Stable,0
415,39173,2014,69.29583908806964,70,6,Critical,2,-1,-57,Decrease,-2
416,39175,2014,11.524650570149255,12,5,Normal,1,-1,-5,Stable,0
417,51197,2014,9.110117225472562,10,7,Normal,1,1,63,Increase,2
418,42133,2014,237.7371737221032,238,2,Critical,2,0,-138,Extremely_Decrease,-3
419,54089,2014,6.9291304467207295,7,6,Normal,1,0,8,Lightly_Increase,1
420,42115,2014,2.0918989659028013,3,3,Good,0,1,19,Increase,2
421,21221,2014,6.431390694638558,7,5,Normal,1,-1,-2,Stable,0
422,54093,2014,9.1794434977819,10,5,Normal,1,-1,-7,Lightly_Decrease,-1
423,54095,2014,6.823952699096168,7,7,Normal,1,-1,-2,Stable,0
424,21229,2014,7.120357269689344,8,8,Normal,1,0,3,Stable,0
425,42127,2014,9.333841364043947,10,3,Normal,1,0,4,Stable,0
426,54099,2014,5.108512740778192,6,6,Good,0,0,-4,Stable,0
427,21233,2014,7.7903504912335215,8,6,Normal,1,-1,-3,Stable,0
428,51193,2014,12.425029489296934,13,5,Normal,1,-1,-10,Lightly_Decrease,-1
429,54103,2014,2.1943663677492493,3,8,Good,0,1,6,Lightly_Increase,1
430,51840,2014,11.639863316828587,12,9,Normal,1,0,-4,Stable,0
431,51195,2014,59.01313468740604,60,5,Critical,2,0,67,Increase,2
432,21237,2014,7.5496008683560465,8,9,Normal,1,-1,-5,Stable,0
433,54109,2014,5.78350678464046,6,5,Good,0,0,-3,Stable,0
434,21219,2014,4.697466276361925,5,3,Good,0,0,-2,Stable,0
435,21223,2014,8.197067880758729,9,6,Normal,1,-1,-8,Lightly_Decrease,-1
436,51820,2014,2.043332131159366,3,8,Good,0,1,8,Lightly_Increase,1
437,54107,2014,0.9673412255558458,1,7,Good,0,2,47,Increase,2
438,21239,2014,12.010555747967887,13,10,Normal,1,0,0,Stable,0
439,42131,2014,12.98550131996047,13,4,Normal,1,0,0,Stable,0
440,42117,2014,2.5749661726432667,3,1,Good,0,1,11,Increase,2
441,51199,2014,17.52823422468379,18,13,Normal,1,0,-2,Stable,0
442,39171,2014,8.783333393194354,9,3,Normal,1,0,12,Increase,2
443,54105,2014,4.627802556122833,5,8,Good,0,0,-3,Stable,0
444,54021,2014,3.7655454216444975,4,7,Good,0,1,11,Increase,2
445,54027,2014,6.276333170515223,7,5,Normal,1,0,18,Increase,2
446,39067,2014,10.558775045716217,11,7,Normal,1,0,-1,Stable,0
447,21105,2014,0.7465953769845859,1,5,Good,0,1,16,Increase,2
448,51181,2014,9.275435598580453,10,15,Normal,1,-1,-9,Lightly_Decrease,-1
449,54041,2014,15.065577440553724,16,6,Normal,1,0,7,Lightly_Increase,1
450,51131,2014,6.937935364070509,7,4,Normal,1,0,3,Stable,0
451,54071,2014,6.043383716913966,7,5,Normal,1,0,5,Stable,0
452,54073,2014,4.384539336206531,5,7,Good,0,0,-2,Stable,0
453,54101,2014,10.277668339420368,11,4,Normal,1,0,2,Stable,0
454,21225,2014,3.8293753948990488,4,3,Good,0,1,8,Lightly_Increase,1
455,54091,2014,6.479213379831188,7,6,Normal,1,-1,-3,Stable,0
456,51036,2014,2.5283530026589887,3,14,Good,0,0,3,Stable,0
457,51097,2014,5.774660083505014,6,11,Good,0,1,8,Lightly_Increase,1
458,21091,2014,7.785825470430711,8,3,Normal,1,-1,-7,Lightly_Decrease,-1
459,54043,2014,2.7498249874013294,3,5,Good,0,0,0,Stable,0
460,51580,2014,3.8413951313529067,4,7,Good,0,1,13,Increase,2
