,Unnamed: 0,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank,is_Surrounded
221,221,42073,2015,23.88266809723544,24,5,Normal,1,-1,-22,Decrease,-2,-12.5,Not_Likely,0,3.7500000000000004
222,222,21129,2015,1.448253187178423,2,8,Good,0,1,7,Stable,0,9.375,Possible,1,1.8750000000000002
223,223,21131,2015,6.775606472902777,7,10,Good,0,0,-2,Stable,0,-13.636363636363635,Not_Likely,0,1.8181818181818181
224,224,21133,2015,16.483606905615634,17,7,Normal,1,0,-1,Stable,0,-8.333333333333334,Not_Likely,0,0.8333333333333334
225,225,21135,2015,14.900340682394507,15,7,Normal,1,0,2,Stable,0,-25.0,Not_Likely,0,1.0
226,226,21137,2015,1.638104779239261,2,8,Good,0,1,7,Stable,0,7.6923076923076925,Possible,1,4.615384615384615
227,227,21139,2015,2.6912565428924915,3,5,Good,0,1,6,Stable,0,-12.5,Not_Likely,0,2.5
228,228,39093,2015,104.11960162144877,105,3,Critical,2,0,-1,Stable,0,-10.0,Not_Likely,0,42.0
229,229,54019,2015,11.443808127928119,12,4,Normal,1,-1,-9,Lightly_Decrease,-1,-43.75,Not_Likely,0,0.0
230,230,21093,2015,6.7201445795981165,7,7,Good,0,1,6,Stable,0,5.0,Possible,1,8.999999999999998
231,231,39073,2015,19.75153931430248,20,4,Normal,1,1,15,Lightly_Increase,1,30.0,Possible,1,15.000000000000005
232,232,42067,2015,2.4466061125737806,3,5,Good,0,1,10,Lightly_Increase,1,-27.777777777777782,Not_Likely,0,2.2222222222222223
233,233,51105,2015,17.762692540097238,18,4,Normal,1,0,-3,Stable,0,-31.25,Not_Likely,0,0.0
234,234,39095,2015,112.16767766030864,113,3,Critical,2,0,105,Increase,2,80.0,Highly_Possible,2,80.0
235,235,51111,2015,10.014938358084864,11,6,Normal,1,-1,-4,Stable,0,6.25,Possible,1,7.5
236,236,42079,2015,198.44338291243682,199,4,Critical,2,0,-40,Decrease,-2,-33.333333333333336,Not_Likely,0,0.0
237,237,42081,2015,31.28975706037005,32,4,Critical,2,0,15,Lightly_Increase,1,0.0,Not_Likely,0,3.3333333333333335
238,238,51680,2015,7.799538175287143,8,7,Normal,1,0,1,Stable,0,-4.545454545454546,Not_Likely,0,1.8181818181818181
239,239,21143,2015,5.9369900874752135,6,6,Good,0,0,1,Stable,0,0.0,Not_Likely,0,5.0
240,240,21151,2015,14.291462699098684,15,10,Normal,1,1,53,Increase,2,-9.375,Not_Likely,0,2.5
241,241,51113,2015,15.842647982222955,16,7,Normal,1,-1,-10,Lightly_Decrease,-1,-30.0,Not_Likely,0,0.0
242,242,21153,2015,14.00774376411724,15,7,Normal,1,-1,-8,Lightly_Decrease,-1,-11.538461538461537,Not_Likely,0,1.5384615384615385
243,243,39099,2015,123.30310403002626,124,4,Critical,2,0,42,Increase,2,-30.0,Not_Likely,0,3.0000000000000004
244,244,39101,2015,63.331782491443136,64,6,Critical,2,0,-32,Decrease,-2,-20.0,Not_Likely,0,12.0
245,245,54049,2015,38.600120341036465,39,8,Critical,2,-1,-16,Decrease,-2,0.0,Not_Likely,0,0.9090909090909091
246,246,54051,2015,18.8167828403355,19,7,Normal,1,1,6,Stable,0,4.545454545454546,Possible,1,13.636363636363637
247,247,21159,2015,35.781606674953125,36,7,Critical,2,-1,-19,Decrease,-2,-20.0,Not_Likely,0,0.0
248,248,51690,2015,18.235252179478,19,5,Normal,1,-1,-12,Lightly_Decrease,-1,7.142857142857142,Possible,1,5.714285714285714
249,249,21161,2015,9.59359538056574,10,10,Normal,1,0,5,Stable,0,-21.428571428571427,Not_Likely,0,0.0
250,250,54053,2015,2.1657718029319053,3,6,Good,0,0,1,Stable,0,22.222222222222218,Possible,1,8.88888888888889
251,251,21145,2015,11.505665773155869,12,6,Normal,1,-1,-9,Lightly_Decrease,-1,-18.75,Not_Likely,0,0.0
252,252,21147,2015,17.36247883943024,18,3,Normal,1,-1,-16,Decrease,-2,-37.5,Not_Likely,0,0.0
253,253,54047,2015,2.0775016397740145,3,4,Good,0,0,-1,Stable,0,-5.5555555555555545,Not_Likely,0,2.2222222222222223
254,254,42083,2015,8.045511391308253,9,1,Normal,1,0,5,Stable,0,25.0,Possible,1,7.500000000000001
255,255,21165,2015,1.4579489728211594,2,11,Good,0,1,15,Lightly_Increase,1,-9.375,Not_Likely,0,1.8750000000000002
256,256,39107,2015,1.7298395407516944,2,4,Good,0,0,2,Stable,0,-33.333333333333336,Not_Likely,0,0.0
257,257,42053,2015,7.026488826166536,8,4,Normal,1,-1,-5,Stable,0,16.666666666666668,Possible,1,20.000000000000004
258,258,39069,2015,17.680407236740056,18,5,Normal,1,0,-8,Lightly_Decrease,-1,0.0,Not_Likely,0,15.000000000000002
259,259,51093,2015,7.351661509126571,8,14,Normal,1,0,3,Stable,0,16.666666666666668,Possible,1,9.444444444444446
260,260,39087,2015,46.14341182616331,47,7,Critical,2,0,-14,Lightly_Decrease,-1,13.636363636363635,Possible,1,6.363636363636363
261,261,21155,2015,3.374082132050705,4,9,Good,0,1,11,Lightly_Increase,1,3.8461538461538463,Possible,1,8.46153846153846
262,262,21157,2015,10.739582376283138,11,6,Normal,1,0,-3,Stable,0,-5.0,Not_Likely,0,3.0000000000000004
263,263,21149,2015,3.7963048609398777,4,6,Good,0,0,-1,Stable,0,18.75,Possible,1,8.75
264,264,51117,2015,8.716205323813773,9,3,Normal,1,0,6,Stable,0,0.0,Not_Likely,0,5.000000000000001
265,265,39105,2015,8.226265153970864,9,6,Normal,1,0,0,Stable,0,15.0,Possible,1,16.0
266,266,21167,2015,9.563144759968512,10,11,Normal,1,-1,-7,Stable,0,5.882352941176472,Possible,1,4.705882352941177
267,267,42085,2015,26.63894942102053,27,4,Critical,2,-1,-12,Lightly_Decrease,-1,-21.428571428571427,Not_Likely,0,2.857142857142857
268,268,21077,2015,1.0882069260526588,2,9,Good,0,1,6,Stable,0,25.0,Possible,1,4.285714285714286
269,269,21123,2015,15.00165587463218,16,7,Normal,1,0,-3,Stable,0,18.181818181818183,Possible,1,9.999999999999998
270,270,51678,2015,11.472605119204273,12,10,Normal,1,0,-4,Stable,0,-3.333333333333333,Not_Likely,0,1.3333333333333333
271,271,51091,2015,2.187992783715288,3,5,Good,0,1,6,Stable,0,0.0,Not_Likely,0,0.0
272,272,51103,2015,11.978551499622332,12,5,Normal,1,-1,-8,Lightly_Decrease,-1,10.714285714285714,Possible,1,9.285714285714286
273,273,39097,2015,10.317041268047845,11,7,Normal,1,1,43,Increase,2,-11.111111111111109,Not_Likely,0,3.333333333333334
274,274,51115,2015,9.270521216588383,10,11,Normal,1,0,-1,Stable,0,14.285714285714285,Possible,1,9.285714285714286
275,275,39103,2015,45.3315436233932,46,4,Critical,2,0,46,Increase,2,6.25,Possible,1,16.25
276,276,54057,2015,14.141333025593667,15,3,Normal,1,-1,-10,Lightly_Decrease,-1,-37.5,Not_Likely,0,0.0
277,277,39111,2015,12.447974943075053,13,7,Normal,1,0,-2,Stable,0,5.0,Possible,1,5.0
278,278,42089,2015,73.26417795551555,74,4,Critical,2,0,-23,Decrease,-2,-35.714285714285715,Not_Likely,0,0.0
279,279,39113,2015,446.41439817315836,447,6,Severe,3,-1,-228,Extremely_Decrease,-3,-22.222222222222218,Not_Likely,0,1.1111111111111112
280,280,42091,2015,17.692267378540183,18,5,Normal,1,-1,-12,Lightly_Decrease,-1,-7.142857142857142,Not_Likely,0,2.857142857142857
281,281,51121,2015,43.31191957723445,44,9,Critical,2,-1,-24,Decrease,-2,4.166666666666667,Possible,1,3.3333333333333335
282,282,42093,2015,3.706516500346457,4,6,Good,0,1,7,Stable,0,-5.5555555555555545,Not_Likely,0,1.1111111111111112
283,283,39115,2015,12.607277480826905,13,5,Normal,1,0,2,Stable,0,-5.5555555555555545,Not_Likely,0,2.2222222222222223
284,284,54065,2015,14.191092730314171,15,6,Normal,1,-1,-14,Lightly_Decrease,-1,-33.333333333333336,Not_Likely,0,1.1111111111111112
285,285,39117,2015,1.8514925596415253,2,5,Good,0,1,14,Lightly_Increase,1,-25.0,Not_Likely,0,3.0000000000000004
286,286,21177,2015,9.903650053106276,10,7,Normal,1,0,13,Lightly_Increase,1,10.0,Possible,1,9.999999999999998
287,287,39119,2015,19.734604518535377,20,6,Normal,1,-1,-15,Lightly_Decrease,-1,0.0,Not_Likely,0,1.4285714285714286
288,288,51125,2015,9.786320628985461,10,10,Normal,1,0,1,Stable,0,0.0,Not_Likely,0,0.0
289,289,51127,2015,5.964809660131094,6,15,Good,0,1,5,Stable,0,21.05263157894737,Possible,1,10.000000000000004
290,290,51700,2015,5.8396145411064575,6,13,Good,0,1,8,Lightly_Increase,1,18.42105263157895,Possible,1,10.000000000000004
291,291,54067,2015,31.406942055053328,32,4,Critical,2,-1,-21,Decrease,-2,-41.66666666666666,Not_Likely,0,0.0
292,292,42095,2015,14.628738616176756,15,4,Normal,1,0,0,Stable,0,-30.0,Not_Likely,0,0.0
293,293,42097,2015,8.977373555354996,9,6,Normal,1,0,11,Lightly_Increase,1,-25.0,Not_Likely,0,15.0
294,294,54069,2015,12.876319531434596,13,8,Normal,1,0,-3,Stable,0,9.090909090909092,Possible,1,16.363636363636367
295,295,51137,2015,25.721205207416922,26,7,Critical,2,-2,-22,Decrease,-2,-30.0,Not_Likely,0,0.6666666666666666
296,296,39123,2015,5.023230591352281,6,4,Good,0,2,27,Increase,2,71.42857142857143,Highly_Possible,2,100.0
297,297,21187,2015,13.871933386646864,14,10,Normal,1,0,-3,Stable,0,18.75,Possible,1,5.0
298,298,51139,2015,2.5047667636040716,3,8,Good,0,0,4,Stable,0,-45.83333333333334,Not_Likely,0,0.0
299,299,21191,2015,6.404950038900488,7,14,Good,0,1,2,Stable,0,0.0,Not_Likely,0,1.7647058823529413
300,300,39127,2015,8.125797227439966,9,6,Normal,1,0,6,Stable,0,-6.25,Not_Likely,0,13.750000000000002
301,301,51730,2015,5.69009901926287,6,11,Good,0,1,6,Stable,0,13.888888888888891,Possible,1,8.888888888888891
302,302,42101,2015,56.01069227375396,57,3,Critical,2,1,2546,Extremely_Increase,3,-40.0,Not_Likely,0,2.0
303,303,21195,2015,31.49119374107613,32,5,Critical,2,0,-6,Stable,0,-13.636363636363635,Not_Likely,0,1.8181818181818181
304,304,39131,2015,4.5332816217341865,5,5,Good,0,2,24,Increase,2,18.75,Possible,1,18.75
305,305,42103,2015,13.106459762147148,14,3,Normal,1,0,0,Stable,0,-50.0,Not_Likely,0,0.0
306,306,51735,2015,2.5891189734438806,3,13,Good,0,1,12,Lightly_Increase,1,20.58823529411765,Possible,1,10.000000000000002
307,307,39133,2015,71.95536000658856,72,5,Critical,2,0,-30,Decrease,-2,6.25,Possible,1,2.5
308,308,51740,2015,5.1799632380815215,6,9,Good,0,1,8,Lightly_Increase,1,19.23076923076923,Possible,1,10.0
309,309,54055,2015,56.02293393525967,57,6,Critical,2,0,15,Lightly_Increase,1,-12.5,Not_Likely,0,0.8333333333333334
310,310,39109,2015,60.44292869796948,61,7,Critical,2,0,3,Stable,0,-25.0,Not_Likely,0,1.0
311,311,51119,2015,6.863084985405144,7,9,Good,0,1,4,Stable,0,10.0,Possible,1,10.000000000000002
312,312,21171,2015,12.063282315527502,13,5,Normal,1,0,5,Stable,0,14.285714285714285,Possible,1,21.428571428571427
313,313,21173,2015,20.15372721959479,21,12,Normal,1,0,-2,Stable,0,-11.764705882352944,Not_Likely,0,0.5882352941176471
314,314,21175,2015,1.2358568756650643,2,10,Good,0,1,13,Lightly_Increase,1,-14.285714285714285,Not_Likely,0,1.4285714285714286
315,315,21179,2015,1.7730877544288928,2,8,Good,0,0,5,Stable,0,14.285714285714285,Possible,1,9.285714285714286
316,316,39121,2015,19.431687846385465,20,6,Normal,1,0,-7,Stable,0,0.0,Not_Likely,0,3.333333333333334
317,317,51710,2015,8.768783441780366,9,9,Normal,1,0,6,Stable,0,17.857142857142858,Possible,1,10.0
318,318,21183,2015,5.489948732646292,6,7,Good,0,1,7,Stable,0,12.5,Possible,1,7.5
319,319,21189,2015,6.856624816918585,7,9,Good,0,1,13,Lightly_Increase,1,3.8461538461538463,Possible,1,2.307692307692308
320,320,51141,2015,11.032952746125996,12,4,Normal,1,0,7,Stable,0,0.0,Not_Likely,0,4.0
321,321,39125,2015,4.718585992978303,5,5,Good,0,1,8,Lightly_Increase,1,-42.857142857142854,Not_Likely,0,1.4285714285714286
322,322,39129,2015,27.46808820135407,28,5,Critical,2,0,-3,Stable,0,28.57142857142857,Possible,1,5.714285714285714
323,323,54075,2015,15.0359766249779,16,3,Normal,1,0,5,Stable,0,-16.666666666666668,Not_Likely,0,0.0
324,324,21197,2015,1.6783900417570432,2,10,Good,0,1,13,Lightly_Increase,1,0.0,Not_Likely,0,2.0000000000000004
325,325,51145,2015,6.8549272885912655,7,9,Good,0,0,-2,Stable,0,6.25,Possible,1,7.5
326,326,51153,2015,57.09450294351025,58,11,Critical,2,0,29,Increase,2,-3.333333333333333,Not_Likely,0,2.0000000000000004
327,327,21199,2015,79.01282496744608,80,7,Critical,2,-1,-64,Decrease,-2,-22.72727272727273,Not_Likely,0,0.9090909090909091
328,328,51155,2015,16.557648037698527,17,8,Normal,1,0,-7,Stable,0,-4.166666666666667,Not_Likely,0,1.6666666666666667
329,329,54081,2015,86.31298231775088,87,5,Critical,2,0,-24,Decrease,-2,-12.5,Not_Likely,0,0.0
330,330,39139,2015,80.61971344984407,81,5,Critical,2,-1,-59,Decrease,-2,-11.111111111111109,Not_Likely,0,13.333333333333334
331,331,54085,2015,0.31656445408783185,1,8,Good,0,0,2,Stable,0,-7.6923076923076925,Not_Likely,0,0.7692307692307693
332,332,54087,2015,7.685860809013027,8,6,Normal,1,0,1,Stable,0,-8.333333333333334,Not_Likely,0,3.3333333333333335
333,333,51163,2015,15.296906932793775,16,8,Normal,1,0,0,Stable,0,-3.333333333333333,Not_Likely,0,1.3333333333333333
334,334,51165,2015,4.8826715711680695,5,8,Good,0,1,6,Stable,0,-13.636363636363635,Not_Likely,0,0.0
335,335,39141,2015,17.00980950324688,18,4,Normal,1,1,26,Increase,2,16.666666666666668,Possible,1,20.000000000000004
336,336,21205,2015,33.186107670357885,34,8,Critical,2,-1,-16,Decrease,-2,-3.571428571428572,Not_Likely,0,0.0
337,337,51167,2015,20.34030926078464,21,6,Normal,1,0,-5,Stable,0,-5.0,Not_Likely,0,4.0
338,338,51775,2015,11.246879988627796,12,9,Normal,1,0,8,Lightly_Increase,1,7.142857142857142,Possible,1,4.285714285714286
339,339,39145,2015,47.3091537033494,48,6,Critical,2,0,-11,Lightly_Decrease,-1,20.0,Possible,1,5.0
340,340,51683,2015,8.608309523824975,9,10,Normal,1,0,4,Stable,0,-10.714285714285714,Not_Likely,0,2.1428571428571432
341,341,21163,2015,14.66029000673172,15,3,Normal,1,-1,-8,Lightly_Decrease,-1,14.285714285714285,Possible,1,7.142857142857143
342,342,42087,2015,12.359410028211705,13,5,Normal,1,0,3,Stable,0,-18.75,Not_Likely,0,0.0
343,343,54061,2015,12.881584557305253,13,7,Normal,1,-1,-8,Lightly_Decrease,-1,-5.0,Not_Likely,0,1.0
344,344,54063,2015,7.957859187557205,8,6,Normal,1,0,2,Stable,0,-4.166666666666667,Not_Likely,0,1.6666666666666667
345,345,51133,2015,3.333782314902701,4,5,Good,0,1,8,Lightly_Increase,1,16.666666666666668,Possible,1,8.88888888888889
346,346,21185,2015,15.981990333022127,16,6,Normal,1,0,2,Stable,0,25.0,Possible,1,8.999999999999998
347,347,21193,2015,17.307307188182257,18,7,Normal,1,1,10,Lightly_Increase,1,0.0,Not_Likely,0,2.7272727272727275
348,348,51143,2015,11.563316918398506,12,4,Normal,1,0,4,Stable,0,5.5555555555555545,Possible,1,5.555555555555555
349,349,42105,2015,9.181793506217124,10,1,Normal,1,0,-1,Stable,0,0.0,Not_Likely,0,6.000000000000001
350,350,39135,2015,16.446069115352213,17,4,Normal,1,1,11,Lightly_Increase,1,-33.333333333333336,Not_Likely,0,0.0
351,351,54077,2015,14.609538527660645,15,6,Normal,1,0,-3,Stable,0,-25.0,Not_Likely,0,1.25
352,352,51147,2015,4.510255971990079,5,7,Good,0,1,13,Lightly_Increase,1,5.0,Possible,1,6.0
353,353,51149,2015,0.9137280975911741,1,13,Good,0,1,9,Lightly_Increase,1,20.58823529411765,Possible,1,9.411764705882355
354,354,51157,2015,14.709539731768706,15,6,Normal,1,0,-2,Stable,0,-39.285714285714285,Not_Likely,0,0.0
355,355,51760,2015,13.783999956854649,14,13,Normal,1,1,31,Increase,2,20.58823529411765,Possible,1,10.000000000000002
356,356,51770,2015,24.996650040813122,25,7,Normal,1,0,-3,Stable,0,8.333333333333334,Possible,1,5.0
357,357,21201,2015,14.50434602714427,15,9,Normal,1,-1,-12,Lightly_Decrease,-1,-10.714285714285714,Not_Likely,0,0.7142857142857143
358,358,21203,2015,19.983643159476053,20,7,Normal,1,0,-7,Stable,0,-7.6923076923076925,Not_Likely,0,3.076923076923077
359,359,21169,2015,6.5958858649966325,7,7,Good,0,1,9,Lightly_Increase,1,25.0,Possible,1,15.833333333333334
360,360,54059,2015,13.224462689050393,14,3,Normal,1,0,-4,Stable,0,0.0,Not_Likely,0,0.9090909090909091
361,361,42099,2015,9.730698362517066,10,5,Normal,1,0,5,Stable,0,-25.0,Not_Likely,0,2.5
362,362,39137,2015,17.58260537486371,18,6,Normal,1,0,-4,Stable,0,5.0,Possible,1,12.0
363,363,21207,2015,8.092319835613825,9,7,Normal,1,0,8,Lightly_Increase,1,-4.545454545454546,Not_Likely,0,4.545454545454546
364,364,39143,2015,18.899543145325442,19,4,Normal,1,1,52,Increase,2,55.0,Highly_Possible,2,72.99999999999999
365,365,42107,2015,111.97566120926079,112,5,Critical,2,0,6,Stable,0,-10.0,Not_Likely,0,12.000000000000002
366,366,51169,2015,50.449322615967596,51,4,Critical,2,0,-4,Stable,0,-5.0,Not_Likely,0,2.0
367,367,39147,2015,6.393817301176792,7,7,Good,0,2,34,Increase,2,50.0,Highly_Possible,2,58.8888888888889
368,368,39149,2015,39.32742417652339,40,7,Critical,2,-1,-19,Decrease,-2,-15.0,Not_Likely,0,0.0
369,369,51171,2015,24.33688089989307,25,7,Normal,1,0,-9,Lightly_Decrease,-1,-37.5,Not_Likely,0,0.0
370,370,21213,2015,2.8396358267355186,3,3,Good,0,1,10,Lightly_Increase,1,25.0,Possible,1,25.000000000000004
371,371,51173,2015,21.895243139611487,22,5,Normal,1,1,2,Stable,0,0.0,Not_Likely,0,2.5
372,372,42111,2015,15.713896599585883,16,1,Normal,1,1,18,Increase,2,-12.5,Not_Likely,0,27.500000000000004
373,373,51175,2015,17.00188071772466,18,7,Normal,1,-1,-12,Lightly_Decrease,-1,0.0,Not_Likely,0,7.0
374,374,51177,2015,44.32822767886139,45,8,Critical,2,0,63,Increase,2,-20.83333333333333,Not_Likely,0,3.3333333333333335
375,375,21181,2015,7.4885824299604105,8,11,Normal,1,0,9,Lightly_Increase,1,-20.0,Not_Likely,0,0.0
376,376,51135,2015,8.972914572446367,9,8,Normal,1,0,4,Stable,0,7.6923076923076925,Possible,1,7.692307692307692
377,377,54079,2015,19.283268774254122,20,6,Normal,1,0,-9,Lightly_Decrease,-1,10.0,Possible,1,6.0
378,378,51750,2015,5.905684235202442,6,8,Good,0,1,8,Lightly_Increase,1,0.0,Not_Likely,0,2.6666666666666665
379,379,21209,2015,11.47435756251528,12,11,Normal,1,0,9,Lightly_Increase,1,-11.111111111111109,Not_Likely,0,3.3333333333333335
380,380,51720,2015,13.85404807214533,14,5,Normal,1,0,-3,Stable,0,-15.0,Not_Likely,0,1.0
381,381,54083,2015,3.0386779683369904,4,4,Good,0,1,6,Stable,0,0.0,Not_Likely,0,1.1111111111111112
382,382,21215,2015,1.9390878080558798,2,9,Good,0,0,-1,Stable,0,11.538461538461537,Possible,1,7.692307692307692
383,383,39151,2015,221.54454138633758,222,6,Critical,2,0,-167,Extremely_Decrease,-3,0.0,Not_Likely,0,2.0
384,384,51790,2015,18.570811674247548,19,7,Normal,1,0,-7,Stable,0,0.0,Not_Likely,0,0.0
385,385,42113,2015,12.34750927014062,13,5,Normal,1,0,-1,Stable,0,-7.142857142857142,Not_Likely,0,0.0
386,386,39153,2015,141.78597145329658,142,4,Critical,2,0,44,Increase,2,-25.0,Not_Likely,0,3.3333333333333335
387,387,51183,2015,19.814656128743017,20,11,Normal,1,0,-8,Lightly_Decrease,-1,9.375,Possible,1,7.5
388,388,51185,2015,79.28313852109703,80,5,Critical,2,-1,-63,Decrease,-2,5.0,Possible,1,3.0000000000000004
389,389,39155,2015,161.4273403901353,162,4,Critical,2,0,-125,Decrease,-2,-41.66666666666666,Not_Likely,0,1.6666666666666667
390,390,39157,2015,17.553638826193108,18,6,Normal,1,0,-4,Stable,0,-25.0,Not_Likely,0,2.5
391,391,39159,2015,11.525280815383894,12,7,Normal,1,1,12,Lightly_Increase,1,-10.0,Not_Likely,0,0.0
392,392,42119,2015,15.1867343419802,16,4,Normal,1,-1,-15,Lightly_Decrease,-1,12.5,Possible,1,1.25
393,393,39161,2015,14.14938986020439,15,5,Normal,1,0,-6,Stable,0,-14.285714285714285,Not_Likely,0,1.4285714285714286
394,394,51810,2015,3.572437944048473,4,5,Good,0,0,1,Stable,0,15.0,Possible,1,9.999999999999998
395,395,51179,2015,68.57650866165201,69,9,Critical,2,0,-22,Decrease,-2,-10.0,Not_Likely,0,2.6666666666666665
396,396,21217,2015,4.201678373290139,5,10,Good,0,1,11,Lightly_Increase,1,11.538461538461537,Possible,1,8.46153846153846
397,397,42121,2015,3.355803306960985,4,4,Good,0,1,9,Lightly_Increase,1,-8.333333333333334,Not_Likely,0,5.000000000000001
398,398,21227,2015,8.167392501226635,9,6,Normal,1,0,12,Lightly_Increase,1,27.777777777777782,Possible,1,20.000000000000004
399,399,42123,2015,2.99012427363934,3,1,Good,0,0,3,Stable,0,0.0,Not_Likely,0,5.0
400,400,51187,2015,54.01878359283322,55,7,Critical,2,-1,-33,Decrease,-2,-39.285714285714285,Not_Likely,0,0.0
401,401,42125,2015,106.59972659266701,107,6,Critical,2,0,44,Increase,2,44.444444444444436,Highly_Possible,2,18.888888888888896
402,402,21211,2015,8.318464605197542,9,10,Normal,1,0,5,Stable,0,18.75,Possible,1,7.5
403,403,42109,2015,1.7349855378585546,2,7,Good,0,0,-1,Stable,0,-12.5,Not_Likely,0,2.5
404,404,51800,2015,6.585944214115234,7,8,Good,0,0,-1,Stable,0,20.83333333333333,Possible,1,9.166666666666666
405,405,54097,2015,10.272048009605994,11,6,Normal,1,0,1,Stable,0,-5.0,Not_Likely,0,1.0
406,406,39163,2015,10.276462543919447,11,4,Normal,1,-1,-9,Lightly_Decrease,-1,50.0,Highly_Possible,2,16.000000000000007
407,407,39165,2015,80.70425531066866,81,6,Critical,2,0,21,Increase,2,-45.0,Not_Likely,0,2.0
408,408,39167,2015,14.085979380359099,15,8,Normal,1,-1,-11,Lightly_Decrease,-1,-10.0,Not_Likely,0,1.0
409,409,51191,2015,15.35162440590544,16,3,Normal,1,1,20,Increase,2,6.25,Possible,1,5.0
410,410,21231,2015,7.698194231382901,8,4,Normal,1,0,3,Stable,0,-18.75,Not_Likely,0,2.5
411,411,39169,2015,50.515611123407794,51,5,Critical,2,0,-24,Decrease,-2,0.0,Not_Likely,0,2.2222222222222223
412,412,42129,2015,8.555729878922774,9,3,Normal,1,-1,-8,Lightly_Decrease,-1,50.0,Highly_Possible,2,36.66666666666667
413,413,21235,2015,16.953841218940227,17,4,Normal,1,0,5,Stable,0,-71.42857142857143,Not_Likely,0,0.0
414,414,51830,2015,9.534194457583641,10,13,Normal,1,0,4,Stable,0,23.809523809523807,Possible,1,10.000000000000004
415,415,39173,2015,12.285664683837402,13,6,Normal,1,1,42,Increase,2,61.111111111111114,Highly_Possible,2,57.777777777777764
416,416,39175,2015,6.673490364389132,7,5,Good,0,0,-6,Stable,0,25.0,Possible,1,28.749999999999996
417,417,51197,2015,72.06274305203964,73,7,Critical,2,-1,-53,Decrease,-2,-4.545454545454546,Not_Likely,0,0.9090909090909091
418,418,42133,2015,99.66818516906488,100,2,Critical,2,0,171,Extremely_Increase,3,16.666666666666668,Possible,1,38.333333333333336
419,419,54089,2015,14.691930762611628,15,6,Normal,1,0,-6,Stable,0,-25.0,Not_Likely,0,0.0
420,420,42115,2015,21.958395258161744,22,3,Normal,1,0,-8,Lightly_Decrease,-1,-30.0,Not_Likely,0,0.0
421,421,21221,2015,4.0550942659119436,5,5,Good,0,1,9,Lightly_Increase,1,8.333333333333334,Possible,1,5.000000000000001
422,422,54093,2015,2.193697662633279,3,5,Good,0,1,8,Lightly_Increase,1,7.142857142857142,Possible,1,1.4285714285714286
423,423,54095,2015,4.910369721053719,5,7,Good,0,1,6,Stable,0,-9.090909090909092,Not_Likely,0,1.8181818181818181
424,424,21229,2015,10.204089347201569,11,8,Normal,1,0,3,Stable,0,5.882352941176472,Possible,1,6.470588235294117
425,425,42127,2015,13.276833044216776,14,3,Normal,1,0,0,Stable,0,-37.5,Not_Likely,0,0.0
426,426,54099,2015,1.924298649363924,2,6,Good,0,1,12,Lightly_Increase,1,-16.666666666666668,Not_Likely,0,1.6666666666666667
427,427,21233,2015,4.9893351380140905,5,6,Good,0,1,10,Lightly_Increase,1,11.111111111111109,Possible,1,9.999999999999998
428,428,51193,2015,2.0402774954733585,3,5,Good,0,2,21,Increase,2,25.0,Possible,1,10.0
429,429,54103,2015,8.937947343702692,9,8,Normal,1,0,3,Stable,0,0.0,Not_Likely,0,2.857142857142857
430,430,51840,2015,7.087859283784928,8,9,Normal,1,-1,-4,Stable,0,-41.66666666666666,Not_Likely,0,0.0
431,431,51195,2015,126.24639324448708,127,5,Critical,2,-1,-105,Decrease,-2,-13.636363636363635,Not_Likely,0,0.9090909090909091
432,432,21237,2015,2.7002130471902133,3,9,Good,0,0,3,Stable,0,-3.333333333333333,Not_Likely,0,2.0000000000000004
433,433,54109,2015,2.2481218817098223,3,5,Good,0,0,-2,Stable,0,-11.111111111111109,Not_Likely,0,2.2222222222222223
434,434,21219,2015,2.5994893839607127,3,3,Good,0,1,6,Stable,0,20.0,Possible,1,10.0
435,435,21223,2015,0.6244423421596667,1,6,Good,0,1,16,Increase,2,31.25,Possible,1,10.0
436,436,51820,2015,10.223129094715818,11,8,Normal,1,0,3,Stable,0,0.0,Not_Likely,0,0.0
437,437,54107,2015,47.423765022316104,48,7,Critical,2,0,-17,Decrease,-2,-4.545454545454546,Not_Likely,0,1.8181818181818181
438,438,21239,2015,12.319042091704205,13,10,Normal,1,0,1,Stable,0,-5.5555555555555545,Not_Likely,0,3.888888888888889
439,439,42131,2015,12.393265572542445,13,4,Normal,1,0,-4,Stable,0,-41.66666666666666,Not_Likely,0,0.0
440,440,42117,2015,13.062617189528401,14,1,Normal,1,0,3,Stable,0,16.666666666666668,Possible,1,3.3333333333333335
441,441,51199,2015,15.14461716530448,16,13,Normal,1,-1,-13,Lightly_Decrease,-1,18.75,Possible,1,10.000000000000002
442,442,39171,2015,20.305731726260106,21,3,Normal,1,-1,-16,Decrease,-2,-40.0,Not_Likely,0,0.0
443,443,54105,2015,1.812944900818368,2,8,Good,0,1,9,Lightly_Increase,1,-10.0,Not_Likely,0,3.0000000000000004
444,444,54021,2015,14.739011275499328,15,7,Normal,1,-1,-8,Lightly_Decrease,-1,3.8461538461538463,Possible,1,0.7692307692307693
445,445,54027,2015,24.53625422805025,25,5,Normal,1,0,-15,Lightly_Decrease,-1,-54.54545454545455,Not_Likely,0,0.0
