,FIPS,Year,Score_County_3,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n
358,21203,2013,12.279526361827324,13,7,Normal,1,1,20,Increase,2
359,21169,2013,5.948605281092976,6,7,Good,0,1,5,Lightly_Increase,1
360,54059,2013,17.574836689395937,18,3,Normal,1,-1,-12,Decrease,-2
361,42099,2013,11.735043083258207,12,5,Normal,1,0,1,Stable,0
362,39137,2013,7.263107383306688,8,6,Normal,1,-1,-6,Lightly_Decrease,-1
363,21207,2013,6.453051847482512,7,7,Normal,1,0,2,Stable,0
364,39143,2013,11.821679229521044,12,4,Normal,1,1,17,Increase,2
365,42107,2013,35.56712704054814,36,5,Critical,2,0,2,Stable,0
366,51169,2013,5.710303562691353,6,4,Good,0,2,29,Increase,2
367,39147,2013,23.991003297376317,24,7,Critical,2,-1,-7,Lightly_Decrease,-1
368,39149,2013,24.680900352441093,25,7,Critical,2,0,3,Stable,0
369,51171,2013,36.76437665531415,37,7,Critical,2,0,22,Increase,2
370,21213,2013,7.631352829407129,8,3,Normal,1,0,1,Stable,0
371,51173,2013,15.300263374816067,16,5,Normal,1,0,0,Stable,0
372,42111,2013,20.170485098260333,21,1,Normal,1,-1,-17,Decrease,-2
373,51175,2013,7.739318330138447,8,7,Normal,1,-1,-5,Lightly_Decrease,-1
374,51177,2013,23.670024906619254,24,8,Critical,2,0,30,Increase,2
375,21181,2013,11.170850872763346,12,11,Normal,1,0,-5,Lightly_Decrease,-1
376,51135,2013,13.247160062902285,14,8,Normal,1,0,2,Stable,0
377,54079,2013,6.881009342524919,7,6,Normal,1,0,11,Increase,2
378,51750,2013,4.170321738704397,5,8,Good,0,1,2,Stable,0
379,21209,2013,28.94853819216455,29,11,Critical,2,0,16,Increase,2
380,51720,2013,6.684464262280206,7,5,Normal,1,0,4,Lightly_Increase,1
381,54083,2013,19.094752597557708,20,4,Normal,1,-1,-19,Decrease,-2
382,21215,2013,0.04753634568307508,1,9,Good,0,0,5,Lightly_Increase,1
383,39151,2013,7.051134759720483,8,6,Normal,1,0,12,Increase,2
384,51790,2013,0.5892420698522087,1,7,Good,0,0,2,Stable,0
385,42113,2013,6.030884649819077,7,5,Normal,1,0,4,Lightly_Increase,1
386,39153,2013,36.34474766417645,37,4,Critical,2,0,34,Increase,2
387,51183,2013,9.858039859355316,10,11,Normal,1,-1,-5,Lightly_Decrease,-1
388,51185,2013,61.555439504628595,62,5,Critical,2,0,2,Stable,0
389,39155,2013,131.45960101875167,132,4,Critical,2,0,15,Increase,2
390,39157,2013,9.581263851604362,10,6,Normal,1,-1,-5,Lightly_Decrease,-1
391,39159,2013,2.2037194055567904,3,7,Good,0,1,8,Increase,2
392,42119,2013,9.342010137639553,10,4,Normal,1,0,-3,Stable,0
393,39161,2013,2.7646847097695266,3,5,Good,0,1,6,Lightly_Increase,1
394,51810,2013,68.50034399685498,69,5,Critical,2,-1,-57,Decrease,-2
395,51179,2013,71.51932118379706,72,9,Critical,2,-1,-53,Decrease,-2
396,21217,2013,14.63883786178774,15,10,Normal,1,-1,-11,Decrease,-2
397,42121,2013,2.9921508396711483,3,4,Good,0,1,10,Increase,2
398,21227,2013,19.557333732903896,20,6,Normal,1,-1,-17,Decrease,-2
399,42123,2013,7.44296690049137,8,1,Normal,1,0,4,Lightly_Increase,1
400,51187,2013,66.05405103369948,67,7,Critical,2,0,75,Extremely_Increase,3
401,42125,2013,57.86081023352269,58,6,Critical,2,0,65,Increase,2
402,21211,2013,9.449046384366984,10,10,Normal,1,0,9,Increase,2
403,42109,2013,12.629134835612954,13,7,Normal,1,0,-5,Lightly_Decrease,-1
404,51800,2013,38.68221493735491,39,8,Critical,2,-2,-34,Decrease,-2
405,54097,2013,19.52945665670248,20,6,Normal,1,0,-10,Decrease,-2
406,39163,2013,9.193171515283844,10,4,Normal,1,0,-2,Stable,0
407,39165,2013,123.72546258341036,124,6,Critical,2,0,-13,Decrease,-2
408,39167,2013,41.534818117493685,42,8,Critical,2,-1,-17,Decrease,-2
409,51191,2013,22.06059999389213,23,3,Critical,2,-1,-4,Lightly_Decrease,-1
410,21231,2013,8.516546483209309,9,4,Normal,1,-1,-4,Lightly_Decrease,-1
411,39169,2013,13.695985089819226,14,5,Normal,1,1,16,Increase,2
412,42129,2013,19.749808009043992,20,3,Normal,1,1,109,Extremely_Increase,3
413,21235,2013,6.295651751032747,7,4,Normal,1,-1,-1,Stable,0
414,51830,2013,5.982329591744519,6,13,Good,0,1,2,Stable,0
415,39173,2013,34.37660480154037,35,6,Critical,2,0,0,Stable,0
416,39175,2013,10.74627626938084,11,5,Normal,1,0,1,Stable,0
417,51197,2013,33.805352037345784,34,7,Critical,2,0,31,Increase,2
418,42133,2013,222.9348385750071,223,2,Severe,3,-1,-126,Extremely_Decrease,-3
419,54089,2013,13.145866863448017,14,6,Normal,1,-1,-8,Decrease,-2
420,42115,2013,3.790877025249813,4,3,Good,0,0,1,Stable,0
421,21221,2013,2.5732755990130003,3,5,Good,0,1,7,Lightly_Increase,1
422,54093,2013,8.764096668912014,9,5,Normal,1,0,-2,Stable,0
423,54095,2013,2.7119769658377826,3,7,Good,0,0,0,Stable,0
424,21229,2013,1.2999151100214843,2,8,Good,0,1,9,Increase,2
425,42127,2013,4.378986930397656,5,3,Good,0,1,6,Lightly_Increase,1
426,54099,2013,11.41919364779537,12,6,Normal,1,0,4,Lightly_Increase,1
427,21233,2013,8.088936464225776,9,6,Normal,1,-1,-6,Lightly_Decrease,-1
428,51193,2013,0.5681724296291971,1,5,Good,0,1,11,Increase,2
429,54103,2013,5.0247991057038455,6,8,Good,0,1,13,Increase,2
430,51840,2013,34.80759748666557,35,9,Critical,2,-1,-23,Decrease,-2
431,51195,2013,61.305630292673385,62,5,Critical,2,0,-25,Decrease,-2
432,21237,2013,7.3221502542177594,8,9,Normal,1,-1,-6,Lightly_Decrease,-1
433,54109,2013,1.0662178048209214,2,5,Good,0,1,5,Lightly_Increase,1
434,21219,2013,6.148829136841683,7,3,Normal,1,-1,-1,Stable,0
435,21223,2013,9.487677421574462,10,6,Normal,1,0,-1,Stable,0
436,51820,2013,14.085672470480704,15,8,Normal,1,0,-5,Lightly_Decrease,-1
437,54107,2013,9.156682291808815,10,7,Normal,1,1,36,Increase,2
438,21239,2013,8.501976291747678,9,10,Normal,1,0,0,Stable,0
439,42131,2013,1.704967174032064,2,4,Good,0,2,26,Increase,2
440,42117,2013,14.530379759575705,15,1,Normal,1,0,-1,Stable,0
441,51199,2013,7.1574984137651505,8,13,Normal,1,0,-1,Stable,0
442,39171,2013,6.1455925787681736,7,3,Normal,1,0,2,Stable,0
443,54105,2013,4.451125601107745,5,8,Good,0,1,7,Lightly_Increase,1
444,54021,2013,5.803190391103174,6,7,Good,0,1,3,Stable,0
445,54027,2013,1.4013268362283382,2,5,Good,0,1,8,Increase,2
446,39067,2013,9.115273391157617,10,7,Normal,1,0,0,Stable,0
447,21105,2013,5.976078967039915,6,5,Good,0,1,3,Stable,0
448,51181,2013,2.5077589827523945,3,15,Good,0,0,-2,Stable,0
449,54041,2013,30.516666538612377,31,6,Critical,2,-1,-14,Decrease,-2
450,51131,2013,10.192767663271598,11,4,Normal,1,0,-3,Stable,0
451,54071,2013,3.620350392964008,4,5,Good,0,1,4,Lightly_Increase,1
452,54073,2013,9.489319241211225,10,7,Normal,1,0,-3,Stable,0
453,54101,2013,7.595275030577534,8,4,Normal,1,-1,-3,Stable,0
454,21225,2013,8.927088770407881,9,3,Normal,1,-1,-4,Lightly_Decrease,-1
455,54091,2013,9.113917475022498,10,6,Normal,1,-1,-8,Decrease,-2
456,51036,2013,8.79212920311636,9,14,Normal,1,0,6,Lightly_Increase,1
457,51097,2013,6.571842282265625,7,11,Normal,1,-1,-4,Lightly_Decrease,-1
458,21091,2013,7.95461603325158,8,3,Normal,1,0,-1,Stable,0
459,54043,2013,7.395859399698581,8,5,Normal,1,0,3,Stable,0
460,51580,2013,6.6775479272360565,7,7,Normal,1,0,4,Lightly_Increase,1
