,FIPS,Year,Score_County_3,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n
356,51770,2011,19.730057176018367,20,7,Normal,1,1,10,Lightly_Increase,1
357,21201,2011,5.911004179350244,6,9,Good,0,0,-4,Stable,0
358,21203,2011,2.6643157303227745,3,7,Good,0,1,8,Lightly_Increase,1
359,21169,2011,12.1177896372215,13,7,Normal,1,-1,-9,Lightly_Decrease,-1
360,54059,2011,10.172970308068006,11,3,Normal,1,-1,-9,Lightly_Decrease,-1
361,42099,2011,25.23057495060174,26,5,Critical,2,-1,-16,Decrease,-2
362,39137,2011,10.702061198757985,11,6,Normal,1,0,-2,Stable,0
363,21207,2011,8.062903928837839,9,7,Normal,1,0,4,Stable,0
364,39143,2011,12.275369343226368,13,4,Normal,1,0,2,Stable,0
365,42107,2011,17.011624989715656,18,5,Normal,1,1,25,Increase,2
366,51169,2011,29.596497122039185,30,4,Critical,2,0,-5,Stable,0
367,39147,2011,24.50081830261001,25,7,Critical,2,0,-2,Stable,0
368,39149,2011,9.757835108016208,10,7,Normal,1,1,12,Increase,2
369,51171,2011,11.817900331371524,12,7,Normal,1,0,6,Lightly_Increase,1
370,21213,2011,10.829026735191423,11,3,Normal,1,0,3,Stable,0
371,51173,2011,2.6018918233994666,3,5,Good,0,1,13,Increase,2
372,42111,2011,16.346559346339603,17,1,Normal,1,0,-4,Stable,0
373,51175,2011,1.0247511133376357,2,7,Good,0,1,6,Lightly_Increase,1
374,51177,2011,30.302311578387513,31,8,Critical,2,0,-7,Lightly_Decrease,-1
375,21181,2011,10.342143212194417,11,11,Normal,1,0,5,Stable,0
376,51135,2011,5.511368062371672,6,8,Good,0,0,-3,Stable,0
377,54079,2011,9.939877542365346,10,6,Normal,1,0,1,Stable,0
378,51750,2011,6.322636136626498,7,8,Normal,1,-1,-3,Stable,0
379,21209,2011,27.64936547399267,28,11,Critical,2,-2,-24,Decrease,-2
380,51720,2011,12.682154232359837,13,5,Normal,1,0,-5,Stable,0
381,54083,2011,8.197517165956283,9,4,Normal,1,0,2,Stable,0
382,21215,2011,7.4347932442507645,8,9,Normal,1,0,4,Stable,0
383,39151,2011,49.738341661441105,50,6,Critical,2,-1,-34,Decrease,-2
384,51790,2011,4.6210904947226465,5,7,Good,0,1,2,Stable,0
385,42113,2011,12.386264457929025,13,5,Normal,1,0,-4,Stable,0
386,39153,2011,63.69701546830938,64,4,Critical,2,0,19,Increase,2
387,51183,2011,9.524034093421538,10,11,Normal,1,-1,-9,Lightly_Decrease,-1
388,51185,2011,56.20805841893944,57,5,Critical,2,0,-27,Decrease,-2
389,39155,2011,28.84923360199345,29,4,Critical,2,0,122,Extremely_Increase,3
390,39157,2011,6.153404751822407,7,6,Normal,1,0,7,Lightly_Increase,1
391,39159,2011,22.8857708302162,23,7,Critical,2,0,7,Lightly_Increase,1
392,42119,2011,0.5760087742259664,1,4,Good,0,1,9,Lightly_Increase,1
393,39161,2011,18.804177181250612,19,5,Normal,1,-1,-18,Decrease,-2
394,51810,2011,10.629020846006162,11,5,Normal,1,0,-4,Stable,0
395,51179,2011,49.834306438203754,50,9,Critical,2,0,19,Increase,2
396,21217,2011,11.162119752098231,12,10,Normal,1,0,-1,Stable,0
397,42121,2011,21.995021556598054,22,4,Critical,2,-1,-3,Stable,0
398,21227,2011,6.909812705885054,7,6,Normal,1,0,1,Stable,0
399,42123,2011,4.686964292007642,5,1,Good,0,1,9,Lightly_Increase,1
400,51187,2011,6.723202833104355,7,7,Normal,1,1,41,Increase,2
401,42125,2011,41.28082483609808,42,6,Critical,2,0,2,Stable,0
402,21211,2011,3.5724333150309797,4,10,Good,0,0,-3,Stable,0
403,42109,2011,13.479107096654884,14,7,Normal,1,0,2,Stable,0
404,51800,2011,4.281715641601196,5,8,Good,0,1,8,Lightly_Increase,1
405,54097,2011,6.770403808295171,7,6,Normal,1,0,1,Stable,0
406,39163,2011,17.607651307506142,18,4,Normal,1,0,3,Stable,0
407,39165,2011,47.64287861753114,48,6,Critical,2,0,17,Increase,2
408,39167,2011,13.726301829697306,14,8,Normal,1,1,29,Increase,2
409,51191,2011,45.73326872054062,46,3,Critical,2,-1,-37,Decrease,-2
410,21231,2011,20.577605201750018,21,4,Critical,2,-2,-15,Decrease,-2
411,39169,2011,31.062181776360198,32,5,Critical,2,0,-6,Lightly_Decrease,-1
412,42129,2011,49.694073103035926,50,3,Critical,2,0,131,Extremely_Increase,3
413,21235,2011,27.127120086041067,28,4,Critical,2,0,18,Increase,2
414,51830,2011,9.511749625531296,10,13,Normal,1,-1,-7,Lightly_Decrease,-1
415,39173,2011,11.628795872656953,12,6,Normal,1,1,12,Increase,2
416,39175,2011,8.543715248455731,9,5,Normal,1,0,-1,Stable,0
417,51197,2011,14.61503868834,15,7,Normal,1,0,0,Stable,0
418,42133,2011,13.906360090678337,14,2,Normal,1,1,153,Extremely_Increase,3
419,54089,2011,3.1401753715578056,4,6,Good,0,1,6,Lightly_Increase,1
420,42115,2011,4.535626631780674,5,3,Good,0,1,2,Stable,0
421,21221,2011,0.8714540263381338,1,5,Good,0,1,8,Lightly_Increase,1
422,54093,2011,4.002234149361503,5,5,Good,0,1,3,Stable,0
423,54095,2011,4.502294821792115,5,7,Good,0,0,-1,Stable,0
424,21229,2011,15.999629854246946,16,8,Normal,1,0,-5,Stable,0
425,42127,2011,13.384266645489788,14,3,Normal,1,0,-3,Stable,0
426,54099,2011,11.49986318161412,12,6,Normal,1,0,-3,Stable,0
427,21233,2011,6.135391794029081,7,6,Normal,1,-1,-6,Lightly_Decrease,-1
428,51193,2011,7.382193437622473,8,5,Normal,1,-1,-3,Stable,0
429,54103,2011,12.641265122910626,13,8,Normal,1,0,-1,Stable,0
430,51840,2011,8.727479762366118,9,9,Normal,1,0,0,Stable,0
431,51195,2011,18.333029208671483,19,5,Normal,1,1,61,Increase,2
432,21237,2011,6.007428297038968,7,9,Normal,1,0,5,Stable,0
433,54109,2011,3.340224474715821,4,5,Good,0,1,9,Lightly_Increase,1
434,21219,2011,5.8959649349875125,6,3,Good,0,0,-5,Stable,0
435,21223,2011,13.199419871914207,14,6,Normal,1,0,-4,Stable,0
436,51820,2011,3.5608313216639957,4,8,Good,0,1,5,Stable,0
437,54107,2011,8.872766831197412,9,7,Normal,1,-1,-5,Stable,0
438,21239,2011,9.325142083844415,10,10,Normal,1,0,11,Lightly_Increase,1
439,42131,2011,11.571581535527981,12,4,Normal,1,0,-5,Stable,0
440,42117,2011,2.274388478816189,3,1,Good,0,0,-1,Stable,0
441,51199,2011,16.290891141783778,17,13,Normal,1,-1,-15,Decrease,-2
442,39171,2011,4.802292051554655,5,3,Good,0,0,-4,Stable,0
443,54105,2011,9.539273166393484,10,8,Normal,1,-1,-8,Lightly_Decrease,-1
444,54021,2011,3.9109802220561543,4,7,Good,0,0,-1,Stable,0
445,54027,2011,0.6675881943023004,1,5,Good,0,1,6,Lightly_Increase,1
446,39067,2011,13.884483401680324,14,7,Normal,1,-1,-13,Decrease,-2
447,21105,2011,9.195327739734848,10,5,Normal,1,-1,-9,Lightly_Decrease,-1
448,51181,2011,10.051869930966012,11,15,Normal,1,-1,-5,Stable,0
449,54041,2011,6.174620040354122,7,6,Normal,1,0,3,Stable,0
450,51131,2011,0.32903201117522224,1,4,Good,0,0,2,Stable,0
451,54071,2011,15.37676001249686,16,5,Normal,1,0,-3,Stable,0
452,54073,2011,11.318405876230855,12,7,Normal,1,0,-3,Stable,0
453,54101,2011,5.6395703398004295,6,4,Good,0,1,5,Stable,0
454,21225,2011,5.610091595122657,6,3,Good,0,1,1,Stable,0
455,54091,2011,6.388184585204586,7,6,Normal,1,0,0,Stable,0
456,51036,2011,12.007562372956315,13,14,Normal,1,-1,-9,Lightly_Decrease,-1
457,51097,2011,1.616481895395706,2,11,Good,0,1,9,Lightly_Increase,1
458,21091,2011,10.336245823997912,11,3,Normal,1,-1,-9,Lightly_Decrease,-1
459,54043,2011,4.443070033221789,5,5,Good,0,1,4,Stable,0
460,51580,2011,9.749705473865397,10,7,Normal,1,0,0,Stable,0
